Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2004,California,Modoc,,,,,,KG,133,116,,,0,,3,,,,,124,,126,,,,122,,,,,125,,124,,,,,,,,,,
2004,California,Mono,,,,,,KG,129,116,,,1,,3,,,,,121,,122,,,,121,,,,,124,,124,,,,,,,,,,
2004,California,Monterey,,,,,,KG,5718,5471,,,8,,34,,,,,5625,,5605,,,,5572,,,,,5561,,5541,,,,,,,,,,
2004,California,Napa,,,,,,KG,1562,1485,,,1,,19,,,,,1527,,1514,,,,1513,,,,,1521,,1521,,,,,,,,,,
2004,California,Nevada,,,,,,KG,1039,841,,,6,,94,,,,,901,,899,,,,862,,,,,861,,864,,,,,,,,,,
2004,California,Orange,,,,,,KG,42359,39320,,,120,,598,,,,,41296,,41102,,,,40199,,,,,40328,,40254,,,,,,,,,,
2004,California,Placer,,,,,,KG,4715,4275,,,26,,124,,,,,4495,,4481,,,,4370,,,,,4386,,4386,,,,,,,,,,
2004,California,Plumas,,,,,,KG,174,145,,,0,,17,,,,,154,,155,,,,149,,,,,147,,146,,,,,,,,,,
2004,California,Riverside,,,,,,KG,29251,27995,,,54,,204,,,,,28873,,28602,,,,28578,,,,,28623,,28511,,,,,,,,,,
2004,California,Sacramento,,,,,,KG,18643,16828,,,18,,305,,,,,17982,,17903,,,,17371,,,,,17326,,17225,,,,,,,,,,
2004,California,San Benito,,,,,,KG,951,903,,,1,,8,,,,,935,,934,,,,923,,,,,923,,919,,,,,,,,,,
2004,California,San Bernardino,,,,,,KG,31465,30263,,,32,,299,,,,,31000,,30817,,,,30712,,,,,30731,,30588,,,,,,,,,,
2004,California,San Diego,,,,,,KG,39678,37422,,,44,,633,,,,,38763,,38481,,,,38061,,,,,38054,,37957,,,,,,,,,,
2004,California,San Francisco,,,,,,KG,5859,5232,,,5,,35,,,,,5536,,5513,,,,5564,,,,,5414,,5390,,,,,,,,,,
2004,California,San Joaquin,,,,,,KG,10560,10133,,,8,,45,,,,,10437,,10360,,,,10262,,,,,10299,,10279,,,,,,,,,,
2004,California,San Luis Obispo,,,,,,KG,2435,2277,,,8,,62,,,,,2349,,2334,,,,2308,,,,,2333,,2322,,,,,,,,,,
2004,California,San Mateo,,,,,,KG,8306,7689,,,7,,77,,,,,8132,,8089,,,,7882,,,,,7932,,7906,,,,,,,,,,
2004,California,Santa Barbara,,,,,,KG,5441,5035,,,11,,136,,,,,5252,,5219,,,,5149,,,,,5153,,5142,,,,,,,,,,
2004,California,Santa Clara,,,,,,KG,22861,21510,,,43,,255,,,,,22333,,22227,,,,22031,,,,,22005,,21950,,,,,,,,,,
2004,California,Santa Cruz,,,,,,KG,3022,2642,,,10,,135,,,,,2829,,2805,,,,2730,,,,,2761,,2762,,,,,,,,,,
2004,California,Shasta,,,,,,KG,2086,1862,,,7,,91,,,,,1943,,1953,,,,1903,,,,,1906,,1894,,,,,,,,,,
2004,California,Sierra,,,,,,KG,22,21,,,0,,0,,,,,22,,21,,,,22,,,,,22,,22,,,,,,,,,,
2004,California,Siskiyou,,,,,,KG,397,325,,,1,,41,,,,,344,,348,,,,335,,,,,336,,333,,,,,,,,,,
2004,California,Solano,,,,,,KG,5358,5036,,,5,,39,,,,,5261,,5242,,,,5196,,,,,5210,,5177,,,,,,,,,,
2004,California,Sonoma,,,,,,KG,5773,5174,,,6,,215,,,,,5440,,5435,,,,5323,,,,,5352,,5331,,,,,,,,,,
2004,California,Stanislaus,,,,,,KG,8162,7768,,,11,,122,,,,,7994,,7954,,,,7904,,,,,7908,,7869,,,,,,,,,,
2004,California,Sutter,,,,,,KG,1338,1299,,,1,,6,,,,,1324,,1326,,,,1319,,,,,1313,,1310,,,,,,,,,,
2004,California,Tehama,,,,,,KG,806,755,,,1,,28,,,,,773,,768,,,,767,,,,,768,,767,,,,,,,,,,
2004,California,Trinity,,,,,,KG,95,79,,,0,,12,,,,,83,,83,,,,80,,,,,79,,79,,,,,,,,,,
2004,California,Tulare,,,,,,KG,7727,7424,,,11,,59,,,,,7637,,7563,,,,7547,,,,,7537,,7529,,,,,,,,,,
2004,California,Tuolumne,,,,,,KG,529,486,,,2,,28,,,,,497,,497,,,,493,,,,,491,,490,,,,,,,,,,
2004,California,Ventura,,,,,,KG,11568,10416,,,33,,188,,,,,11075,,11129,,,,10908,,,,,10997,,10902,,,,,,,,,,
2004,California,Yolo,,,,,,KG,2234,2122,,,2,,38,,,,,2170,,2161,,,,2162,,,,,2155,,2152,,,,,,,,,,
2004,California,Yuba,,,,,,KG,1054,970,,,2,,13,,,,,1027,,1025,,,,994,,,,,1000,,990,,,,,,,,,,
