Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2016,South Dakota,Aurora,,,,,,KG,47.0,,0.0,,,,,,,0.0,,46.0,,46.0,,44.0,,47.0,,,,,47.0,,47.0,,,,0.0,,,,,,
2016,South Dakota,Aurora,,,,,,MS,31.0,,0.0,,,,,,,30.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,30.0,,,,,,
2016,South Dakota,Beadle,,,,,,KG,334.0,,1.0,,,,,,,0.0,,308.0,,323.0,,296.0,,312.0,,,,,309.0,,310.0,,,,0.0,,,,,,
2016,South Dakota,Beadle,,,,,,MS,239.0,,3.0,,,,,,,212.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,212.0,,,,,,
2016,South Dakota,Bennett,,,,,,KG,43.0,,0.0,,,,,,,0.0,,43.0,,43.0,,42.0,,43.0,,,,,43.0,,43.0,,,,0.0,,,,,,
2016,South Dakota,Bennett,,,,,,MS,31.0,,0.0,,,,,,,31.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,31.0,,,,,,
2016,South Dakota,Bon Homme,,,,,,KG,81.0,,3.0,,,,,,,0.0,,77.0,,80.0,,49.0,,77.0,,,,,78.0,,79.0,,,,0.0,,,,,,
2016,South Dakota,Bon Homme,,,,,,MS,83.0,,0.0,,,,,,,81.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,81.0,,,,,,
2016,South Dakota,Brookings,,,,,,KG,371.0,,10.0,,,,,,,0.0,,349.0,,349.0,,237.0,,355.0,,,,,356.0,,353.0,,,,0.0,,,,,,
2016,South Dakota,Brookings,,,,,,MS,363.0,,7.0,,,,,,,336.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,335.0,,,,,,
2016,South Dakota,Brown,,,,,,KG,550.0,,7.0,,,,,,,0.0,,536.0,,544.0,,308.0,,539.0,,,,,540.0,,540.0,,,,0.0,,,,,,
2016,South Dakota,Brown,,,,,,MS,468.0,,10.0,,,,,,,459.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,459.0,,,,,,
2016,South Dakota,Brule,,,,,,KG,85.0,,0.0,,,,,,,0.0,,83.0,,85.0,,64.0,,84.0,,,,,85.0,,85.0,,,,0.0,,,,,,
2016,South Dakota,Brule,,,,,,MS,118.0,,3.0,,,,,,,116.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,114.0,,,,,,
2016,South Dakota,Butte,,,,,,KG,141.0,,6.0,,,,,,,0.0,,134.0,,131.0,,127.0,,134.0,,,,,133.0,,133.0,,,,0.0,,,,,,
2016,South Dakota,Butte,,,,,,MS,158.0,,8.0,,,,,,,150.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,149.0,,,,,,
