Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2017,South Dakota,Aurora,,,,,,KG,44.0,,1.0,,,,,,,0.0,,42.0,,44.0,,42.0,,42.0,,,,,43.0,,43.0,,,,0.0,,,,,,
2017,South Dakota,Aurora,,,,,,MS,41.0,,1.0,,,,,,,40.0,,0.0,,40.0,,40.0,,0.0,,,,,0.0,,0.0,,,,39.0,,,,,,
2017,South Dakota,Beadle,,,,,,KG,317.0,,4.0,,,,,,,0.0,,309.0,,311.0,,279.0,,311.0,,,,,308.0,,310.0,,,,0.0,,,,,,
2017,South Dakota,Beadle,,,,,,MS,253.0,,0.0,,,,,,,250.0,,0.0,,252.0,,228.0,,0.0,,,,,0.0,,0.0,,,,249.0,,,,,,
2017,South Dakota,Bennett,,,,,,KG,97.0,,0.0,,,,,,,0.0,,97.0,,97.0,,90.0,,97.0,,,,,97.0,,97.0,,,,0.0,,,,,,
2017,South Dakota,Bennett,,,,,,MS,65.0,,0.0,,,,,,,65.0,,0.0,,65.0,,65.0,,0.0,,,,,0.0,,0.0,,,,65.0,,,,,,
2017,South Dakota,Bon Homme,,,,,,KG,65.0,,4.0,,,,,,,0.0,,61.0,,60.0,,44.0,,61.0,,,,,61.0,,61.0,,,,0.0,,,,,,
2017,South Dakota,Bon Homme,,,,,,MS,91.0,,1.0,,,,,,,89.0,,0.0,,89.0,,53.0,,0.0,,,,,0.0,,0.0,,,,89.0,,,,,,
2017,South Dakota,Brookings,,,,,,KG,385.0,,12.0,,,,,,,0.0,,365.0,,366.0,,270.0,,376.0,,,,,375.0,,358.0,,,,0.0,,,,,,
2017,South Dakota,Brookings,,,,,,MS,358.0,,1.0,,,,,,,315.0,,0.0,,348.0,,225.0,,0.0,,,,,0.0,,0.0,,,,311.0,,,,,,
2017,South Dakota,Brown,,,,,,KG,455.0,,10.0,,,,,,,0.0,,447.0,,445.0,,277.0,,446.0,,,,,412.0,,445.0,,,,0.0,,,,,,
2017,South Dakota,Brown,,,,,,MS,481.0,,9.0,,,,,,,463.0,,0.0,,475.0,,255.0,,0.0,,,,,0.0,,0.0,,,,464.0,,,,,,
2017,South Dakota,Brule,,,,,,KG,104.0,,1.0,,,,,,,0.0,,102.0,,102.0,,91.0,,103.0,,,,,103.0,,103.0,,,,0.0,,,,,,
2017,South Dakota,Brule,,,,,,MS,121.0,,0.0,,,,,,,120.0,,0.0,,121.0,,104.0,,0.0,,,,,0.0,,0.0,,,,120.0,,,,,,
2017,South Dakota,Butte,,,,,,KG,133.0,,6.0,,,,,,,0.0,,126.0,,126.0,,109.0,,126.0,,,,,127.0,,127.0,,,,0.0,,,,,,
2017,South Dakota,Butte ,,,,,,MS,134.0,,15.0,,,,,,,116.0,,0.0,,110.0,,88.0,,0.0,,,,,0.0,,0.0,,,,118.0,,,,,,
2017,South Dakota,Campbell,,,,,,KG,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,
2017,South Dakota,Campbell,,,,,,MS,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,
2017,South Dakota,Charles Mix,,,,,,KG,162.0,,5.0,,,,,,,0.0,,154.0,,157.0,,136.0,,157.0,,,,,158.0,,158.0,,,,0.0,,,,,,
2017,South Dakota,Charles Mix ,,,,,,MS,133.0,,4.0,,,,,,,122.0,,0.0,,131.0,,122.0,,0.0,,,,,0.0,,0.0,,,,120.0,,,,,,
2017,South Dakota,Clark,,,,,,KG,32.0,,0.0,,,,,,,0.0,,29.0,,30.0,,19.0,,30.0,,,,,30.0,,30.0,,,,0.0,,,,,,
2017,South Dakota,Clark ,,,,,,MS,29.0,,1.0,,,,,,,25.0,,0.0,,28.0,,15.0,,0.0,,,,,0.0,,0.0,,,,25.0,,,,,,
2017,South Dakota,Clay,,,,,,KG,140.0,,2.0,,,,,,,0.0,,132.0,,133.0,,125.0,,135.0,,,,,136.0,,134.0,,,,0.0,,,,,,
2017,South Dakota,Clay ,,,,,,MS,117.0,,1.0,,,,,,,115.0,,0.0,,116.0,,96.0,,0.0,,,,,0.0,,0.0,,,,115.0,,,,,,
2017,South Dakota,Codington,,,,,,KG,356.0,,1.0,,,,,,,0.0,,351.0,,353.0,,205.0,,353.0,,,,,353.0,,353.0,,,,0.0,,,,,,
2017,South Dakota,Codington ,,,,,,MS,388.0,,3.0,,,,,,,382.0,,0.0,,385.0,,190.0,,0.0,,,,,0.0,,0.0,,,,382.0,,,,,,
2017,South Dakota,Corson,,,,,,KG,78.0,,0.0,,,,,,,0.0,,74.0,,78.0,,75.0,,74.0,,,,,74.0,,73.0,,,,0.0,,,,,,
2017,South Dakota,Corson,,,,,,MS,15.0,,0.0,,,,,,,15.0,,0.0,,15.0,,15.0,,0.0,,,,,0.0,,0.0,,,,15.0,,,,,,
2017,South Dakota,Corson ,,,,,,MS,57.0,,0.0,,,,,,,57.0,,0.0,,57.0,,54.0,,0.0,,,,,0.0,,0.0,,,,57.0,,,,,,
2017,South Dakota,Custer,,,,,,KG,72.0,,5.0,,,,,,,0.0,,66.0,,65.0,,49.0,,67.0,,,,,67.0,,67.0,,,,0.0,,,,,,
2017,South Dakota,Custer,,,,,,MS,71.0,,0.0,,,,,,,71.0,,0.0,,65.0,,64.0,,0.0,,,,,0.0,,0.0,,,,71.0,,,,,,
2017,South Dakota,Davison,,,,,,KG,283.0,,4.0,,,,,,,0.0,,273.0,,278.0,,259.0,,280.0,,,,,278.0,,277.0,,,,0.0,,,,,,
2017,South Dakota,Davison,,,,,,MS,270.0,,4.0,,,,,,,261.0,,0.0,,257.0,,239.0,,0.0,,,,,0.0,,0.0,,,,260.0,,,,,,
2017,South Dakota,Day,,,,,,KG,68.0,,1.0,,,,,,,0.0,,67.0,,67.0,,51.0,,67.0,,,,,67.0,,67.0,,,,0.0,,,,,,
2017,South Dakota,Day,,,,,,MS,70.0,,1.0,,,,,,,70.0,,0.0,,70.0,,61.0,,0.0,,,,,0.0,,0.0,,,,69.0,,,,,,
2017,South Dakota,Deuel,,,,,,KG,34.0,,0.0,,,,,,,0.0,,34.0,,33.0,,23.0,,34.0,,,,,34.0,,34.0,,,,0.0,,,,,,
2017,South Dakota,Deuel,,,,,,MS,37.0,,0.0,,,,,,,37.0,,0.0,,36.0,,13.0,,0.0,,,,,0.0,,0.0,,,,37.0,,,,,,
2017,South Dakota,Dewey,,,,,,KG,140.0,,2.0,,,,,,,0.0,,135.0,,137.0,,137.0,,134.0,,,,,132.0,,134.0,,,,0.0,,,,,,
2017,South Dakota,Dewey,,,,,,MS,135.0,,3.0,,,,,,,129.0,,0.0,,129.0,,132.0,,0.0,,,,,0.0,,0.0,,,,129.0,,,,,,
2017,South Dakota,Douglas,,,,,,KG,27.0,,5.0,,,,,,,0.0,,22.0,,23.0,,20.0,,22.0,,,,,22.0,,22.0,,,,0.0,,,,,,
2017,South Dakota,Douglas,,,,,,MS,12.0,,0.0,,,,,,,12.0,,0.0,,12.0,,12.0,,0.0,,,,,0.0,,0.0,,,,12.0,,,,,,
2017,South Dakota,Edmunds,,,,,,KG,35.0,,2.0,,,,,,,0.0,,33.0,,33.0,,24.0,,33.0,,,,,33.0,,33.0,,,,0.0,,,,,,
2017,South Dakota,Edmunds,,,,,,MS,33.0,,0.0,,,,,,,33.0,,0.0,,33.0,,23.0,,0.0,,,,,0.0,,0.0,,,,33.0,,,,,,
2017,South Dakota,Fall River,,,,,,KG,48.0,,1.0,,,,,,,0.0,,47.0,,47.0,,42.0,,47.0,,,,,46.0,,45.0,,,,0.0,,,,,,
2017,South Dakota,Fall River,,,,,,MS,93.0,,7.0,,,,,,,75.0,,0.0,,78.0,,66.0,,0.0,,,,,0.0,,0.0,,,,75.0,,,,,,
2017,South Dakota,Faulk,,,,,,KG,11.0,,1.0,,,,,,,0.0,,9.0,,10.0,,8.0,,10.0,,,,,10.0,,10.0,,,,0.0,,,,,,
2017,South Dakota,Faulk,,,,,,MS,23.0,,0.0,,,,,,,23.0,,0.0,,23.0,,20.0,,0.0,,,,,0.0,,0.0,,,,23.0,,,,,,
2017,South Dakota,Grant,,,,,,KG,71.0,,1.0,,,,,,,0.0,,66.0,,69.0,,41.0,,69.0,,,,,70.0,,70.0,,,,0.0,,,,,,
2017,South Dakota,Grant,,,,,,MS,86.0,,0.0,,,,,,,77.0,,0.0,,81.0,,43.0,,0.0,,,,,0.0,,0.0,,,,77.0,,,,,,
2017,South Dakota,Gregory,,,,,,KG,55.0,,4.0,,,,,,,0.0,,50.0,,51.0,,31.0,,51.0,,,,,51.0,,51.0,,,,0.0,,,,,,
2017,South Dakota,Gregory,,,,,,MS,54.0,,0.0,,,,,,,46.0,,0.0,,54.0,,25.0,,0.0,,,,,0.0,,0.0,,,,45.0,,,,,,
2017,South Dakota,Haakon,,,,,,KG,16.0,,1.0,,,,,,,0.0,,15.0,,15.0,,11.0,,15.0,,,,,15.0,,15.0,,,,0.0,,,,,,
2017,South Dakota,Haakon,,,,,,MS,27.0,,1.0,,,,,,,26.0,,0.0,,27.0,,14.0,,0.0,,,,,0.0,,0.0,,,,26.0,,,,,,
2017,South Dakota,Hamlin,,,,,,KG,114.0,,1.0,,,,,,,0.0,,108.0,,112.0,,57.0,,113.0,,,,,114.0,,114.0,,,,0.0,,,,,,
2017,South Dakota,Hamlin,,,,,,MS,112.0,,1.0,,,,,,,106.0,,0.0,,110.0,,49.0,,0.0,,,,,0.0,,0.0,,,,106.0,,,,,,
2017,South Dakota,Hand,,,,,,KG,42.0,,0.0,,,,,,,0.0,,42.0,,41.0,,21.0,,42.0,,,,,41.0,,41.0,,,,0.0,,,,,,
2017,South Dakota,Hand,,,,,,MS,42.0,,2.0,,,,,,,40.0,,0.0,,41.0,,18.0,,0.0,,,,,0.0,,0.0,,,,40.0,,,,,,
2017,South Dakota,Hanson,,,,,,KG,24.0,,0.0,,,,,,,0.0,,24.0,,22.0,,23.0,,24.0,,,,,23.0,,23.0,,,,0.0,,,,,,
2017,South Dakota,Hanson,,,,,,MS,52.0,,1.0,,,,,,,50.0,,0.0,,50.0,,42.0,,0.0,,,,,0.0,,0.0,,,,50.0,,,,,,
2017,South Dakota,Harding,,,,,,KG,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,
2017,South Dakota,Harding,,,,,,MS,10.0,,0.0,,,,,,,10.0,,0.0,,10.0,,7.0,,0.0,,,,,0.0,,0.0,,,,10.0,,,,,,
