Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2016,Oregon,Baker,,,,,,K12,3074,2661.0,,5.0,,,338.0,,,2740.0,299.0,2822.0,237.0,2814.0,237.0,1829.0,200.0,2827.0,231.0,231.0,2778.0,272.0,2790.0,261.0,2740.0,299.0,,,,,,,,,3.0
2016,Oregon,Benton,,,,,,K12,11099,10391.0,,12.0,,,575.0,,,10641.0,410.0,10732.0,343.0,10631.0,428.0,7520.0,344.0,10737.0,319.0,319.0,10684.0,390.0,10633.0,422.0,10641.0,410.0,,,,,,,,,3.0
2016,Oregon,Clackamas,,,,,,K12,61654,57443.0,,103.0,,,3357.0,,,58370.0,2741.0,59147.0,2241.0,58918.0,2430.0,39488.0,2169.0,59291.0,2146.0,2140.0,58828.0,2562.0,58800.0,2527.0,58370.0,2741.0,,,,,,,,,36.0
2016,Oregon,Clatsop,,,,,,K12,5107,4764.0,,7.0,,,232.0,,,4842.0,196.0,4924.0,158.0,4912.0,160.0,3382.0,145.0,4938.0,145.0,145.0,4893.0,185.0,4881.0,177.0,4842.0,196.0,,,,,,,,,19.0
2016,Oregon,Columbia,,,,,,K12,7742,7349.0,,14.0,,,297.0,,,7465.0,227.0,7537.0,184.0,7515.0,199.0,4958.0,182.0,7571.0,150.0,150.0,7495.0,218.0,7504.0,202.0,7465.0,227.0,,,,,,,,,11.0
2016,Oregon,Coos,,,,,,K12,9657,8938.0,,10.0,,,446.0,,,9100.0,387.0,9290.0,278.0,9309.0,269.0,6208.0,263.0,9269.0,256.0,254.0,9229.0,319.0,9229.0,324.0,9100.0,387.0,,,,,,,,,26.0
2016,Oregon,Crook,,,,,,K12,2986,2861.0,,3.0,,,80.0,,,2897.0,70.0,2924.0,53.0,2931.0,48.0,2058.0,46.0,2931.0,51.0,51.0,2917.0,60.0,2909.0,59.0,2897.0,70.0,,,,,,,,,0.0
2016,Oregon,Curry,,,,,,K12,2329,2109.0,,8.0,,,143.0,,,2141.0,142.0,2218.0,96.0,2224.0,97.0,1428.0,90.0,2203.0,114.0,114.0,2202.0,114.0,2201.0,110.0,2141.0,142.0,,,,,,,,,4.0
2016,Oregon,Deschutes,,,,,,K12,27017,24981.0,,27.0,,,1712.0,,,25545.0,1336.0,25885.0,1074.0,25749.0,1164.0,17521.0,1169.0,26010.0,956.0,959.0,25699.0,1241.0,25655.0,1250.0,25545.0,1336.0,,,,,,,,,10.0
2016,Oregon,Douglas,,,,,,K12,14336,13461.0,,13.0,,,677.0,,,13660.0,584.0,13882.0,419.0,13911.0,387.0,9430.0,393.0,13917.0,381.0,380.0,13776.0,496.0,13810.0,474.0,13660.0,584.0,,,,,,,,,9.0
2016,Oregon,Gilliam/Sherman/Wasco,,,,,,K12,4314,4121.0,,7.0,,,136.0,,,4183.0,107.0,4221.0,94.0,4226.0,76.0,3007.0,81.0,4206.0,99.0,102.0,4202.0,102.0,4219.0,77.0,4183.0,107.0,,,,,,,,,1.0
2016,Oregon,Grant,,,,,,K12,860,782.0,,2.0,,,68.0,,,802.0,58.0,807.0,44.0,809.0,43.0,552.0,43.0,810.0,42.0,41.0,795.0,53.0,797.0,54.0,802.0,58.0,,,,,,,,,2.0
2016,Oregon,Harney,,,,,,K12,1330,1205.0,,0.0,,,92.0,,,1216.0,85.0,1240.0,64.0,1245.0,60.0,831.0,64.0,1248.0,57.0,58.0,1230.0,74.0,1236.0,71.0,1216.0,85.0,,,,,,,,,0.0
2016,Oregon,Hood River,,,,,,K12,4293,4069.0,,2.0,,,173.0,,,4144.0,134.0,4184.0,111.0,4173.0,114.0,2703.0,111.0,4163.0,133.0,133.0,4159.0,134.0,4182.0,112.0,4144.0,134.0,,,,,,,,,1.0
2016,Oregon,Jackson,,,,,,K12,30353,27663.0,,75.0,,,2168.0,,,28279.0,1836.0,28724.0,1471.0,28586.0,1615.0,20370.0,1310.0,28763.0,1454.0,1450.0,28467.0,1715.0,28438.0,1718.0,28279.0,1836.0,,,,,,,,,8.0
2016,Oregon,Jefferson,,,,,,K12,3633,3537.0,,1.0,,,75.0,,,3559.0,63.0,3588.0,43.0,3588.0,36.0,2592.0,46.0,3594.0,32.0,32.0,3573.0,42.0,3569.0,55.0,3559.0,63.0,,,,,,,,,1.0
