Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2002.0,California,Alameda,,,,,,KG,18304.0,16628.0,,,39.0,,131.0,,,,,17642.0,,17632.0,,,,17408.0,,,,,17434.0,,17314.0,,,,,,,,,,
2002.0,California,Amador,,,,,,KG,336.0,326.0,,,0.0,,4.0,,,,,331.0,,329.0,,,,329.0,,,,,330.0,,329.0,,,,,,,,,,
2002.0,California,Butte,,,,,,KG,2365.0,2183.0,,,8.0,,77.0,,,,,2247.0,,2257.0,,,,2227.0,,,,,2229.0,,2212.0,,,,,,,,,,
2002.0,California,Calaveras,,,,,,KG,424.0,387.0,,,4.0,,22.0,,,,,393.0,,395.0,,,,393.0,,,,,393.0,,390.0,,,,,,,,,,
2002.0,California,Colusa,,,,,,KG,311.0,288.0,,,0.0,,4.0,,,,,302.0,,307.0,,,,294.0,,,,,294.0,,294.0,,,,,,,,,,
2002.0,California,Contra Costa,,,,,,KG,13572.0,12982.0,,,18.0,,174.0,,,,,13309.0,,13264.0,,,,13175.0,,,,,13204.0,,13167.0,,,,,,,,,,
2002.0,California,Del Norte,,,,,,KG,327.0,314.0,,,1.0,,5.0,,,,,320.0,,317.0,,,,317.0,,,,,318.0,,317.0,,,,,,,,,,
2002.0,California,El Dorado,,,,,,KG,1992.0,1804.0,,,4.0,,82.0,,,,,1882.0,,1893.0,,,,1862.0,,,,,1848.0,,1844.0,,,,,,,,,,
2002.0,California,Fresno,,,,,,KG,14560.0,13942.0,,,9.0,,69.0,,,,,14392.0,,14293.0,,,,14289.0,,,,,14292.0,,14208.0,,,,,,,,,,
2002.0,California,Glenn,,,,,,KG,449.0,433.0,,,0.0,,2.0,,,,,445.0,,444.0,,,,441.0,,,,,439.0,,440.0,,,,,,,,,,
2002.0,California,Humboldt,,,,,,KG,1383.0,1248.0,,,17.0,,51.0,,,,,1288.0,,1292.0,,,,1282.0,,,,,1286.0,,1287.0,,,,,,,,,,
2002.0,California,Imperial,,,,,,KG,2566.0,2426.0,,,1.0,,4.0,,,,,2529.0,,2512.0,,,,2497.0,,,,,2518.0,,2511.0,,,,,,,,,,
2002.0,California,Inyo,,,,,,KG,184.0,180.0,,,0.0,,0.0,,,,,182.0,,182.0,,,,184.0,,,,,184.0,,182.0,,,,,,,,,,
2002.0,California,Kern,,,,,,KG,11963.0,11065.0,,,47.0,,132.0,,,,,11674.0,,11573.0,,,,11520.0,,,,,11514.0,,11400.0,,,,,,,,,,
2002.0,California,Kings,,,,,,KG,2295.0,2198.0,,,2.0,,10.0,,,,,2264.0,,2246.0,,,,2262.0,,,,,2263.0,,2255.0,,,,,,,,,,
2002.0,California,Lake,,,,,,KG,734.0,628.0,,,3.0,,18.0,,,,,669.0,,700.0,,,,679.0,,,,,684.0,,672.0,,,,,,,,,,
2002.0,California,Lassen,,,,,,KG,381.0,299.0,,,1.0,,14.0,,,,,331.0,,355.0,,,,333.0,,,,,336.0,,333.0,,,,,,,,,,
2002.0,California,Los Angeles,,,,,,KG,147061.0,133471.0,,,130.0,,839.0,,,,,142467.0,,142345.0,,,,140719.0,,,,,140796.0,,139711.0,,,,,,,,,,
2002.0,California,Lpine,,,,,,KG,12.0,10.0,,,0.0,,0.0,,,,,11.0,,12.0,,,,10.0,,,,,11.0,,11.0,,,,,,,,,,
2002.0,California,Madera,,,,,,KG,2232.0,2087.0,,,1.0,,15.0,,,,,2173.0,,2161.0,,,,2144.0,,,,,2149.0,,2129.0,,,,,,,,,,
2002.0,California,Marin,,,,,,KG,2675.0,2434.0,,,6.0,,97.0,,,,,2520.0,,2527.0,,,,2498.0,,,,,2515.0,,2506.0,,,,,,,,,,
2002.0,California,Mariposa,,,,,,KG,157.0,146.0,,,0.0,,6.0,,,,,150.0,,150.0,,,,149.0,,,,,147.0,,148.0,,,,,,,,,,
2002.0,California,Mendocino,,,,,,KG,1002.0,851.0,,,0.0,,41.0,,,,,935.0,,942.0,,,,902.0,,,,,903.0,,894.0,,,,,,,,,,
2002.0,California,Merced,,,,,,KG,4093.0,3922.0,,,1.0,,15.0,,,,,4045.0,,4026.0,,,,4001.0,,,,,4021.0,,3997.0,,,,,,,,,,
2002.0,California,Modoc,,,,,,KG,122.0,110.0,,,1.0,,7.0,,,,,112.0,,114.0,,,,112.0,,,,,111.0,,112.0,,,,,,,,,,
2002.0,California,Mono,,,,,,KG,145.0,129.0,,,1.0,,5.0,,,,,136.0,,131.0,,,,135.0,,,,,137.0,,137.0,,,,,,,,,,
2002.0,California,Monterey,,,,,,KG,6258.0,5918.0,,,5.0,,63.0,,,,,6117.0,,6088.0,,,,6072.0,,,,,6065.0,,6051.0,,,,,,,,,,
2002.0,California,Napa,,,,,,KG,1554.0,1455.0,,,0.0,,32.0,,,,,1507.0,,1493.0,,,,1491.0,,,,,1502.0,,1497.0,,,,,,,,,,
2002.0,California,Nevada,,,,,,KG,1020.0,809.0,,,1.0,,128.0,,,,,852.0,,870.0,,,,839.0,,,,,838.0,,837.0,,,,,,,,,,
2002.0,California,Orange,,,,,,KG,43932.0,40922.0,,,118.0,,416.0,,,,,42898.0,,42836.0,,,,42072.0,,,,,42332.0,,42150.0,,,,,,,,,,
2002.0,California,Placer,,,,,,KG,4499.0,4076.0,,,8.0,,175.0,,,,,4267.0,,4260.0,,,,4202.0,,,,,4192.0,,4168.0,,,,,,,,,,
2002.0,California,Plumas,,,,,,KG,198.0,182.0,,,0.0,,8.0,,,,,187.0,,189.0,,,,189.0,,,,,187.0,,187.0,,,,,,,,,,
2002.0,California,Riverside,,,,,,KG,27353.0,25877.0,,,34.0,,178.0,,,,,26940.0,,26723.0,,,,26610.0,,,,,26728.0,,26557.0,,,,,,,,,,
2002.0,California,Sacramento,,,,,,KG,18429.0,16414.0,,,18.0,,186.0,,,,,17715.0,,17744.0,,,,17181.0,,,,,17248.0,,17074.0,,,,,,,,,,
2002.0,California,San Benito,,,,,,KG,974.0,921.0,,,1.0,,7.0,,,,,954.0,,951.0,,,,951.0,,,,,953.0,,942.0,,,,,,,,,,
2002.0,California,San Bernardino,,,,,,KG,30290.0,28860.0,,,45.0,,244.0,,,,,29676.0,,29568.0,,,,29537.0,,,,,29431.0,,29261.0,,,,,,,,,,
2002.0,California,San Diego,,,,,,KG,40554.0,38191.0,,,39.0,,610.0,,,,,39556.0,,39397.0,,,,38994.0,,,,,39071.0,,38888.0,,,,,,,,,,
2002.0,California,San Francisco,,,,,,KG,6551.0,5939.0,,,5.0,,42.0,,,,,6233.0,,6281.0,,,,6239.0,,,,,6169.0,,6178.0,,,,,,,,,,
2002.0,California,San Joaquin,,,,,,KG,10174.0,9592.0,,,23.0,,57.0,,,,,9990.0,,9924.0,,,,9883.0,,,,,9896.0,,9792.0,,,,,,,,,,
2002.0,California,San Luis Obispo,,,,,,KG,2623.0,2418.0,,,11.0,,82.0,,,,,2489.0,,2500.0,,,,2475.0,,,,,2485.0,,2477.0,,,,,,,,,,
2002.0,California,San Mateo,,,,,,KG,8215.0,7503.0,,,18.0,,87.0,,,,,7979.0,,7982.0,,,,7753.0,,,,,7806.0,,7777.0,,,,,,,,,,
2002.0,California,Santa Barbara,,,,,,KG,5578.0,5131.0,,,1.0,,129.0,,,,,5392.0,,5346.0,,,,5289.0,,,,,5324.0,,5291.0,,,,,,,,,,
2002.0,California,Santa Clara,,,,,,KG,24470.0,22696.0,,,68.0,,200.0,,,,,23891.0,,23842.0,,,,23431.0,,,,,23642.0,,23485.0,,,,,,,,,,
2002.0,California,Santa Cruz,,,,,,KG,3331.0,2926.0,,,12.0,,179.0,,,,,3064.0,,3075.0,,,,3045.0,,,,,3060.0,,3035.0,,,,,,,,,,
2002.0,California,Shasta,,,,,,KG,2077.0,1842.0,,,6.0,,75.0,,,,,1928.0,,1953.0,,,,1906.0,,,,,1914.0,,1901.0,,,,,,,,,,
2002.0,California,Sierra,,,,,,KG,23.0,21.0,,,0.0,,1.0,,,,,21.0,,21.0,,,,22.0,,,,,21.0,,21.0,,,,,,,,,,
2002.0,California,Siskiyou,,,,,,KG,397.0,342.0,,,0.0,,32.0,,,,,362.0,,357.0,,,,359.0,,,,,356.0,,353.0,,,,,,,,,,
2002.0,California,Solano,,,,,,KG,5631.0,5302.0,,,6.0,,35.0,,,,,5520.0,,5493.0,,,,5439.0,,,,,5474.0,,5441.0,,,,,,,,,,
2002.0,California,Sonoma,,,,,,KG,5616.0,5158.0,,,12.0,,189.0,,,,,5323.0,,5318.0,,,,5286.0,,,,,5308.0,,5293.0,,,,,,,,,,
2002.0,California,Stanislaus,,,,,,KG,8092.0,7633.0,,,6.0,,118.0,,,,,7887.0,,7850.0,,,,7804.0,,,,,7826.0,,7805.0,,,,,,,,,,
