Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2005,California,Alameda,,,,,,KG,17718,16449,,,17,,135,,,,,17303,,17227,,,,16891,,,,,16903,,16848,,,,,,,,,,
2005,California,Amador,,,,,,KG,314,300,,,0,,11,,,,,303,,301,,,,303,,,,,301,,301,,,,,,,,,,
2005,California,Butte,,,,,,KG,2396,2219,,,6,,89,,,,,2280,,2272,,,,2249,,,,,2246,,2236,,,,,,,,,,
2005,California,Calaveras,,,,,,KG,454,397,,,3,,23,,,,,417,,417,,,,412,,,,,407,,409,,,,,,,,,,
2005,California,Colusa,,,,,,KG,347,334,,,0,,5,,,,,340,,340,,,,340,,,,,340,,339,,,,,,,,,,
2005,California,Contra Costa,,,,,,KG,14203,13601,,,38,,178,,,,,13919,,13882,,,,13762,,,,,13765,,13729,,,,,,,,,,
2005,California,Del Norte,,,,,,KG,344,325,,,0,,14,,,,,329,,329,,,,328,,,,,327,,326,,,,,,,,,,
2005,California,El Dorado,,,,,,KG,2045,1779,,,4,,83,,,,,1915,,1914,,,,1821,,,,,1821,,1813,,,,,,,,,,
2005,California,Fresno,,,,,,KG,14975,14386,,,10,,68,,,,,14823,,14737,,,,14700,,,,,14619,,14543,,,,,,,,,,
2005,California,Glenn,,,,,,KG,431,422,,,0,,2,,,,,427,,427,,,,425,,,,,425,,424,,,,,,,,,,
2005,California,Humboldt,,,,,,KG,1281,1061,,,1,,86,,,,,1126,,1156,,,,1109,,,,,1112,,1104,,,,,,,,,,
2005,California,Imperial,,,,,,KG,2592,2501,,,5,,7,,,,,2562,,2570,,,,2535,,,,,2555,,2542,,,,,,,,,,
2005,California,Inyo,,,,,,KG,173,165,,,0,,5,,,,,167,,167,,,,165,,,,,167,,167,,,,,,,,,,
2005,California,Kern,,,,,,KG,13407,12521,,,19,,163,,,,,13053,,13016,,,,12810,,,,,12829,,12813,,,,,,,,,,
2005,California,Kings,,,,,,KG,2301,2214,,,1,,8,,,,,2283,,2267,,,,2252,,,,,2256,,2248,,,,,,,,,,
2005,California,Lake,,,,,,KG,728,628,,,0,,32,,,,,675,,679,,,,655,,,,,663,,653,,,,,,,,,,
2005,California,Lassen,,,,,,KG,375,314,,,0,,20,,,,,341,,347,,,,330,,,,,330,,333,,,,,,,,,,
2005,California,Los Angeles,,,,,,KG,136945,125129,,,114,,1087,,,,,133426,,132630,,,,130270,,,,,130074,,129396,,,,,,,,,,
2005,California,Lpine,,,,,,KG,14,13,,,0,,0,,,,,13,,14,,,,13,,,,,13,,13,,,,,,,,,,
2005,California,Madera,,,,,,KG,2255,2099,,,2,,25,,,,,2187,,2182,,,,2138,,,,,2131,,2117,,,,,,,,,,
2005,California,Marin,,,,,,KG,2814,2355,,,8,,116,,,,,2638,,2625,,,,2531,,,,,2538,,2532,,,,,,,,,,
2005,California,Mariposa,,,,,,KG,122,105,,,0,,2,,,,,115,,114,,,,111,,,,,107,,107,,,,,,,,,,
2005,California,Mendocino,,,,,,KG,966,832,,,0,,46,,,,,896,,891,,,,852,,,,,858,,853,,,,,,,,,,
2005,California,Merced,,,,,,KG,4470,4236,,,1,,20,,,,,4424,,4405,,,,4324,,,,,4318,,4290,,,,,,,,,,
