Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2015,Maine,Androscoggin,,,,,,FG,1097,,37,5,,,32,30,2,,,837,,,,,,1060,,,,,1069,,1065,,,,,,,,,,7
2015,Maine,Androscoggin,,,,,,KG,1131,,41,8,,,33,28,5,,,794,,,,,,1077,,,,,1089,,1085,,,,,,,,,,13
2015,Maine,Androscoggin,,,,,,MS,1210,,17,0,,,17,16,1,,,882,,,,,,1182,,,,,1185,,1184,,,,,,,,,,12
2015,Maine,Aroostook,,,,,,FG,576,,4,0,,,4,4,0,,,554,,,,,,570,,,,,570,,570,,,,,,,,,,3
2015,Maine,Aroostook,,,,,,KG,558,,18,3,,,15,14,1,,,515,,,,,,534,,,,,543,,542,,,,,,,,,,7
2015,Maine,Aroostook,,,,,,MS,595,,6,1,,,5,4,1,,,516,,,,,,592,,,,,592,,591,,,,,,,,,,0
2015,Maine,Cumberland,,,,,,FG,2764,,128,14,,,114,114,0,,,1977,,,,,,2634,,,,,2640,,2653,,,,,,,,,,36
2015,Maine,Cumberland,,,,,,KG,2611,,118,12,,,106,103,3,,,1885,,,,,,2446,,,,,2457,,2466,,,,,,,,,,75
2015,Maine,Cumberland,,,,,,MS,2367,,63,1,,,62,59,3,,,1270,,,,,,2304,,,,,2297,,2307,,,,,,,,,,21
2015,Maine,Franklin,,,,,,FG,293,,8,0,,,8,7,1,,,250,,,,,,287,,,,,288,,287,,,,,,,,,,0
2015,Maine,Franklin,,,,,,KG,271,,13,0,,,13,12,1,,,237,,,,,,263,,,,,266,,265,,,,,,,,,,0
2015,Maine,Franklin,,,,,,MS,309,,7,2,,,5,5,0,,,185,,,,,,303,,,,,304,,304,,,,,,,,,,0
2015,Maine,Hancock,,,,,,FG,474,,28,0,,,28,28,0,,,388,,,,,,453,,,,,451,,457,,,,,,,,,,4
2015,Maine,Hancock,,,,,,KG,491,,49,2,,,47,46,1,,,382,,,,,,449,,,,,462,,460,,,,,,,,,,1
2015,Maine,Hancock,,,,,,MS,526,,26,3,,,23,22,1,,,366,,,,,,510,,,,,512,,513,,,,,,,,,,1
2015,Maine,Kennebec,,,,,,FG,1282,,45,4,,,41,41,0,,,1170,,,,,,1241,,,,,1242,,1238,,,,,,,,,,7
2015,Maine,Kennebec,,,,,,KG,1164,,27,4,,,23,21,2,,,1052,,,,,,1133,,,,,1141,,1139,,,,,,,,,,6
2015,Maine,Kennebec,,,,,,MS,864,,11,1,,,10,9,1,,,723,,,,,,851,,,,,852,,852,,,,,,,,,,3
2015,Maine,Knox,,,,,,FG,384,,23,0,,,23,23,0,,,287,,,,,,365,,,,,367,,372,,,,,,,,,,0
2015,Maine,Knox,,,,,,KG,369,,21,2,,,19,19,0,,,228,,,,,,350,,,,,353,,359,,,,,,,,,,5
2015,Maine,Knox,,,,,,MS,326,,16,3,,,13,12,1,,,190,,,,,,310,,,,,311,,313,,,,,,,,,,1
2015,Maine,Lincoln,,,,,,FG,202,,4,0,,,4,4,0,,,161,,,,,,198,,,,,196,,198,,,,,,,,,,2
2015,Maine,Lincoln,,,,,,KG,224,,10,2,,,8,7,1,,,153,,,,,,206,,,,,209,,210,,,,,,,,,,9
2015,Maine,Lincoln,,,,,,MS,345,,8,0,,,8,8,0,,,271,,,,,,340,,,,,341,,342,,,,,,,,,,0
