Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2018,Arizona,Apache,,,,,,CC,252.0,,,1.0,,,10.0,,,,,241.0,9.0,236.0,11.0,215.0,11.0,239.0,9.0,9.0,,,238.0,9.0,232.0,10.0,238.0,11.0,,,,,,,
2018,Arizona,Apache,,,,,,KG,456.0,,,0.0,,,31.0,,,,,434.0,22.0,431.0,23.0,0.0,0.0,424.0,29.0,29.0,,,420.0,29.0,416.0,29.0,0.0,0.0,,,,,,,
2018,Arizona,Cochise,,,,,,CC,1204.0,,,3.0,,,20.0,,,,,1179.0,17.0,1173.0,21.0,1001.0,21.0,1177.0,17.0,17.0,,,1174.0,19.0,1160.0,20.0,1167.0,21.0,,,,,,,
2018,Arizona,Cochise,,,,,,KG,1276.0,,,6.0,,,35.0,,,,,1240.0,22.0,1200.0,30.0,0.0,0.0,1223.0,25.0,25.0,,,1215.0,34.0,1205.0,34.0,0.0,0.0,,,,,,,
2018,Arizona,Coconino,,,,,,CC,1464.0,,,6.0,,,65.0,,,,,1396.0,58.0,1385.0,58.0,1261.0,58.0,1401.0,55.0,55.0,,,1389.0,57.0,1378.0,61.0,1392.0,58.0,,,,,,,
2018,Arizona,Coconino,,,,,,KG,1012.0,,,1.0,,,59.0,,,,,951.0,48.0,942.0,50.0,0.0,0.0,925.0,51.0,51.0,,,942.0,48.0,938.0,50.0,0.0,0.0,,,,,,,
2018,Arizona,Gila,,,,,,CC,401.0,,,0.0,,,26.0,,,,,375.0,25.0,366.0,25.0,302.0,25.0,364.0,26.0,26.0,,,359.0,26.0,350.0,26.0,353.0,25.0,,,,,,,
2018,Arizona,Gila,,,,,,KG,575.0,,,1.0,,,32.0,,,,,550.0,25.0,548.0,19.0,0.0,0.0,526.0,23.0,23.0,,,533.0,29.0,536.0,30.0,0.0,0.0,,,,,,,
2018,Arizona,Graham,,,,,,CC,244.0,,,0.0,,,7.0,,,,,237.0,6.0,237.0,7.0,205.0,7.0,237.0,6.0,6.0,,,237.0,6.0,234.0,6.0,239.0,7.0,,,,,,,
2018,Arizona,Graham,,,,,,KG,463.0,,,0.0,,,25.0,,,,,451.0,12.0,442.0,19.0,0.0,0.0,432.0,23.0,23.0,,,431.0,21.0,430.0,23.0,0.0,0.0,,,,,,,
