Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2008,California,Alameda,,,,,,KG,17475,15843,,,13,,182,,,,,16984,,16850,,,,16438,,,,,16408,,16313,,,,,,,,,,
2008,California,Amador,,,,,,KG,334,312,,,0,,18,,,,,316,,315,,,,314,,,,,316,,315,,,,,,,,,,
2008,California,Butte,,,,,,KG,2494,2290,,,4,,96,,,,,2370,,2368,,,,2321,,,,,2324,,2316,,,,,,,,,,
2008,California,Calaveras,,,,,,KG,365,302,,,0,,21,,,,,333,,332,,,,318,,,,,309,,305,,,,,,,,,,
2008,California,Colusa,,,,,,KG,360,352,,,0,,3,,,,,354,,357,,,,354,,,,,353,,352,,,,,,,,,,
2008,California,Contra Costa,,,,,,KG,14066,13176,,,31,,300,,,,,13635,,13600,,,,13407,,,,,13369,,13321,,,,,,,,,,
2008,California,Del Norte,,,,,,KG,315,294,,,0,,16,,,,,297,,296,,,,296,,,,,297,,297,,,,,,,,,,
2008,California,El Dorado,,,,,,KG,2188,1936,,,2,,145,,,,,2021,,2023,,,,1971,,,,,1960,,1957,,,,,,,,,,
2008,California,Fresno,,,,,,KG,15570,14620,,,14,,99,,,,,15196,,15146,,,,15055,,,,,14896,,14799,,,,,,,,,,
2008,California,Glenn,,,,,,KG,430,416,,,1,,3,,,,,426,,426,,,,420,,,,,420,,421,,,,,,,,,,
2008,California,Humboldt,,,,,,KG,1351,1020,,,7,,133,,,,,1123,,1152,,,,1078,,,,,1069,,1071,,,,,,,,,,
2008,California,Imperial,,,,,,KG,2877,2706,,,4,,6,,,,,2836,,2835,,,,2792,,,,,2803,,2798,,,,,,,,,,
2008,California,Inyo,,,,,,KG,190,181,,,0,,6,,,,,183,,182,,,,182,,,,,183,,182,,,,,,,,,,
2008,California,Kern,,,,,,KG,13346,12191,,,43,,186,,,,,12639,,12581,,,,12439,,,,,12478,,12399,,,,,,,,,,
2008,California,Kings,,,,,,KG,2351,2276,,,1,,24,,,,,2323,,2317,,,,2301,,,,,2304,,2289,,,,,,,,,,
2008,California,Lake,,,,,,KG,541,479,,,2,,15,,,,,514,,513,,,,489,,,,,486,,486,,,,,,,,,,
2008,California,Lassen,,,,,,KG,321,266,,,2,,8,,,,,302,,303,,,,286,,,,,287,,284,,,,,,,,,,
2008,California,Los Angeles,,,,,,KG,123892,111996,,,158,,1581,,,,,120217,,119473,,,,116263,,,,,116636,,115806,,,,,,,,,,
2008,California,Lpine,,,,,,KG,12,11,,,0,,0,,,,,11,,11,,,,11,,,,,11,,11,,,,,,,,,,
2008,California,Madera,,,,,,KG,2335,2228,,,3,,31,,,,,2285,,2283,,,,2270,,,,,2258,,2245,,,,,,,,,,
2008,California,Marin,,,,,,KG,3082,2579,,,10,,186,,,,,2842,,2817,,,,2679,,,,,2735,,2721,,,,,,,,,,
2008,California,Mariposa,,,,,,KG,129,103,,,0,,5,,,,,117,,116,,,,106,,,,,109,,109,,,,,,,,,,
2008,California,Mendocino,,,,,,KG,1002,861,,,2,,64,,,,,922,,919,,,,877,,,,,888,,886,,,,,,,,,,
2008,California,Merced,,,,,,KG,4307,4103,,,4,,40,,,,,4243,,4236,,,,4158,,,,,4154,,4129,,,,,,,,,,
2008,California,Modoc,,,,,,KG,119,111,,,1,,4,,,,,114,,114,,,,113,,,,,113,,112,,,,,,,,,,
2008,California,Mono,,,,,,KG,114,112,,,0,,1,,,,,113,,113,,,,113,,,,,113,,113,,,,,,,,,,
2008,California,Monterey,,,,,,KG,6287,5906,,,8,,60,,,,,6176,,6164,,,,6019,,,,,6012,,5996,,,,,,,,,,
2008,California,Napa,,,,,,KG,1780,1670,,,1,,37,,,,,1730,,1718,,,,1704,,,,,1696,,1692,,,,,,,,,,
2008,California,Nevada,,,,,,KG,758,595,,,0,,106,,,,,638,,636,,,,605,,,,,617,,621,,,,,,,,,,
2008,California,Orange,,,,,,KG,41019,36958,,,163,,893,,,,,39541,,39412,,,,38048,,,,,38053,,37983,,,,,,,,,,
2008,California,Placer,,,,,,KG,4345,3796,,,24,,173,,,,,4112,,4110,,,,3984,,,,,4004,,3928,,,,,,,,,,
2008,California,Plumas,,,,,,KG,247,219,,,0,,18,,,,,227,,227,,,,225,,,,,223,,221,,,,,,,,,,
2008,California,Riverside,,,,,,KG,31390,29724,,,60,,343,,,,,30878,,30733,,,,30189,,,,,30259,,30143,,,,,,,,,,
2008,California,Sacramento,,,,,,KG,18570,16291,,,60,,514,,,,,17714,,17619,,,,16823,,,,,16832,,16695,,,,,,,,,,
2008,California,San Benito,,,,,,KG,862,813,,,1,,9,,,,,849,,848,,,,831,,,,,823,,817,,,,,,,,,,
2008,California,San Bernardino,,,,,,KG,30763,28963,,,46,,375,,,,,30126,,29986,,,,29561,,,,,29524,,29393,,,,,,,,,,
2008,California,San Diego,,,,,,KG,40384,37729,,,55,,1011,,,,,39142,,39023,,,,38298,,,,,38274,,38216,,,,,,,,,,
2008,California,San Francisco,,,,,,KG,6208,5633,,,11,,104,,,,,5898,,5865,,,,5830,,,,,5778,,5782,,,,,,,,,,
2008,California,San Joaquin,,,,,,KG,10610,10091,,,11,,111,,,,,10420,,10381,,,,10236,,,,,10232,,10217,,,,,,,,,,
2008,California,San Luis Obispo,,,,,,KG,2693,2421,,,11,,108,,,,,2564,,2561,,,,2463,,,,,2468,,2445,,,,,,,,,,
2008,California,San Mateo,,,,,,KG,8996,8048,,,19,,161,,,,,8722,,8682,,,,8348,,,,,8303,,8269,,,,,,,,,,
2008,California,Santa Barbara,,,,,,KG,5406,5048,,,6,,160,,,,,5201,,5196,,,,5123,,,,,5150,,5101,,,,,,,,,,
2008,California,Santa Clara,,,,,,KG,25078,23711,,,47,,345,,,,,24541,,24487,,,,24114,,,,,24168,,24106,,,,,,,,,,
2008,California,Santa Cruz,,,,,,KG,2887,2478,,,15,,196,,,,,2650,,2635,,,,2525,,,,,2533,,2522,,,,,,,,,,
2008,California,Shasta,,,,,,KG,2118,1815,,,8,,101,,,,,1966,,1964,,,,1862,,,,,1859,,1850,,,,,,,,,,
2008,California,Sierra,,,,,,KG,30,28,,,0,,0,,,,,30,,30,,,,28,,,,,28,,28,,,,,,,,,,
2008,California,Siskiyou,,,,,,KG,425,332,,,0,,52,,,,,366,,366,,,,340,,,,,340,,338,,,,,,,,,,
2008,California,Solano,,,,,,KG,5203,4994,,,5,,49,,,,,5126,,5105,,,,5068,,,,,5069,,5033,,,,,,,,,,
2008,California,Sonoma,,,,,,KG,5917,5196,,,11,,346,,,,,5463,,5469,,,,5304,,,,,5297,,5277,,,,,,,,,,
2008,California,Stanislaus,,,,,,KG,8051,7630,,,10,,227,,,,,7804,,7789,,,,7694,,,,,7703,,7684,,,,,,,,,,
2008,California,Sutter,,,,,,KG,1632,1479,,,1,,57,,,,,1562,,1559,,,,1501,,,,,1506,,1511,,,,,,,,,,
2008,California,Tehama,,,,,,KG,906,843,,,0,,36,,,,,864,,861,,,,852,,,,,857,,851,,,,,,,,,,
2008,California,Trinity,,,,,,KG,117,97,,,0,,14,,,,,102,,102,,,,98,,,,,99,,99,,,,,,,,,,
2008,California,Tulare,,,,,,KG,8173,7902,,,3,,51,,,,,8101,,8074,,,,8019,,,,,8012,,7949,,,,,,,,,,
2008,California,Tuolumne,,,,,,KG,519,405,,,0,,61,,,,,445,,449,,,,423,,,,,418,,416,,,,,,,,,,
2008,California,Ventura,,,,,,KG,11551,10331,,,35,,230,,,,,11116,,11076,,,,10750,,,,,10720,,10603,,,,,,,,,,
2008,California,Yolo,,,,,,KG,2441,2232,,,0,,66,,,,,2352,,2339,,,,2264,,,,,2269,,2259,,,,,,,,,,
