Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2017,Arizona,Apache,,,,,,CC,261.0,,,0.0,,,9.0,,,0.0,0.0,251.0,8.0,246.0,10.0,218.0,10.0,243.0,9.0,9.0,,,243.0,9.0,236.0,9.0,245.0,10.0,0.0,0.0,,,,,
2017,Arizona,Apache,,,,,,KG,705.0,,,0.0,,,4.0,,,0.0,0.0,693.0,9.0,693.0,10.0,0.0,0.0,688.0,13.0,13.0,,,689.0,12.0,689.0,11.0,0.0,0.0,0.0,0.0,,,,,
2017,Arizona,Apache,,,,,,MS,834.0,,,1.0,,,33.0,,,786.0,11.0,828.0,5.0,826.0,6.0,0.0,0.0,826.0,6.0,6.0,,,826.0,6.0,828.0,5.0,0.0,0.0,766.0,12.0,,,,,
2017,Arizona,Cochise,,,,,,CC,1058.0,,,2.0,,,15.0,,,0.0,0.0,1038.0,12.0,1036.0,14.0,850.0,14.0,1043.0,11.0,11.0,,,1036.0,12.0,1014.0,15.0,1038.0,14.0,0.0,0.0,,,,,
2017,Arizona,Cochise,,,,,,KG,1220.0,,,0.0,,,30.0,,,0.0,0.0,1193.0,21.0,1180.0,22.0,0.0,0.0,1169.0,24.0,24.0,,,1185.0,24.0,1176.0,28.0,0.0,0.0,0.0,0.0,,,,,
2017,Arizona,Cochise,,,,,,MS,1394.0,,,3.0,,,33.0,,,1337.0,28.0,1368.0,20.0,1367.0,19.0,0.0,0.0,1364.0,20.0,20.0,,,1364.0,20.0,1367.0,21.0,0.0,0.0,1282.0,32.0,,,,,
2017,Arizona,Coconino,,,,,,CC,1515.0,,,11.0,,,78.0,,,0.0,0.0,1436.0,65.0,1431.0,61.0,1265.0,61.0,1447.0,55.0,55.0,,,1419.0,57.0,1414.0,58.0,1438.0,61.0,0.0,0.0,,,,,
2017,Arizona,Coconino,,,,,,KG,883.0,,,25.0,,,82.0,,,0.0,0.0,828.0,51.0,812.0,63.0,0.0,0.0,800.0,69.0,69.0,,,804.0,67.0,805.0,67.0,0.0,0.0,0.0,0.0,,,,,
2017,Arizona,Coconino,,,,,,MS,729.0,,,11.0,,,57.0,,,645.0,36.0,698.0,28.0,684.0,39.0,0.0,0.0,690.0,36.0,36.0,,,685.0,39.0,691.0,34.0,0.0,0.0,633.0,46.0,,,,,
2017,Arizona,Gila,,,,,,CC,359.0,,,1.0,,,16.0,,,0.0,0.0,338.0,18.0,332.0,15.0,293.0,15.0,340.0,16.0,16.0,,,337.0,18.0,327.0,19.0,323.0,15.0,0.0,0.0,,,,,
2017,Arizona,Gila,,,,,,KG,732.0,,,4.0,,,33.0,,,0.0,0.0,706.0,23.0,688.0,22.0,0.0,0.0,668.0,35.0,35.0,,,677.0,32.0,689.0,30.0,0.0,0.0,0.0,0.0,,,,,
2017,Arizona,Gila,,,,,,MS,479.0,,,0.0,,,17.0,,,455.0,17.0,470.0,5.0,470.0,5.0,0.0,0.0,463.0,5.0,5.0,,,470.0,5.0,471.0,6.0,0.0,0.0,450.0,18.0,,,,,
2017,Arizona,Graham,,,,,,CC,363.0,,,1.0,,,10.0,,,0.0,0.0,353.0,9.0,346.0,7.0,290.0,7.0,353.0,10.0,10.0,,,349.0,8.0,345.0,6.0,350.0,7.0,0.0,0.0,,,,,
2017,Arizona,Graham,,,,,,KG,425.0,,,0.0,,,13.0,,,0.0,0.0,420.0,4.0,421.0,3.0,0.0,0.0,402.0,11.0,11.0,,,399.0,13.0,405.0,14.0,0.0,0.0,0.0,0.0,,,,,
2017,Arizona,Graham,,,,,,MS,500.0,,,1.0,,,30.0,,,456.0,26.0,495.0,3.0,487.0,13.0,0.0,0.0,482.0,18.0,18.0,,,480.0,19.0,480.0,20.0,0.0,0.0,452.0,26.0,,,,,
2017,Arizona,Greenlee,,,,,,CC,48.0,,,0.0,,,0.0,,,0.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,47.0,0.0,0.0,,,48.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,,,,,
2017,Arizona,Greenlee,,,,,,KG,157.0,,,0.0,,,1.0,,,0.0,0.0,154.0,3.0,153.0,4.0,0.0,0.0,147.0,3.0,3.0,,,147.0,4.0,148.0,4.0,0.0,0.0,0.0,0.0,,,,,
