Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2009,Illinois,Adams,,,,,,,10943,,,,54,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Alexander,,,,,,,1175,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Bond,,,,,,,2351,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Boone,,,,,,,11374,,,,8,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Brown,,,,,,,895,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Bureau,,,,,,,6169,,,,14,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Calhoun,,,,,,,863,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Carroll,,,,,,,2185,,,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Cass,,,,,,,2581,,,,3,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Champaign,,,,,,,26217,,,,30,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Christian,,,,,,,5364,,,,2,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Clark,,,,,,,2827,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Clay,,,,,,,1784,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Clinton,,,,,,,6420,,,,4,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Coles,,,,,,,6953,,,,7,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Cook,,,,,,,905350,,,,1016,,2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Crawford,,,,,,,2795,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Cumberland,,,,,,,1768,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,De Witt,,,,,,,2840,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,DeKalb,,,,,,,18335,,,,20,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Douglas,,,,,,,3000,,,,5,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,DuPage,,,,,,,182904,,,,266,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Edgar,,,,,,,3275,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Edwards,,,,,,,1045,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Effingham,,,,,,,6652,,,,1,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Fayette,,,,,,,3251,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Ford,,,,,,,2597,,,,4,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Franklin,,,,,,,6776,,,,4,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Fulton,,,,,,,5133,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Gallatin,,,,,,,811,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Greene,,,,,,,2318,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Grundy,,,,,,,12965,,,,15,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Hamilton,,,,,,,1298,,,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Hancock,,,,,,,3244,,,,8,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Hardin,,,,,,,621,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Henderson,,,,,,,1024,,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Henry,,,,,,,9042,,,,18,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Iroquois,,,,,,,5140,,,,6,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Jackson,,,,,,,7238,,,,11,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Jasper,,,,,,,1532,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Jefferson,,,,,,,6042,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Jersey,,,,,,,3356,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Jo Daviess,,,,,,,3543,,,,5,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Johnson,,,,,,,1302,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Kane,,,,,,,133405,,,,149,,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Kankakee,,,,,,,21185,,,,16,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Kendall,,,,,,,25500,,,,21,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Knox,,,,,,,7943,,,,8,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,LaSalle,,,,,,,18504,,,,16,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Lake,,,,,,,149331,,,,153,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Lawrence,,,,,,,2071,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Lee,,,,,,,5243,,,,2,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Livingston,,,,,,,7461,,,,17,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Logan,,,,,,,3721,,,,3,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Macon,,,,,,,18259,,,,8,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Macoupin,,,,,,,9296,,,,8,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Madison,,,,,,,47703,,,,49,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Marion,,,,,,,7365,,,,10,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Marshall,,,,,,,1488,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Mason,,,,,,,3176,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Massac,,,,,,,2609,,,,5,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,McDonough,,,,,,,3607,,,,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,McHenry,,,,,,,56542,,,,62,,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,McLean,,,,,,,27131,,,,26,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Menard,,,,,,,2572,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Mercer,,,,,,,1382,,,,5,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Monroe,,,,,,,6131,,,,8,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Montgomery,,,,,,,4513,,,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Morgan,,,,,,,5557,,,,7,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Moultrie,,,,,,,1950,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Ogle,,,,,,,10133,,,,6,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Other State,,,,,,,1402,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Peoria,,,,,,,31158,,,,45,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Perry,,,,,,,3180,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Piatt,,,,,,,3451,,,,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Pike,,,,,,,2787,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Pope,,,,,,,556,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Pulaski,,,,,,,1180,,,,1,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Putnam,,,,,,,930,,,,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Randolph,,,,,,,5086,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Richland,,,,,,,2694,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Rock Island,,,,,,,25586,,,,33,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Saline,,,,,,,4302,,,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Illinois,Sangamon,,,,,,,34388,,,,27,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
