Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2006,California,Alameda,,,,,,KG,18096,16566,,,29,,163,,,,,17549,,17462,,,,17139,,,,,17084,,17047,,,,,,,,,,
2006,California,Amador,,,,,,KG,277,262,,,0,,8,,,,,269,,267,,,,267,,,,,268,,264,,,,,,,,,,
2006,California,Butte,,,,,,KG,2497,2297,,,6,,77,,,,,2381,,2375,,,,2337,,,,,2338,,2324,,,,,,,,,,
2006,California,Calaveras,,,,,,KG,460,395,,,2,,18,,,,,425,,422,,,,419,,,,,409,,411,,,,,,,,,,
2006,California,Colusa,,,,,,KG,375,366,,,0,,2,,,,,371,,371,,,,371,,,,,371,,369,,,,,,,,,,
2006,California,Contra Costa,,,,,,KG,13655,12961,,,29,,183,,,,,13357,,13323,,,,13121,,,,,13141,,13109,,,,,,,,,,
2006,California,Del Norte,,,,,,KG,330,294,,,2,,15,,,,,311,,306,,,,307,,,,,308,,301,,,,,,,,,,
2006,California,El Dorado,,,,,,KG,2105,1800,,,9,,72,,,,,1963,,1973,,,,1854,,,,,1862,,1866,,,,,,,,,,
2006,California,Fresno,,,,,,KG,14902,14221,,,12,,85,,,,,14657,,14623,,,,14526,,,,,14440,,14401,,,,,,,,,,
2006,California,Glenn,,,,,,KG,451,439,,,1,,6,,,,,443,,444,,,,439,,,,,441,,441,,,,,,,,,,
2006,California,Humboldt,,,,,,KG,1411,1193,,,3,,96,,,,,1277,,1277,,,,1228,,,,,1228,,1224,,,,,,,,,,
2006,California,Imperial,,,,,,KG,2650,2533,,,5,,3,,,,,2628,,2626,,,,2590,,,,,2600,,2567,,,,,,,,,,
2006,California,Inyo,,,,,,KG,176,160,,,1,,2,,,,,173,,162,,,,172,,,,,170,,169,,,,,,,,,,
