Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2011,Illinois,Adams,,,,,,,11717,,,,58,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Alexander,,,,,,,1048,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Bond,,,,,,,2390,,,,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Boone,,,,,,,10882,,,,6,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Brown,,,,,,,815,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Bureau,,,,,,,5572,,,,6,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Calhoun,,,,,,,727,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Carroll,,,,,,,2539,,,,1,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Cass,,,,,,,2563,,,,2,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Champaign,,,,,,,25720,,,,28,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Christian,,,,,,,5472,,,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Clark,,,,,,,2775,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Clay,,,,,,,1759,,,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Clinton,,,,,,,5788,,,,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Coles,,,,,,,6872,,,,3,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Cook,,,,,,,897401,,,,2064,,2970,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Crawford,,,,,,,3147,,,,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Cumberland,,,,,,,1711,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,De Witt,,,,,,,2654,,,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,DeKalb,,,,,,,18021,,,,28,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Douglas,,,,,,,2968,,,,6,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,DuPage,,,,,,,180843,,,,228,,1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Edgar,,,,,,,3214,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Edwards,,,,,,,986,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Effingham,,,,,,,6376,,,,2,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Fayette,,,,,,,2667,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Ford,,,,,,,2531,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Franklin,,,,,,,6630,,,,6,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Fulton,,,,,,,4355,,,,4,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Gallatin,,,,,,,785,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Greene,,,,,,,2218,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Grundy,,,,,,,12882,,,,20,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Hamilton,,,,,,,1274,,,,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Hancock,,,,,,,3273,,,,4,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Hardin,,,,,,,625,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Henderson,,,,,,,988,,,,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Henry,,,,,,,8942,,,,21,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Iroquois,,,,,,,4682,,,,3,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Jackson,,,,,,,7314,,,,6,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Jasper,,,,,,,1526,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Jefferson,,,,,,,5889,,,,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Illinois,Jersey,,,,,,,3241,,,,1,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
