Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2008,Illinois,Adams,,,,,,,11640,,,,53,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Alexander,,,,,,,1226,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Bond,,,,,,,2298,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Boone,,,,,,,11386,,,,7,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Brown,,,,,,,884,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Bureau,,,,,,,6399,,,,16,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Calhoun,,,,,,,868,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Carroll,,,,,,,2704,,,,2,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Cass,,,,,,,2337,,,,2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Champaign,,,,,,,26086,,,,11,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Christian,,,,,,,5762,,,,3,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Clark,,,,,,,2900,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Clay,,,,,,,2491,,,,2,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Clinton,,,,,,,6509,,,,3,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Coles,,,,,,,6915,,,,3,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Cook,,,,,,,902392,,,,874,,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Crawford,,,,,,,3192,,,,4,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Cumberland,,,,,,,1773,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,De Witt,,,,,,,3045,,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,DeKalb,,,,,,,18482,,,,13,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Douglas,,,,,,,2921,,,,9,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,DuPage,,,,,,,185196,,,,258,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Edgar,,,,,,,3342,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Edwards,,,,,,,1010,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Effingham,,,,,,,6663,,,,1,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Fayette,,,,,,,3286,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Ford,,,,,,,2629,,,,11,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Franklin,,,,,,,6776,,,,6,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Fulton,,,,,,,5395,,,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Gallatin,,,,,,,852,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Greene,,,,,,,2342,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Grundy,,,,,,,12719,,,,20,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Hamilton,,,,,,,1256,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Hancock,,,,,,,3444,,,,3,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Hardin,,,,,,,640,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Henderson,,,,,,,1036,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Henry,,,,,,,9152,,,,13,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Iroquois,,,,,,,5313,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Jackson,,,,,,,7142,,,,9,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Jasper,,,,,,,1524,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Jefferson,,,,,,,6195,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Jersey,,,,,,,3366,,,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Jo Daviess,,,,,,,3616,,,,3,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Johnson,,,,,,,1912,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Kane,,,,,,,132958,,,,163,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Kankakee,,,,,,,21189,,,,14,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Kendall,,,,,,,24377,,,,16,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Knox,,,,,,,7763,,,,9,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,LaSalle,,,,,,,18503,,,,16,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Lake,,,,,,,150948,,,,144,,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Lawrence,,,,,,,2399,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Lee,,,,,,,5279,,,,3,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Livingston,,,,,,,7435,,,,20,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Logan,,,,,,,3876,,,,4,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Macon,,,,,,,19019,,,,17,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Macoupin,,,,,,,8645,,,,3,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Madison,,,,,,,47385,,,,41,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Marion,,,,,,,7627,,,,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Marshall,,,,,,,1478,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Mason,,,,,,,3216,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Massac,,,,,,,2652,,,,3,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,McDonough,,,,,,,3639,,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,McHenry,,,,,,,56130,,,,62,,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,McLean,,,,,,,27253,,,,38,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Menard,,,,,,,2670,,,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Mercer,,,,,,,1415,,,,3,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Monroe,,,,,,,6202,,,,8,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Montgomery,,,,,,,4981,,,,8,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Morgan,,,,,,,5698,,,,6,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Moultrie,,,,,,,2088,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Ogle,,,,,,,10406,,,,7,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Other State,,,,,,,1026,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Peoria,,,,,,,32491,,,,43,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Perry,,,,,,,3194,,,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Piatt,,,,,,,3483,,,,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Pike,,,,,,,2772,,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Pope,,,,,,,540,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Pulaski,,,,,,,1180,,,,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Putnam,,,,,,,930,,,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Randolph,,,,,,,4862,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Richland,,,,,,,2697,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Rock Island,,,,,,,25594,,,,35,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Saline,,,,,,,4355,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Sangamon,,,,,,,33993,,,,26,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Illinois,Schuyler,,,,,,,1270,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
