Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2003,California,Alameda,,,,,,KG,18161,16511,,,24,,144,,,,,17621,,17569,,,,17223,,,,,17239,,17149,,,,,,,,,,
2003,California,Amador,,,,,,KG,289,272,,,0,,9,,,,,279,,276,,,,275,,,,,278,,277,,,,,,,,,,
2003,California,Butte,,,,,,KG,2369,2203,,,4,,93,,,,,2252,,2251,,,,2229,,,,,2242,,2236,,,,,,,,,,
2003,California,Calaveras,,,,,,KG,441,405,,,3,,14,,,,,417,,418,,,,416,,,,,410,,409,,,,,,,,,,
2003,California,Colusa,,,,,,KG,360,337,,,0,,0,,,,,354,,353,,,,348,,,,,353,,351,,,,,,,,,,
2003,California,Contra Costa,,,,,,KG,13575,12875,,,23,,174,,,,,13230,,13180,,,,13098,,,,,13114,,13073,,,,,,,,,,
2003,California,Del Norte,,,,,,KG,349,324,,,1,,9,,,,,337,,335,,,,328,,,,,331,,330,,,,,,,,,,
2003,California,El Dorado,,,,,,KG,2022,1869,,,6,,81,,,,,1916,,1914,,,,1887,,,,,1893,,1892,,,,,,,,,,
2003,California,Fresno,,,,,,KG,15013,14471,,,11,,73,,,,,14883,,14775,,,,14746,,,,,14736,,14699,,,,,,,,,,
2003,California,Glenn,,,,,,KG,439,430,,,0,,1,,,,,438,,436,,,,432,,,,,434,,433,,,,,,,,,,
2003,California,Humboldt,,,,,,KG,1353,1164,,,3,,72,,,,,1236,,1231,,,,1203,,,,,1204,,1204,,,,,,,,,,
2003,California,Imperial,,,,,,KG,2619,2442,,,3,,3,,,,,2589,,2575,,,,2534,,,,,2567,,2566,,,,,,,,,,
2003,California,Inyo,,,,,,KG,179,173,,,0,,3,,,,,174,,176,,,,174,,,,,175,,175,,,,,,,,,,
2003,California,Kern,,,,,,KG,12473,11733,,,13,,148,,,,,12217,,12072,,,,12085,,,,,12067,,11957,,,,,,,,,,
2003,California,Kings,,,,,,KG,2276,2210,,,0,,6,,,,,2264,,2246,,,,2250,,,,,2245,,2235,,,,,,,,,,
2003,California,Lake,,,,,,KG,705,629,,,0,,21,,,,,661,,661,,,,649,,,,,658,,658,,,,,,,,,,
2003,California,Lassen,,,,,,KG,410,326,,,0,,28,,,,,368,,370,,,,338,,,,,344,,342,,,,,,,,,,
2003,California,Los Angeles,,,,,,KG,142804,129530,,,124,,892,,,,,138435,,137625,,,,136118,,,,,135568,,134754,,,,,,,,,,
2003,California,Lpine,,,,,,KG,14,12,,,0,,0,,,,,13,,13,,,,13,,,,,12,,12,,,,,,,,,,
2003,California,Madera,,,,,,KG,2270,2151,,,1,,23,,,,,2227,,2216,,,,2198,,,,,2194,,2179,,,,,,,,,,
2003,California,Marin,,,,,,KG,2708,2380,,,2,,70,,,,,2533,,2529,,,,2456,,,,,2477,,2465,,,,,,,,,,
2003,California,Mariposa,,,,,,KG,136,125,,,0,,6,,,,,130,,130,,,,127,,,,,125,,129,,,,,,,,,,
2003,California,Mendocino,,,,,,KG,981,824,,,1,,31,,,,,897,,907,,,,885,,,,,874,,872,,,,,,,,,,
2003,California,Merced,,,,,,KG,4151,3974,,,1,,21,,,,,4107,,4080,,,,4068,,,,,4064,,4037,,,,,,,,,,
2003,California,Modoc,,,,,,KG,126,101,,,0,,4,,,,,118,,119,,,,106,,,,,116,,115,,,,,,,,,,
2003,California,Mono,,,,,,KG,145,123,,,3,,4,,,,,134,,131,,,,128,,,,,130,,132,,,,,,,,,,
2003,California,Monterey,,,,,,KG,6415,6123,,,5,,55,,,,,6312,,6279,,,,6240,,,,,6245,,6235,,,,,,,,,,
2003,California,Napa,,,,,,KG,1597,1512,,,0,,12,,,,,1569,,1558,,,,1548,,,,,1557,,1553,,,,,,,,,,
2003,California,Nevada,,,,,,KG,1057,825,,,3,,109,,,,,882,,894,,,,857,,,,,857,,859,,,,,,,,,,
2003,California,Orange,,,,,,KG,43201,40153,,,119,,506,,,,,42178,,42003,,,,41176,,,,,41359,,41303,,,,,,,,,,
2003,California,Placer,,,,,,KG,4667,4232,,,16,,173,,,,,4415,,4406,,,,4328,,,,,4328,,4323,,,,,,,,,,
2003,California,Plumas,,,,,,KG,181,168,,,0,,9,,,,,170,,171,,,,171,,,,,170,,171,,,,,,,,,,
2003,California,Riverside,,,,,,KG,28302,26955,,,29,,190,,,,,27937,,27697,,,,27603,,,,,27703,,27554,,,,,,,,,,
2003,California,Sacramento,,,,,,KG,18564,16500,,,10,,253,,,,,17984,,17906,,,,17078,,,,,17194,,17103,,,,,,,,,,
2003,California,San Benito,,,,,,KG,968,923,,,2,,11,,,,,950,,942,,,,942,,,,,946,,935,,,,,,,,,,
2003,California,San Bernardino,,,,,,KG,30065,28740,,,33,,316,,,,,29555,,29427,,,,29253,,,,,29274,,29199,,,,,,,,,,
2003,California,San Diego,,,,,,KG,40041,37562,,,73,,585,,,,,39088,,38868,,,,38412,,,,,38418,,38274,,,,,,,,,,
2003,California,San Francisco,,,,,,KG,5926,5430,,,5,,35,,,,,5689,,5693,,,,5643,,,,,5574,,5568,,,,,,,,,,
2003,California,San Joaquin,,,,,,KG,10449,9964,,,12,,42,,,,,10322,,10261,,,,10186,,,,,10214,,10179,,,,,,,,,,
2003,California,San Luis Obispo,,,,,,KG,2525,2359,,,5,,81,,,,,2421,,2418,,,,2388,,,,,2392,,2388,,,,,,,,,,
2003,California,San Mateo,,,,,,KG,8221,7612,,,8,,89,,,,,8044,,8000,,,,7800,,,,,7838,,7828,,,,,,,,,,
2003,California,Santa Barbara,,,,,,KG,5640,5228,,,5,,132,,,,,5438,,5416,,,,5351,,,,,5359,,5334,,,,,,,,,,
2003,California,Santa Clara,,,,,,KG,22575,21061,,,42,,212,,,,,22151,,22018,,,,21615,,,,,21661,,21599,,,,,,,,,,
