Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2018,Maine,Androscoggin,,,,,,K12,940.0,,33,1,,,32,3,29,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,752.0,,,,,,155
2018,Maine,Androscoggin,,,,,,KG,1344.0,,86,5,,,81,75,6,0.0,,1285.0,,,,,,1263.0,,,,,1267.0,,1269.0,,,,0.0,,,,,,4
2018,Maine,Androscoggin,,,,,,MS,1239.0,,55,0,,,55,4,51,1093.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,1089.0,,,,,,103
2018,Maine,Aroostook,,,,,,K12,603.0,,29,0,,,29,1,28,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,518.0,,,,,,56
2018,Maine,Aroostook,,,,,,KG,618.0,,22,1,,,21,19,2,0.0,,602.0,,,,,,596.0,,,,,596.0,,597.0,,,,0.0,,,,,,4
2018,Maine,Aroostook,,,,,,MS,607.0,,23,0,,,23,1,22,557.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,546.0,,,,,,37
2018,Maine,Cumberland,,,,,,K12,3211.0,,109,2,,,107,3,104,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,2769.0,,,,,,333
2018,Maine,Cumberland,,,,,,KG,2854.0,,163,39,,,124,120,4,0.0,,2739.0,,,,,,2671.0,,,,,2690.0,,2696.0,,,,0.0,,,,,,54
2018,Maine,Cumberland,,,,,,MS,2883.0,,124,7,,,117,7,110,2715.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,2651.0,,,,,,118
2018,Maine,Franklin,,,,,,K12,346.0,,44,2,,,42,1,41,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,298.0,,,,,,4
2018,Maine,Franklin,,,,,,KG,231.0,,20,0,,,20,19,1,0.0,,219.0,,,,,,219.0,,,,,216.0,,215.0,,,,0.0,,,,,,0
2018,Maine,Franklin,,,,,,MS,357.0,,29,3,,,26,0,26,340.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,330.0,,,,,,0
2018,Maine,Hancock,,,,,,K12,518.0,,62,1,,,61,1,60,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,417.0,,,,,,39
2018,Maine,Hancock,,,,,,KG,449.0,,44,3,,,41,38,3,0.0,,420.0,,,,,,411.0,,,,,413.0,,408.0,,,,0.0,,,,,,3
2018,Maine,Hancock,,,,,,MS,490.0,,44,0,,,44,1,43,453.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,438.0,,,,,,11
2018,Maine,Kennebec,,,,,,K12,1230.0,,90,1,,,89,5,84,0.0,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,987.0,,,,,,153
