Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2000,California,Alameda,,,,,,KG,19812,17912.0,,,26,,69,,,,,,,19040,,,,18658,,,,,18856,,18746,,,,,,,,,,
2000,California,Alpine,,,,,,KG,14,13.0,,,0,,0,,,,,,,14,,,,13,,,,,13,,13,,,,,,,,,,
2000,California,Amador,,,,,,KG,308,293.0,,,0,,3,,,,,,,299,,,,301,,,,,300,,297,,,,,,,,,,
2000,California,Butte,,,,,,KG,2595,2415.0,,,6,,52,,,,,,,2478,,,,2474,,,,,2494,,2475,,,,,,,,,,
2000,California,Calaveras,,,,,,KG,423,391.0,,,1,,6,,,,,,,409,,,,399,,,,,401,,405,,,,,,,,,,
2000,California,Colusa,,,,,,KG,320,301.0,,,1,,2,,,,,,,304,,,,314,,,,,317,,316,,,,,,,,,,
2000,California,Contra Costa,,,,,,KG,13158,12441.0,,,29,,119,,,,,,,12803,,,,12714,,,,,12784,,12702,,,,,,,,,,
2000,California,Del Norte,,,,,,KG,301,286.0,,,1,,7,,,,,,,292,,,,290,,,,,288,,287,,,,,,,,,,
2000,California,El Dorado,,,,,,KG,1894,1748.0,,,3,,51,,,,,,,1809,,,,1777,,,,,1792,,1790,,,,,,,,,,
2000,California,Fresno,,,,,,KG,14259,13391.0,,,8,,43,,,,,,,13842,,,,13795,,,,,13751,,13640,,,,,,,,,,
2000,California,Glenn,,,,,,KG,451,433.0,,,0,,1,,,,,,,440,,,,447,,,,,447,,445,,,,,,,,,,
2000,California,Humboldt,,,,,,KG,1397,1291.0,,,2,,41,,,,,,,1322,,,,1321,,,,,1315,,1312,,,,,,,,,,
2000,California,Imperial,,,,,,KG,2430,2261.0,,,7,,2,,,,,,,2372,,,,2315,,,,,2364,,2352,,,,,,,,,,
2000,California,Inyo,,,,,,KG,218,209.0,,,0,,3,,,,,,,214,,,,210,,,,,213,,212,,,,,,,,,,
2000,California,Kern,,,,,,KG,11870,11205.0,,,7,,69,,,,,,,11526,,,,11502,,,,,11568,,11471,,,,,,,,,,
2000,California,Kings,,,,,,KG,2124,2028.0,,,1,,5,,,,,,,2069,,,,2090,,,,,2100,,2084,,,,,,,,,,
2000,California,Lake,,,,,,KG,718,656.0,,,0,,9,,,,,,,690,,,,683,,,,,686,,679,,,,,,,,,,
