Year,State,County,School_district ,City ,Number_reporting,School,Public/Private,Age,Total_enrolled,Total_complete,Total_exempt,ME_total,PME_total,TME_total,PBE_total,PBE_total-philosophy,PBE_total-religion,TDaP,TDaP_exempt,Var,Var_exempt,HepB,HepB_exempt,HepA,HepA_exempt,MMR,Mumps_exempt,Rubella_exempt,Measles2,Measles2_exempt,Polio(IPV),Polio(IPV)_exempt,DTaP,DTaP_exempt,HIB1,HIB1_exempt,MCV4,MCV4_exempt,PCV13,PCV13_exempt,Influenza,Influenza_exempt,No_record
2001,California,Alameda,,,,,,KG,19392,17318,,,26,,120,,,,,18391,,18739,,,,18376,,,,,18497,,18332,,,,,,,,,,
2001,California,Amador,,,,,,KG,345,328,,,0,,7,,,,,334,,337,,,,333,,,,,336,,336,,,,,,,,,,
2001,California,Butte,,,,,,KG,2508,2276,,,12,,71,,,,,2366,,2395,,,,2356,,,,,2378,,2358,,,,,,,,,,
2001,California,Calaveras,,,,,,KG,399,368,,,0,,24,,,,,373,,375,,,,370,,,,,373,,373,,,,,,,,,,
2001,California,Colusa,,,,,,KG,322,301,,,1,,1,,,,,315,,312,,,,315,,,,,315,,315,,,,,,,,,,
2001,California,Contra Costa,,,,,,KG,13544,12752,,,27,,149,,,,,13161,,13181,,,,13037,,,,,13121,,13055,,,,,,,,,,
2001,California,Del Norte,,,,,,KG,298,288,,,0,,1,,,,,294,,296,,,,292,,,,,294,,292,,,,,,,,,,
2001,California,El Dorado,,,,,,KG,2059,1844,,,6,,79,,,,,1911,,1941,,,,1928,,,,,1946,,1942,,,,,,,,,,
2001,California,Fresno,,,,,,KG,14320,13632,,,15,,115,,,,,13989,,13978,,,,14022,,,,,14015,,13932,,,,,,,,,,
2001,California,Glenn,,,,,,KG,418,394,,,0,,3,,,,,402,,410,,,,409,,,,,413,,411,,,,,,,,,,
2001,California,Humboldt,,,,,,KG,1371,1167,,,4,,69,,,,,1228,,1266,,,,1236,,,,,1230,,1230,,,,,,,,,,
2001,California,Imperial,,,,,,KG,2457,2314,,,1,,6,,,,,2385,,2410,,,,2395,,,,,2408,,2403,,,,,,,,,,
2001,California,Inyo,,,,,,KG,220,208,,,0,,5,,,,,212,,212,,,,211,,,,,212,,210,,,,,,,,,,
2001,California,Kern,,,,,,KG,11819,11056,,,16,,148,,,,,11449,,11426,,,,11450,,,,,11494,,11415,,,,,,,,,,
2001,California,Kings,,,,,,KG,2334,2220,,,3,,16,,,,,2292,,2278,,,,2302,,,,,2293,,2280,,,,,,,,,,
2001,California,Lake,,,,,,KG,738,596,,,1,,23,,,,,642,,686,,,,682,,,,,681,,669,,,,,,,,,,
2001,California,Lassen,,,,,,KG,349,302,,,1,,17,,,,,314,,325,,,,315,,,,,319,,316,,,,,,,,,,
2001,California,Los Angeles,,,,,,KG,149644,133099,,,116,,850,,,,,142705,,144057,,,,142162,,,,,143042,,142070,,,,,,,,,,
2001,California,Lpine,,,,,,KG,26,23,,,0,,0,,,,,26,,26,,,,23,,,,,23,,23,,,,,,,,,,
2001,California,Madera,,,,,,KG,2185,1986,,,0,,28,,,,,2103,,2106,,,,2077,,,,,2089,,2069,,,,,,,,,,
2001,California,Marin,,,,,,KG,2699,2404,,,17,,98,,,,,2518,,2517,,,,2496,,,,,2525,,2516,,,,,,,,,,
2001,California,Mariposa,,,,,,KG,176,142,,,0,,7,,,,,158,,163,,,,153,,,,,164,,164,,,,,,,,,,
2001,California,Mendocino,,,,,,KG,976,836,,,4,,36,,,,,880,,921,,,,885,,,,,899,,896,,,,,,,,,,
2001,California,Merced,,,,,,KG,4074,3875,,,5,,14,,,,,3990,,3996,,,,3993,,,,,3995,,3981,,,,,,,,,,
2001,California,Modoc,,,,,,KG,146,119,,,0,,14,,,,,122,,129,,,,128,,,,,129,,127,,,,,,,,,,
2001,California,Mono,,,,,,KG,133,124,,,0,,2,,,,,130,,130,,,,129,,,,,129,,124,,,,,,,,,,
2001,California,Monterey,,,,,,KG,6232,5925,,,2,,52,,,,,6105,,6088,,,,6069,,,,,6091,,6073,,,,,,,,,,
2001,California,Napa,,,,,,KG,1533,1392,,,3,,28,,,,,1454,,1470,,,,1451,,,,,1457,,1453,,,,,,,,,,
2001,California,Nevada,,,,,,KG,908,721,,,3,,103,,,,,757,,778,,,,747,,,,,751,,751,,,,,,,,,,
2001,California,Orange,,,,,,KG,44890,40933,,,87,,464,,,,,43051,,43548,,,,42767,,,,,43073,,42971,,,,,,,,,,
2001,California,Placer,,,,,,KG,4397,3955,,,11,,141,,,,,4076,,4126,,,,4112,,,,,4097,,4069,,,,,,,,,,
2001,California,Plumas,,,,,,KG,188,169,,,0,,10,,,,,176,,177,,,,173,,,,,176,,171,,,,,,,,,,
2001,California,Riverside,,,,,,KG,26733,24791,,,33,,230,,,,,25952,,25918,,,,25862,,,,,26014,,25854,,,,,,,,,,
2001,California,Sacramento,,,,,,KG,18460,16094,,,17,,265,,,,,17169,,17772,,,,17258,,,,,17294,,17141,,,,,,,,,,
2001,California,San Benito,,,,,,KG,960,904,,,2,,5,,,,,939,,941,,,,940,,,,,943,,931,,,,,,,,,,
2001,California,San Bernardino,,,,,,KG,30307,28672,,,38,,317,,,,,29525,,29563,,,,29530,,,,,29554,,29372,,,,,,,,,,
2001,California,San Diego,,,,,,KG,41257,38400,,,46,,680,,,,,39737,,39801,,,,39546,,,,,39597,,39391,,,,,,,,,,
2001,California,San Francisco,,,,,,KG,6570,5859,,,4,,27,,,,,6154,,6306,,,,6248,,,,,6210,,6171,,,,,,,,,,
2001,California,San Joaquin,,,,,,KG,9959,9327,,,17,,77,,,,,9601,,9678,,,,9663,,,,,9679,,9641,,,,,,,,,,
2001,California,San Luis Obispo,,,,,,KG,2641,2392,,,15,,96,,,,,2460,,2476,,,,2457,,,,,2478,,2467,,,,,,,,,,
2001,California,San Mateo,,,,,,KG,8286,7347,,,17,,107,,,,,7825,,7947,,,,7794,,,,,7808,,7776,,,,,,,,,,
2001,California,Santa Barbara,,,,,,KG,5716,5129,,,12,,182,,,,,5364,,5381,,,,5341,,,,,5380,,5356,,,,,,,,,,
2001,California,Santa Clara,,,,,,KG,24514,22172,,,38,,224,,,,,23469,,23725,,,,23449,,,,,23598,,23455,,,,,,,,,,
2001,California,Santa Cruz,,,,,,KG,3418,3026,,,9,,168,,,,,3149,,3162,,,,3135,,,,,3162,,3161,,,,,,,,,,
2001,California,Shasta,,,,,,KG,2117,1878,,,2,,81,,,,,1944,,2014,,,,1961,,,,,1970,,1959,,,,,,,,,,
2001,California,Sierra,,,,,,KG,31,27,,,0,,1,,,,,29,,28,,,,27,,,,,27,,27,,,,,,,,,,
2001,California,Siskiyou,,,,,,KG,439,375,,,0,,38,,,,,386,,398,,,,382,,,,,392,,392,,,,,,,,,,
2001,California,Solano,,,,,,KG,5870,5483,,,11,,49,,,,,5688,,5687,,,,5660,,,,,5681,,5653,,,,,,,,,,
2001,California,Sonoma,,,,,,KG,5823,5226,,,10,,223,,,,,5432,,5459,,,,5453,,,,,5481,,5461,,,,,,,,,,
2001,California,Stanislaus,,,,,,KG,8103,7610,,,5,,124,,,,,7811,,7866,,,,7844,,,,,7868,,7839,,,,,,,,,,
2001,California,Sutter,,,,,,KG,1231,1176,,,1,,2,,,,,1201,,1211,,,,1200,,,,,1212,,1207,,,,,,,,,,
2001,California,Tehama,,,,,,KG,797,725,,,3,,27,,,,,752,,749,,,,752,,,,,750,,741,,,,,,,,,,
2001,California,Trinity,,,,,,KG,113,105,,,0,,8,,,,,105,,105,,,,105,,,,,105,,105,,,,,,,,,,
2001,California,Tulare,,,,,,KG,7306,6851,,,21,,71,,,,,7109,,7079,,,,7062,,,,,7052,,7052,,,,,,,,,,
2001,California,Tuolumne,,,,,,KG,564,425,,,1,,37,,,,,475,,508,,,,460,,,,,485,,480,,,,,,,,,,
2001,California,Ventura,,,,,,KG,12034,10679,,,24,,183,,,,,11486,,11561,,,,11249,,,,,11468,,11346,,,,,,,,,,
2001,California,Yolo,,,,,,KG,2285,2102,,,0,,34,,,,,2203,,2201,,,,2173,,,,,2193,,2181,,,,,,,,,,
2001,California,Yuba,,,,,,KG,1220,1014,,,3,,14,,,,,1110,,1166,,,,1120,,,,,1120,,1105,,,,,,,,,,
