Year,RCDTS,Enrollment,PBE,PME
2015-2016,7.01614E+13,418,0,0
2015-2016,7.01614E+13,848,2,0
2015-2016,7.01614E+13,261,0,0
2015-2016,7.01614E+13,287,0,0
2015-2016,7.01614E+13,268,0,0
2015-2016,7.01614E+13,155,0,0
2015-2016,7.01614E+13,311,7,0
2015-2016,7.01614E+13,428,0,0
2015-2016,7.01615E+13,609,0,0
2015-2016,7.01615E+13,196,1,0
2015-2016,7.01615E+13,303,0,0
2015-2016,7.01615E+13,303,3,0
2015-2016,7.01615E+13,769,8,1
2015-2016,7.01615E+13,648,11,2
2015-2016,7.01615E+13,353,9,2
2015-2016,7.01615E+13,323,8,0
2015-2016,7.01615E+13,340,3,2
2015-2016,7.01615E+13,359,1,0
2015-2016,7.01615E+13,332,1,0
2015-2016,7.01615E+13,255,1,0
2015-2016,7.01615E+13,260,0,0
2015-2016,7.01615E+13,154,0,0
2015-2016,7.01615E+13,167,0,0
2015-2016,7.01615E+13,125,0,0
2015-2016,7.01615E+13,187,0,0
2015-2016,7.01615E+13,335,0,0
2015-2016,7.01615E+13,303,1,0
2015-2016,7.01615E+13,270,0,0
2015-2016,7.01615E+13,254,1,0
2015-2016,7.01615E+13,234,2,1
2015-2016,7.01615E+13,112,3,0
2015-2016,7.01615E+13,205,0,0
2015-2016,7.01615E+13,210,0,0
2015-2016,7.01615E+13,206,0,0
2015-2016,7.01615E+13,387,0,0
2015-2016,7.01615E+13,694,0,0
2015-2016,7.01615E+13,372,0,0
2015-2016,7.01615E+13,332,0,0
2015-2016,7.01615E+13,385,0,1
2015-2016,7.01615E+13,368,0,0
2015-2016,7.01615E+13,454,0,0
2015-2016,7.01615E+13,215,0,0
2015-2016,7.01615E+13,477,0,0
2015-2016,7.01615E+13,342,0,0
2015-2016,7.01615E+13,435,0,0
2015-2016,7.01615E+13,384,3,0
2015-2016,7.01615E+13,254,0,0
2015-2016,7.01615E+13,355,0,0
2015-2016,7.01615E+13,204,0,0
2015-2016,7.01615E+13,127,0,0
2015-2016,7.01615E+13,235,2,0
2015-2016,7.01615E+13,210,0,0
2015-2016,7.01615E+13,519,0,1
2015-2016,7.01615E+13,522,2,0
2015-2016,7.01615E+13,464,7,0
2015-2016,7.01615E+13,382,1,0
2015-2016,7.01615E+13,524,15,0
2015-2016,7.01615E+13,457,8,1
2015-2016,7.01615E+13,218,0,0
2015-2016,7.01615E+13,220,0,0
2015-2016,7.01616E+13,382,0,0
2015-2016,7.01616E+13,434,3,1
2015-2016,7.01616E+13,363,2,0
2015-2016,7.01616E+13,1038,2,1
2015-2016,7.01616E+13,280,1,0
2015-2016,7.01616E+13,634,5,0
2015-2016,7.01616E+13,909,7,1
2015-2016,7.01616E+13,554,3,0
2015-2016,7.01616E+13,535,5,2
2015-2016,7.01616E+13,430,1,0
2015-2016,7.01616E+13,81,1,0
2015-2016,7.01616E+13,821,0,0
2015-2016,7.01616E+13,253,0,0
2015-2016,7.01616E+13,308,0,0
2015-2016,7.01616E+13,332,0,0
2015-2016,7.01616E+13,339,0,0
2015-2016,7.01616E+13,308,1,0
2015-2016,7.01616E+13,521,0,0
2015-2016,7.01616E+13,405,1,1
2015-2016,7.01616E+13,893,5,0
2015-2016,7.01616E+13,287,1,0
2015-2016,7.01616E+13,269,6,0
2015-2016,7.01616E+13,362,2,1
2015-2016,7.01616E+13,476,4,0
2015-2016,7.01616E+13,566,6,0
2015-2016,7.01616E+13,455,1,2
2015-2016,7.01616E+13,376,1,0
2015-2016,7.01616E+13,344,0,0
2015-2016,7.01616E+13,375,3,1
2015-2016,7.01616E+13,408,9,1
2015-2016,7.01616E+13,235,3,0
2015-2016,7.01616E+13,540,1,0
2015-2016,7.01616E+13,436,4,0
2015-2016,7.01616E+13,231,0,0
2015-2016,7.01616E+13,320,1,0
2015-2016,7.01616E+13,204,3,0
2015-2016,7.01616E+13,173,1,0
2015-2016,7.01617E+13,264,0,0
2015-2016,7.01617E+13,247,0,0
2015-2016,7.01617E+13,377,2,0
2015-2016,7.01617E+13,300,0,0
2015-2016,7.01617E+13,498,1,0
2015-2016,7.01617E+13,445,0,0
2015-2016,7.01617E+13,567,0,0
2015-2016,7.01617E+13,169,0,0
2015-2016,7.01617E+13,284,0,0
2015-2016,7.01617E+13,627,2,0
2015-2016,7.01617E+13,503,2,0
2015-2016,7.01617E+13,281,1,0
2015-2016,7.01617E+13,279,6,0
2015-2016,7.01617E+13,300,0,1
2015-2016,7.01617E+13,247,0,0
2015-2016,7.01617E+13,114,0,0
2015-2016,7.01617E+13,205,0,1
2015-2016,7.01617E+13,477,4,0
2015-2016,7.01617E+13,545,4,0
2015-2016,7.01617E+13,345,0,0
2015-2016,7.01619E+13,616,4,0
2015-2016,7.01619E+13,487,1,0
2015-2016,7.01619E+13,346,3,0
2015-2016,7.01621E+13,2023,8,3
2015-2016,7.01621E+13,1213,2,0
2015-2016,7.01621E+13,1947,3,5
2015-2016,7.01621E+13,1634,0,0
2015-2016,7.01621E+13,1391,1,1
2015-2016,7.01621E+13,59,0,0
2015-2016,7.01621E+13,1384,18,2
2015-2016,7.01622E+13,1556,4,0
2015-2016,7.01622E+13,1868,4,2
2015-2016,7.01622E+13,1819,3,0
2015-2016,7.01622E+13,1804,6,6
2015-2016,7.01622E+13,1660,3,3
2015-2016,7.01622E+13,1797,8,6
2015-2016,7.01622E+13,134,0,0
2015-2016,7.01622E+13,1815,5,1
2015-2016,7.01623E+13,1016,5,1
2015-2016,7.01623E+13,1151,1,0
2015-2016,7.01623E+13,1040,0,0
2015-2016,7.01623E+13,1446,11,0
2015-2016,7.01623E+13,1228,3,0
2015-2016,7.01623E+13,1156,6,0
2015-2016,7.01623E+13,1410,13,0
2015-2016,7.01623E+13,1770,0,0
2015-2016,7.01623E+13,3239,21,3
2015-2016,7.01623E+13,2391,6,1
2015-2016,7.01623E+13,2085,16,1
2015-2016,7.01623E+13,874,6,1
2015-2016,7.01623E+13,2820,24,3
2015-2016,8E+13,26,0,0
2015-2016,8.00831E+13,283,0,0
2015-2016,8.00831E+13,343,7,0
2015-2016,8.00831E+13,337,2,0
2015-2016,8.00831E+13,335,4,0
2015-2016,8.00831E+13,492,4,2
2015-2016,8.0084E+13,164,2,0
2015-2016,8.0084E+13,110,1,0
2015-2016,8.0084E+13,67,0,0
2015-2016,8.0084E+13,161,2,0
2015-2016,8.04312E+13,203,0,0
2015-2016,8.04312E+13,109,0,0
2015-2016,8.04312E+13,388,6,0
2015-2016,8.04312E+13,226,1,0
2015-2016,8.04312E+13,251,1,0
2015-2016,8.04312E+13,353,4,0
2015-2016,8.04321E+13,189,7,0
2015-2016,8.04321E+13,174,0,0
2015-2016,8.04321E+13,271,19,0
2015-2016,8.04321E+13,166,1,2
2015-2016,8.04321E+13,121,3,0
2015-2016,8.04321E+13,261,0,4
2015-2016,8.04321E+13,55,0,0
2015-2016,8.04321E+13,49,0,0
2015-2016,8.04321E+13,128,0,5
2015-2016,8.08915E+13,1239,10,0
2015-2016,8.08915E+13,697,0,4
2015-2016,8.08915E+13,346,0,0
2015-2016,8.08915E+13,278,3,0
2015-2016,8.08915E+13,246,0,0
2015-2016,8.08915E+13,286,2,0
2015-2016,8.08915E+13,248,3,0
2015-2016,8.08915E+13,473,5,1
2015-2016,8.08915E+13,310,0,0
2015-2016,8.0892E+13,147,1,1
2015-2016,8.0892E+13,66,0,0
2015-2016,8.0892E+13,255,9,0
2015-2016,8.0892E+13,391,4,0
2015-2016,8.0892E+13,442,5,1
2015-2016,8.0892E+13,227,0,0
2015-2016,8.0892E+13,179,1,0
2015-2016,8.0892E+13,417,2,1
2015-2016,8.0892E+13,115,0,0
2015-2016,8.0892E+13,84,0,0
2015-2016,8.0892E+13,167,0,0
2015-2016,9.01E+13,632,1,0
2015-2016,9.01E+13,952,5,1
2015-2016,9.01E+13,680,4,2
2015-2016,9.01E+13,688,8,1
2015-2016,9.01E+13,433,7,1
2015-2016,9.01E+13,271,3,1
2015-2016,9.01E+13,1467,9,3
2015-2016,9.01E+13,1284,7,0
2015-2016,9.01E+13,657,1,0
2015-2016,9.01E+13,704,2,0
2015-2016,9.01E+13,640,1,0
2015-2016,9.01E+13,478,1,1
2015-2016,9.01E+13,456,5,0
2015-2016,9.01E+13,341,4,0
2015-2016,9.01E+13,493,0,0
2015-2016,9.01E+13,322,0,1
2015-2016,9.01E+13,427,3,0
2015-2016,9.01E+13,417,2,0
2015-2016,9.01E+13,423,4,0
2015-2016,9.01E+13,304,6,0
2015-2016,9.01E+13,492,0,0
2015-2016,9.01E+13,489,7,1
2015-2016,9.01E+13,221,2,0
2015-2016,9.01E+13,291,0,0
2015-2016,9.01001E+13,534,0,0
2015-2016,9.01001E+13,391,1,0
2015-2016,9.01001E+13,457,4,0
2015-2016,9.01001E+13,297,2,1
2015-2016,9.01001E+13,155,0,1
2015-2016,9.01001E+13,298,1,1
2015-2016,9.01012E+13,1128,15,0
2015-2016,9.01012E+13,917,6,1
2015-2016,9.01012E+13,299,0,0
2015-2016,9.01012E+13,437,10,0
2015-2016,9.01012E+13,467,1,0
2015-2016,9.01012E+13,319,4,1
2015-2016,9.01012E+13,305,4,0
2015-2016,9.01012E+13,253,4,0
2015-2016,9.01012E+13,335,2,0
2015-2016,9.01013E+13,147,4,0
2015-2016,9.01014E+13,454,0,0
2015-2016,9.01014E+13,299,2,0
2015-2016,9.01014E+13,284,0,0
2015-2016,9.01014E+13,265,0,0
2015-2016,9.01014E+13,345,1,0
2015-2016,9.01014E+13,36,0,0
2015-2016,9.01014E+13,77,0,0
2015-2016,9.01019E+13,205,1,0
2015-2016,9.01019E+13,780,5,0
2015-2016,9.0102E+13,48,0,0
2015-2016,9.0102E+13,54,0,0
2015-2016,9.0102E+13,128,0,0
2015-2016,9.01031E+13,470,1,0
2015-2016,9.02701E+13,330,2,0
2015-2016,9.02701E+13,229,0,0
2015-2016,9.02701E+13,481,5,1
2015-2016,9.02701E+13,472,1,0
2015-2016,9.02701E+13,346,2,0
2015-2016,9.02701E+13,305,2,0
2015-2016,9.02701E+13,283,0,0
2015-2016,1.1015E+14,819,9,0
2015-2016,1.1015E+14,396,2,0
2015-2016,1.1015E+14,578,2,2
2015-2016,1.1015E+14,613,11,1
2015-2016,1.1015E+14,242,0,0
2015-2016,1.1015E+14,95,3,0
2015-2016,1.1015E+14,1093,3,0
2015-2016,1.1015E+14,731,3,1
2015-2016,1.1015E+14,747,1,0
2015-2016,1.1015E+14,784,0,0
2015-2016,1.1015E+14,97,1,0
2015-2016,1.1015E+14,74,0,0
2015-2016,1.1015E+14,192,1,1
2015-2016,1.1018E+14,357,3,0
2015-2016,1.1018E+14,266,4,0
2015-2016,1.1018E+14,4,0,0
2015-2016,1.10181E+14,285,0,0
2015-2016,1.10181E+14,302,1,0
2015-2016,1.10181E+14,422,0,0
2015-2016,1.10213E+14,310,2,1
2015-2016,1.10213E+14,316,2,0
2015-2016,1.10213E+14,354,1,0
2015-2016,1.10213E+14,189,0,0
2015-2016,1.10213E+14,117,0,2
2015-2016,1.10213E+14,355,3,1
2015-2016,1.10213E+14,281,3,0
2015-2016,1.10213E+14,436,27,2
2015-2016,1.10213E+14,237,2,0
2015-2016,1.10213E+14,314,0,0
2015-2016,1.10213E+14,345,2,2
2015-2016,1.10213E+14,411,3,0
2015-2016,1.1023E+14,219,0,0
2015-2016,1.1023E+14,210,0,0
2015-2016,1.1023E+14,106,2,0
2015-2016,1.1023E+14,96,4,0
2015-2016,1.1023E+14,216,0,0
2015-2016,1.1023E+14,157,0,0
2015-2016,1.1023E+14,315,1,0
2015-2016,1.1023E+14,103,0,1
2015-2016,1.1023E+14,76,0,1
2015-2016,1.1023E+14,146,1,0
2015-2016,1.10231E+14,356,0,0
2015-2016,1.10231E+14,297,0,0
2015-2016,1.10231E+14,325,0,0
2015-2016,1.10231E+14,283,0,0
2015-2016,1.10231E+14,75,0,0
2015-2016,1.10703E+14,335,1,5
2015-2016,1.10703E+14,249,3,2
2015-2016,1.10703E+14,504,7,4
2015-2016,1.10703E+14,9,0,0
2015-2016,1.10703E+14,164,1,0
2015-2016,1.10703E+14,150,0,0
2015-2016,1.10703E+14,164,0,0
2015-2016,1.1087E+14,151,0,0
2015-2016,1.1087E+14,202,0,0
2015-2016,1.1087E+14,363,0,0
2015-2016,1.1087E+14,448,1,0
2015-2016,1.1087E+14,315,2,0
2015-2016,1.1087E+14,80,0,0
2015-2016,1.1087E+14,244,0,0
2015-2016,1.1087E+14,185,0,0
2015-2016,1.1087E+14,167,0,0
2015-2016,1.1087E+14,147,0,0
2015-2016,1.1087E+14,24,0,0
2015-2016,1.2013E+14,52,0,0
2015-2016,1.2013E+14,60,0,0
2015-2016,1.2013E+14,197,3,0
2015-2016,1.2013E+14,182,1,1
2015-2016,1.2013E+14,460,1,1
2015-2016,1.2013E+14,372,1,0
2015-2016,1.2013E+14,276,1,0
2015-2016,1.2013E+14,731,10,0
2015-2016,1.2017E+14,105,0,0
2015-2016,1.2017E+14,215,0,0
2015-2016,1.2017E+14,480,2,0
2015-2016,1.2017E+14,350,0,0
2015-2016,1.2017E+14,350,1,1
2015-2016,1.2017E+14,425,1,0
2015-2016,1.2017E+14,118,0,0
2015-2016,1.2017E+14,216,0,1
2015-2016,1.2017E+14,175,1,0
2015-2016,1.2017E+14,387,3,0
2015-2016,1.204E+14,444,0,0
2015-2016,1.204E+14,195,0,0
2015-2016,1.204E+14,555,1,0
2015-2016,1.204E+14,147,0,0
2015-2016,1.2051E+14,440,0,0
2015-2016,1.2051E+14,378,0,0
2015-2016,1.2051E+14,234,0,0
2015-2016,1.2051E+14,341,2,0
2015-2016,1.2051E+14,255,1,0
2015-2016,1.2051E+14,630,7,0
2015-2016,1.208E+14,735,3,0
2015-2016,1.208E+14,546,4,3
2015-2016,1.208E+14,1145,10,1
2015-2016,1.3014E+14,357,2,0
2015-2016,1.3014E+14,344,2,2
2015-2016,1.3014E+14,401,5,0
2015-2016,1.3014E+14,398,2,0
2015-2016,1.3014E+14,233,0,0
2015-2016,1.3014E+14,212,0,0
2015-2016,1.3014E+14,474,0,0
2015-2016,1.3014E+14,450,1,0
2015-2016,1.3014E+14,178,2,0
2015-2016,1.3014E+14,388,5,0
2015-2016,1.3014E+14,151,0,0
2015-2016,1.30141E+14,152,0,0
2015-2016,1.30141E+14,264,2,0
2015-2016,1.30141E+14,94,1,0
2015-2016,1.30141E+14,181,2,2
2015-2016,1.30141E+14,560,1,0
2015-2016,1.30141E+14,168,1,0
2015-2016,1.30142E+14,149,0,0
2015-2016,1.3041E+14,118,0,0
2015-2016,1.3041E+14,235,0,0
2015-2016,1.3041E+14,321,1,0
2015-2016,1.3041E+14,298,1,0
2015-2016,1.3041E+14,176,2,0
2015-2016,1.3041E+14,71,0,0
2015-2016,1.30411E+14,251,0,0
2015-2016,1.30411E+14,395,1,0
2015-2016,1.30411E+14,302,2,0
2015-2016,1.30411E+14,715,4,3
2015-2016,1.30411E+14,296,1,0
2015-2016,1.30411E+14,162,1,0
2015-2016,1.30412E+14,120,1,0
2015-2016,1.30412E+14,126,1,0
2015-2016,1.30412E+14,1278,3,0
2015-2016,1.30412E+14,175,0,0
2015-2016,1.30412E+14,310,2,0
2015-2016,1.30413E+14,126,0,0
2015-2016,1.30413E+14,253,0,0
2015-2016,1.3058E+14,229,1,1
2015-2016,1.3058E+14,120,0,0
2015-2016,1.3058E+14,245,2,0
2015-2016,1.30581E+14,64,0,0
2015-2016,1.30581E+14,40,0,0
2015-2016,1.30581E+14,126,0,0
2015-2016,1.30581E+14,432,0,0
2015-2016,1.30581E+14,557,0,0
2015-2016,1.30581E+14,323,1,0
2015-2016,1.30581E+14,537,0,0
2015-2016,1.30581E+14,155,0,0
2015-2016,1.30581E+14,260,0,1
2015-2016,1.30581E+14,148,0,0
2015-2016,1.30581E+14,207,0,0
2015-2016,1.30581E+14,47,0,0
2015-2016,1.30584E+14,194,0,0
2015-2016,1.30584E+14,188,0,0
2015-2016,1.30584E+14,271,4,1
2015-2016,1.30585E+14,276,0,0
2015-2016,1.30586E+14,721,2,0
2015-2016,1.30587E+14,82,0,0
2015-2016,1.30587E+14,218,2,0
2015-2016,1.3095E+14,76,0,0
2015-2016,1.3095E+14,239,0,0
2015-2016,1.3095E+14,297,0,0
2015-2016,1.3095E+14,55,0,0
2015-2016,1.3095E+14,127,0,0
2015-2016,1.3095E+14,594,6,0
2015-2016,1.30951E+14,391,2,1
2015-2016,1.50163E+14,1134,0,5
2015-2016,1.50163E+14,842,2,2
2015-2016,1.50163E+14,486,1,0
2015-2016,1.50163E+14,917,0,0
2015-2016,1.50163E+14,269,1,1
2015-2016,1.50163E+14,1038,0,0
2015-2016,1.50163E+14,791,0,2
2015-2016,1.50163E+14,386,0,0
2015-2016,1.50163E+14,618,0,1
2015-2016,1.50163E+14,249,0,0
2015-2016,1.50163E+14,158,0,1
2015-2016,1.50163E+14,1702,1,1
2015-2016,1.50163E+14,798,2,1
2015-2016,1.50163E+14,2239,1,11
2015-2016,1.50163E+14,706,0,0
2015-2016,1.50163E+14,1633,2,3
2015-2016,1.50163E+14,1747,11,7
2015-2016,1.50163E+14,1288,0,4
2015-2016,1.50163E+14,4053,8,32
2015-2016,1.50163E+14,428,1,3
2015-2016,1.50163E+14,1580,0,3
2015-2016,1.50163E+14,1434,4,0
2015-2016,1.50163E+14,634,2,3
2015-2016,1.50163E+14,1185,0,1
2015-2016,1.50163E+14,1994,2,1
2015-2016,1.50163E+14,1359,5,4
2015-2016,1.50163E+14,691,0,2
2015-2016,1.50163E+14,1524,0,1
2015-2016,1.50163E+14,568,3,1
2015-2016,1.50163E+14,3230,7,3
2015-2016,1.50163E+14,310,0,0
2015-2016,1.50163E+14,1648,3,2
2015-2016,1.50163E+14,2107,10,11
2015-2016,1.50163E+14,1431,1,5
2015-2016,1.50163E+14,458,1,2
2015-2016,1.50163E+14,481,0,2
2015-2016,1.50163E+14,635,1,1
2015-2016,1.50163E+14,973,0,3
2015-2016,1.50163E+14,746,0,0
2015-2016,1.50163E+14,1672,12,7
2015-2016,1.50163E+14,1461,0,1
2015-2016,1.50163E+14,269,0,1
2015-2016,1.50163E+14,1367,4,2
2015-2016,1.50163E+14,423,0,1
2015-2016,1.50163E+14,759,0,0
2015-2016,1.50163E+14,249,0,1
2015-2016,1.50163E+14,3049,3,3
2015-2016,1.50163E+14,716,17,3
2015-2016,1.50163E+14,2157,15,5
2015-2016,1.50163E+14,210,1,1
2015-2016,1.50163E+14,1687,0,6
2015-2016,1.50163E+14,717,4,0
2015-2016,1.50163E+14,907,0,0
2015-2016,1.50163E+14,835,9,9
2015-2016,1.50163E+14,1055,5,9
2015-2016,1.50163E+14,323,0,2
2015-2016,1.50163E+14,887,4,2
2015-2016,1.50163E+14,196,0,1
2015-2016,1.50163E+14,517,0,0
2015-2016,1.50163E+14,172,0,1
2015-2016,1.50163E+14,542,0,2
2015-2016,1.50163E+14,358,0,0
2015-2016,1.50163E+14,986,0,2
2015-2016,1.50163E+14,474,0,0
2015-2016,1.50163E+14,523,0,1
2015-2016,1.50163E+14,580,0,1
2015-2016,1.50163E+14,310,0,0
2015-2016,1.50163E+14,326,0,0
2015-2016,1.50163E+14,232,0,0
2015-2016,1.50163E+14,197,0,0
2015-2016,1.50163E+14,1254,6,0
2015-2016,1.50163E+14,447,0,1
2015-2016,1.50163E+14,308,0,1
2015-2016,1.50163E+14,268,0,0
2015-2016,1.50163E+14,420,1,0
2015-2016,1.50163E+14,100,0,1
2015-2016,1.50163E+14,120,0,0
2015-2016,1.50163E+14,347,0,2
2015-2016,1.50163E+14,261,0,0
2015-2016,1.50163E+14,193,0,1
2015-2016,1.50163E+14,94,0,0
2015-2016,1.50163E+14,417,0,0
2015-2016,1.50163E+14,329,0,1
2015-2016,1.50163E+14,307,3,0
2015-2016,1.50163E+14,324,0,0
2015-2016,1.50163E+14,599,13,3
2015-2016,1.50163E+14,711,12,2
2015-2016,1.50163E+14,263,0,1
2015-2016,1.50163E+14,1176,0,4
2015-2016,1.50163E+14,1112,0,1
2015-2016,1.50163E+14,580,2,0
2015-2016,1.50163E+14,829,1,2
2015-2016,1.50163E+14,224,0,1
2015-2016,1.50163E+14,347,0,9
2015-2016,1.50163E+14,369,1,0
2015-2016,1.50163E+14,897,1,5
2015-2016,1.50163E+14,526,6,3
2015-2016,1.50163E+14,577,3,1
2015-2016,1.50163E+14,195,0,21
2015-2016,1.50163E+14,289,0,0
2015-2016,1.50163E+14,1449,5,7
2015-2016,1.50163E+14,570,5,1
2015-2016,1.50163E+14,323,0,0
2015-2016,1.50163E+14,303,3,1
2015-2016,1.50163E+14,767,3,1
2015-2016,1.50163E+14,465,1,1
2015-2016,1.50163E+14,499,0,0
2015-2016,1.50163E+14,1040,3,1
2015-2016,1.50163E+14,567,3,1
2015-2016,1.50163E+14,1116,10,5
2015-2016,1.50163E+14,457,0,0
2015-2016,1.50163E+14,514,0,2
2015-2016,1.50163E+14,604,4,2
2015-2016,1.50163E+14,1009,9,12
2015-2016,1.50163E+14,354,1,2
2015-2016,1.50163E+14,463,1,1
2015-2016,1.50163E+14,906,8,8
2015-2016,1.50163E+14,329,0,1
2015-2016,1.50163E+14,826,2,1
2015-2016,1.50163E+14,724,1,5
2015-2016,1.50163E+14,559,0,6
2015-2016,1.50163E+14,432,2,2
2015-2016,1.50163E+14,445,0,0
2015-2016,1.50163E+14,1115,14,4
2015-2016,1.50163E+14,304,0,1
2015-2016,1.50163E+14,275,0,0
2015-2016,1.50163E+14,222,0,0
2015-2016,1.50163E+14,643,8,2
2015-2016,1.50163E+14,830,0,1
2015-2016,1.50163E+14,960,2,0
2015-2016,1.50163E+14,458,1,6
2015-2016,1.50163E+14,522,5,1
2015-2016,1.50163E+14,551,8,4
2015-2016,1.50163E+14,601,0,0
2015-2016,1.50163E+14,534,2,1
2015-2016,1.50163E+14,408,2,5
2015-2016,1.50163E+14,492,0,0
2015-2016,1.50163E+14,585,3,1
2015-2016,1.50163E+14,647,1,19
2015-2016,1.50163E+14,278,4,1
2015-2016,1.50163E+14,807,0,2
2015-2016,1.50163E+14,834,11,0
2015-2016,1.50163E+14,615,4,1
2015-2016,1.50163E+14,476,3,0
2015-2016,1.50163E+14,423,0,3
2015-2016,1.50163E+14,405,3,3
2015-2016,1.50163E+14,367,1,5
2015-2016,1.50163E+14,389,0,4
2015-2016,1.50163E+14,570,5,0
2015-2016,1.50163E+14,476,0,0
2015-2016,1.50163E+14,590,1,2
2015-2016,1.50163E+14,670,2,2
2015-2016,1.50163E+14,1139,2,3
2015-2016,1.50163E+14,533,13,0
2015-2016,1.50163E+14,494,0,3
2015-2016,1.50163E+14,289,1,1
2015-2016,1.50163E+14,413,8,0
2015-2016,1.50163E+14,915,8,2
2015-2016,1.50163E+14,547,0,0
2015-2016,1.50163E+14,541,0,0
2015-2016,1.50163E+14,322,0,0
2015-2016,1.50163E+14,513,1,0
2015-2016,1.50163E+14,791,1,4
2015-2016,1.50163E+14,1039,0,1
2015-2016,1.50163E+14,576,4,2
2015-2016,1.50163E+14,366,0,1
2015-2016,1.50163E+14,513,2,1
2015-2016,1.50163E+14,827,6,3
2015-2016,1.50163E+14,402,0,0
2015-2016,1.50163E+14,1619,19,9
2015-2016,1.50163E+14,596,3,5
2015-2016,1.50163E+14,719,8,1
2015-2016,1.50163E+14,428,0,3
2015-2016,1.50163E+14,349,4,7
2015-2016,1.50163E+14,219,0,1
2015-2016,1.50163E+14,735,4,1
2015-2016,1.50163E+14,264,0,0
2015-2016,1.50163E+14,457,0,1
2015-2016,1.50163E+14,485,0,6
2015-2016,1.50163E+14,1472,0,0
2015-2016,1.50163E+14,776,13,2
2015-2016,1.50163E+14,511,6,2
2015-2016,1.50163E+14,278,2,1
2015-2016,1.50163E+14,1509,0,0
2015-2016,1.50163E+14,704,0,2
2015-2016,1.50163E+14,469,3,1
2015-2016,1.50163E+14,292,2,2
2015-2016,1.50163E+14,231,0,1
2015-2016,1.50163E+14,366,6,3
2015-2016,1.50163E+14,1302,0,7
2015-2016,1.50163E+14,345,0,4
2015-2016,1.50163E+14,618,5,1
2015-2016,1.50163E+14,356,0,1
2015-2016,1.50163E+14,302,0,0
2015-2016,1.50163E+14,512,0,2
2015-2016,1.50163E+14,386,2,1
2015-2016,1.50163E+14,358,6,1
2015-2016,1.50163E+14,396,0,0
2015-2016,1.50163E+14,419,0,2
2015-2016,1.50163E+14,503,0,0
2015-2016,1.50163E+14,385,0,1
2015-2016,1.50163E+14,1205,1,1
2015-2016,1.50163E+14,806,4,3
2015-2016,1.50163E+14,1154,1,1
2015-2016,1.50163E+14,775,0,0
2015-2016,1.50163E+14,487,0,1
2015-2016,1.50163E+14,743,2,7
2015-2016,1.50163E+14,475,0,1
2015-2016,1.50163E+14,1259,2,3
2015-2016,1.50163E+14,656,0,2
2015-2016,1.50163E+14,601,0,1
2015-2016,1.50163E+14,411,1,1
2015-2016,1.50163E+14,341,0,1
2015-2016,1.50163E+14,467,0,1
2015-2016,1.50163E+14,659,0,11
2015-2016,1.50163E+14,546,6,2
2015-2016,1.50163E+14,936,2,12
2015-2016,1.50163E+14,451,14,2
2015-2016,1.50163E+14,650,0,4
2015-2016,1.50163E+14,480,0,0
2015-2016,1.50163E+14,385,5,1
2015-2016,1.50163E+14,431,0,3
2015-2016,1.50163E+14,1035,2,0
2015-2016,1.50163E+14,570,2,0
2015-2016,1.50163E+14,1013,5,4
2015-2016,1.50163E+14,1463,4,20
2015-2016,1.50163E+14,336,0,0
2015-2016,1.50163E+14,728,0,0
2015-2016,1.50163E+14,432,1,0
2015-2016,1.50163E+14,336,0,0
2015-2016,1.50163E+14,239,1,2
2015-2016,1.50163E+14,643,1,0
2015-2016,1.50163E+14,622,0,8
2015-2016,1.50163E+14,1105,0,1
2015-2016,1.50163E+14,312,0,3
2015-2016,1.50163E+14,240,0,0
2015-2016,1.50163E+14,588,10,1
2015-2016,1.50163E+14,501,3,4
2015-2016,1.50163E+14,243,0,1
2015-2016,1.50163E+14,522,0,1
2015-2016,1.50163E+14,258,2,0
2015-2016,1.50163E+14,332,1,1
2015-2016,1.50163E+14,868,0,0
2015-2016,1.50163E+14,513,2,6
2015-2016,1.50163E+14,564,12,2
2015-2016,1.50163E+14,325,3,1
2015-2016,1.50163E+14,894,1,1
2015-2016,1.50163E+14,248,0,0
2015-2016,1.50163E+14,472,0,4
2015-2016,1.50163E+14,394,2,0
2015-2016,1.50163E+14,508,0,4
2015-2016,1.50163E+14,296,0,0
2015-2016,1.50163E+14,251,4,1
2015-2016,1.50163E+14,293,0,0
2015-2016,1.50163E+14,748,2,2
2015-2016,1.50163E+14,671,0,2
2015-2016,1.50163E+14,368,4,0
2015-2016,1.50163E+14,252,2,0
2015-2016,1.50163E+14,342,8,0
2015-2016,1.50163E+14,556,2,2
2015-2016,1.50163E+14,384,0,0
2015-2016,1.50163E+14,501,3,0
2015-2016,1.50163E+14,350,0,1
2015-2016,1.50163E+14,840,15,2
2015-2016,1.50163E+14,648,4,0
2015-2016,1.50163E+14,1232,1,0
2015-2016,1.50163E+14,1348,1,1
2015-2016,1.50163E+14,429,0,0
2015-2016,1.50163E+14,532,1,1
2015-2016,1.50163E+14,1492,0,0
2015-2016,1.50163E+14,225,0,0
2015-2016,1.50163E+14,347,0,7
2015-2016,1.50163E+14,379,2,2
2015-2016,1.50163E+14,1255,1,2
2015-2016,1.50163E+14,863,2,9
2015-2016,1.50163E+14,390,0,0
2015-2016,1.50163E+14,684,10,5
2015-2016,1.50163E+14,310,0,2
2015-2016,1.50163E+14,784,0,0
2015-2016,1.50163E+14,438,3,12
2015-2016,1.50163E+14,192,3,1
2015-2016,1.50163E+14,801,1,0
