Year,RCDTS,Enrollment,PBE,PME
2014-2015,070161090021006,598,0,0
2014-2015,070161090022001,468,0,1
2014-2015,070161090022002,701,1,0
2014-2015,070161090022004,439,2,1
2014-2015,070161090022006,585,0,0
2014-2015,070161090022007,196,0,0
2014-2015,070161100022002,440,0,0
2014-2015,070161110021001,762,0,0
2014-2015,070161110022001,576,2,2
2014-2015,070161110022002,333,0,1
2014-2015,070161110022005,386,0,1
2014-2015,070161110022006,408,1,0
2014-2015,070161110022007,301,3,1
2014-2015,070161110022010,274,0,1
2014-2015,070161110022011,468,2,1
2014-2015,07016113A021002,815,7,0
2014-2015,07016113A022002,600,18,2
2014-2015,07016113A022004,747,18,0
2014-2015,070161170021001,959,4,1
2014-2015,070161170022002,490,4,0
2014-2015,070161170022003,679,3,1
2014-2015,070161170022004,692,5,1
2014-2015,070161170022005,444,4,2
2014-2015,070161180041004,635,5,2
2014-2015,070161180042002,802,18,5
2014-2015,070161180042003,425,7,2
2014-2015,070161220021005,756,1,0
2014-2015,070161220022001,410,3,0
2014-2015,070161220022002,351,4,0
2014-2015,070161220022003,536,4,1
2014-2015,070161220022004,376,1,1
2014-2015,070161230021001,"1,037",8,0
2014-2015,070161230022003,433,3,1
2014-2015,070161230022006,425,1,1
2014-2015,070161230022007,416,5,1
2014-2015,070161230022008,477,3,0
2014-2015,070161230022010,434,3,2
2014-2015,070161240021001,393,5,1
2014-2015,070161240022002,352,4,0
2014-2015,070161240022003,338,2,0
2014-2015,070161240022004,330,4,1
2014-2015,070161240022005,346,8,0
2014-2015,070161250021001,220,0,0
2014-2015,070161250022003,240,0,0
2014-2015,070161250022004,229,1,0
2014-2015,070161260021005,344,1,0
2014-2015,070161260022001,317,2,0
2014-2015,070161260022002,269,0,0
2014-2015,070161260022004,673,0,0
2014-2015,07016126X060000,50,0,0
2014-2015,070161270021005,337,2,0
2014-2015,070161270022001,427,3,0
2014-2015,070161270022004,298,5,0
2014-2015,070161270023001,39,0,0
2014-2015,070161275021001,394,1,0
2014-2015,070161275022003,508,1,2
2014-2015,070161275022004,574,0,0
2014-2015,070161280021003,253,2,0
2014-2015,070161280022002,205,2,2
2014-2015,070161280022005,156,0,0
2014-2015,070161280022006,124,2,0
2014-2015,070161300021001,389,2,2
2014-2015,070161300021002,394,4,1
2014-2015,070161300021003,402,0,0
2014-2015,070161300022004,201,3,0
2014-2015,070161300022008,227,0,0
2014-2015,070161300022010,204,1,0
2014-2015,070161300022011,425,0,0
2014-2015,070161300022012,590,5,0
2014-2015,070161300022018,438,2,1
2014-2015,070161300022019,318,0,0
2014-2015,070161300022020,1,0,0
2014-2015,070161300023001,271,2,0
2014-2015,070161330022001,317,0,0
2014-2015,070161350021004,507,2,0
2014-2015,070161350021005,573,5,0
2014-2015,070161350021006,726,6,0
2014-2015,070161350022001,448,7,2
2014-2015,070161350022002,372,4,0
2014-2015,070161350022007,456,7,1
2014-2015,070161350022008,504,6,1
2014-2015,070161350022010,321,9,0
2014-2015,070161350022012,444,7,1
2014-2015,070161350022013,594,8,0
2014-2015,07016137X060000,101,0,0
2014-2015,07016138X060000,80,0,0
2014-2015,070161400021003,602,9,0
2014-2015,070161400021004,645,3,1
2014-2015,070161400022001,458,3,0
2014-2015,070161400022004,356,5,2
2014-2015,070161400022005,414,6,0
2014-2015,070161400022006,495,7,0
2014-2015,070161400022007,575,10,0
2014-2015,070161420021001,516,2,0
2014-2015,070161420022002,253,2,2
2014-2015,070161420022003,434,7,2
2014-2015,070161420022004,399,5,0
2014-2015,07016142X060000,40,0,0
2014-2015,070161430022001,765,2,1
2014-2015,070161430022002,619,6,0
2014-2015,070161430022004,375,2,0
2014-2015,070161430022005,120,3,0
2014-2015,070161435021003,520,0,0
2014-2015,070161435022001,183,0,0
2014-2015,070161435022006,361,1,0
2014-2015,070161435022007,205,0,1
2014-2015,070161435022010,444,0,0
2014-2015,070161440021002,893,4,0
2014-2015,070161440022003,255,0,0
2014-2015,070161440022004,287,0,0
2014-2015,070161440022005,272,0,0
2014-2015,070161440022007,208,0,0
2014-2015,070161440022009,307,8,1
2014-2015,070161440022010,364,0,0
2014-2015,070161450021001,622,0,0
2014-2015,070161450022002,215,1,0
2014-2015,070161450022003,309,0,0
2014-2015,070161450022004,297,0,0
2014-2015,070161460041001,749,6,1
2014-2015,070161460042002,613,12,2
2014-2015,070161460042003,366,8,1
2014-2015,070161460042005,312,11,1
2014-2015,070161460042006,343,2,2
2014-2015,070161470021001,383,4,0
2014-2015,070161470022004,357,0,1
2014-2015,070161470022006,275,1,0
2014-2015,070161470022007,272,0,0
2014-2015,070161480021002,196,0,0
2014-2015,070161480021003,111,0,0
2014-2015,070161480021004,143,1,0
2014-2015,070161480022002,192,0,0
2014-2015,070161480022003,359,0,0
2014-2015,070161480022005,309,1,0
2014-2015,070161480022006,279,0,0
2014-2015,070161480022007,248,2,0
2014-2015,070161480022010,253,0,2
2014-2015,070161480023002,99,0,0
2014-2015,070161490021004,223,0,0
2014-2015,070161490021005,219,0,0
2014-2015,070161490021006,224,0,0
2014-2015,070161490022002,400,0,0
2014-2015,070161490022005,726,1,0
2014-2015,070161490022006,419,0,0
2014-2015,070161490022009,355,1,0
2014-2015,070161490022010,392,0,0
2014-2015,070161500021005,406,1,0
2014-2015,070161500022001,456,0,0
2014-2015,070161500022002,188,0,0
2014-2015,070161520021001,455,0,5
2014-2015,070161520022001,401,0,0
2014-2015,070161520022002,270,0,0
2014-2015,070161520022004,389,0,0
2014-2015,070161520022005,219,0,0
2014-2015,070161520022007,119,0,0
2014-2015,070161520022008,250,0,0
2014-2015,070161520023001,198,0,0
2014-2015,070161525021002,189,0,0
2014-2015,070161525022001,149,0,0
2014-2015,070161525022004,185,0,0
2014-2015,070161525022005,251,0,0
2014-2015,070161525022006,171,0,0
2014-2015,07016152X060000,90,0,0
2014-2015,070161530021003,450,4,0
2014-2015,070161530022002,376,3,0
2014-2015,070161530022005,585,12,1
2014-2015,070161530022006,478,11,1
2014-2015,070161545022001,212,0,0
2014-2015,070161550021001,398,0,0
2014-2015,070161550022002,480,10,0
2014-2015,070161550022004,359,2,0
2014-2015,070161560022001,"1,029",4,1
2014-2015,070161570021001,272,1,0
2014-2015,070161570022001,628,4,0
2014-2015,070161580021004,889,3,1
2014-2015,070161580022001,692,4,4
2014-2015,070161580022005,578,3,1
2014-2015,070161580022006,294,0,1
2014-2015,070161580023001,98,2,0
2014-2015,070161590021001,679,5,0
2014-2015,070161590022002,265,0,0
2014-2015,070161590022004,304,0,0
2014-2015,070161590022005,342,0,0
2014-2015,070161590022006,347,0,0
2014-2015,070161600021001,353,0,0
2014-2015,070161600022003,493,3,0
2014-2015,070161600022004,416,5,0
2014-2015,070161610021003,905,6,0
2014-2015,070161610022001,317,1,0
2014-2015,070161610022002,271,5,1
2014-2015,070161610022006,373,1,0
2014-2015,070161610022007,474,8,0
2014-2015,070161620021004,606,4,0
2014-2015,070161620022001,443,1,3
2014-2015,070161620022003,391,2,0
2014-2015,070161620022005,352,2,0
2014-2015,070161620022008,386,4,1
2014-2015,070161620022009,439,9,1
2014-2015,070161620022010,263,0,0
2014-2015,070161630021010,506,1,0
2014-2015,070161630022002,443,0,0
2014-2015,070161630022003,260,2,0
2014-2015,070161630022007,344,0,0
2014-2015,070161630022008,216,3,0
2014-2015,070161630023001,169,1,0
2014-2015,07016163X060000,132,0,0
2014-2015,07016164X060000,292,1,0
2014-2015,070161670021002,284,0,0
2014-2015,070161670022001,271,0,0
2014-2015,070161670022003,374,3,0
2014-2015,070161670022004,307,0,0
2014-2015,070161690021001,173,0,0
2014-2015,070161690022002,289,0,0
2014-2015,070161700022001,612,2,0
2014-2015,070161700022002,506,1,0
2014-2015,070161700022005,283,0,0
2014-2015,070161700022007,416,1,0
2014-2015,070161700022008,280,1,0
2014-2015,070161700022009,299,2,0
2014-2015,070161700022011,255,0,0
2014-2015,070161700022012,267,0,0
2014-2015,070161700022013,192,0,0
2014-2015,070161700023001,196,2,0
2014-2015,070161710021001,491,1,0
2014-2015,070161710022001,534,1,0
2014-2015,070161720022001,406,0,0
2014-2015,07016173X060000,65,0,0
2014-2015,070161940021001,649,7,0
2014-2015,070161940022002,294,4,1
2014-2015,070161940022004,250,2,0
2014-2015,070161940022005,304,1,0
2014-2015,070162050170001,"1,995",11,0
2014-2015,070162050170002,"1,285",2,0
2014-2015,070162050170003,"1,940",8,3
2014-2015,070162060170001,"1,678",3,0
2014-2015,070162060170002,"1,439",0,0
2014-2015,070162060173001,56,0,0
2014-2015,07016209X030000,230,7,1
2014-2015,070162100170001,"1,406",4,0
2014-2015,07016214P003101,24,0,0
2014-2015,07016214X030000,236,2,1
2014-2015,070162150170001,"1,639",3,2
2014-2015,070162150170002,"1,733",2,2
2014-2015,07016216X030000,236,5,0
2014-2015,070162170160001,"1,862",2,0
2014-2015,070162180160001,"1,862",4,11
2014-2015,070162180160004,"1,761",3,2
2014-2015,070162180160007,"1,893",12,6
2014-2015,070162200170001,"1,890",7,1
2014-2015,070162270170001,"1,114",7,1
2014-2015,070162270170002,"1,168",0,0
2014-2015,070162270170003,"1,038",5,0
2014-2015,070162280160001,"1,432",11,0
2014-2015,070162280160002,"1,250",3,1
2014-2015,070162280160003,"1,123",0,0
2014-2015,070162280160004,"1,366",10,0
2014-2015,070162290160001,"1,844",0,0
2014-2015,070162300130001,"3,348",17,4
2014-2015,070162300130002,"2,436",3,2
2014-2015,070162300130003,"2,066",16,2
2014-2015,070162310160001,863,4,1
2014-2015,070162330160001,"2,796",15,5
2014-2015,07016243X260000,333,0,0
2014-2015,07016254X010000,120,0,0
2014-2015,07016268X100000,183,0,0
2014-2015,07016286P003101,38,0,0
2014-2015,07016286X100000,187,0,0
2014-2015,07016290X100000,199,0,2
2014-2015,07016291X100000,203,0,0
2014-2015,07016293P003101,36,0,0
2014-2015,07016337X250000,197,11,2
2014-2015,07016362X100000,686,8,2
2014-2015,07016376X100000,100,0,0
2014-2015,07016426X010000,112,0,2
2014-2015,07016427X010000,101,0,0
2014-2015,07016428X160000,23,1,0
2014-2015,07016429X010000,54,0,0
2014-2015,07016446X010000,52,0,1
2014-2015,07016455X100000,240,0,0
2014-2015,07016466X100000,263,0,0
2014-2015,07016475X100000,380,0,1
2014-2015,07016476X100000,200,1,1
2014-2015,07016477X100000,425,0,0
2014-2015,07016478X100000,333,0,0
2014-2015,07016480X100000,362,0,1
2014-2015,07016481X100000,198,0,0
2014-2015,07016486X100000,613,5,0
2014-2015,07016488X100000,193,0,0
2014-2015,07016490X100000,361,1,0
2014-2015,07016491X100000,230,2,0
2014-2015,07016509X100000,302,2,0
2014-2015,070165150513101,34,0,0
2014-2015,07016519X100000,196,0,4
2014-2015,07016520X140000,113,0,0
2014-2015,07016525X100000,136,0,0
2014-2015,07016541X100000,218,0,0
2014-2015,07016551X100000,247,10,0
2014-2015,07016552X100000,198,3,0
2014-2015,07016560X100000,393,2,4
2014-2015,07016577X100000,655,2,1
2014-2015,07016582X100000,196,0,0
2014-2015,07016589Z270000,90,0,3
2014-2015,07016609X100000,163,0,0
2014-2015,07016629Z200000,98,5,3
2014-2015,07016641X100000,225,2,0
2014-2015,07016654X100000,385,0,0
2014-2015,07016683X170000,152,10,0
2014-2015,07016710P003101,40,0,0
2014-2015,07016729Z230000,235,0,0
2014-2015,07016732X030000,313,10,0
2014-2015,07016739X100000,181,0,0
2014-2015,07016751Z020000,34,0,0
2014-2015,07016768P003101,49,0,0
2014-2015,07016790X160000,115,6,2
2014-2015,07016814X260000,33,0,0
2014-2015,07016829X140000,37,5,0
2014-2015,07016833Z230000,644,4,1
2014-2015,07016840X160000,20,0,0
2014-2015,07016860S190000,11,0,0
2014-2015,07016880S030000,9,1,1
2014-2015,07016889X160000,101,7,1
2014-2015,07016901025001C,492,3,2
2014-2015,07016983X100000,268,18,0
2014-2015,07016991X160000,32,1,0
2014-2015,080000000003101,36,0,0
2014-2015,080083080260001,290,1,0
2014-2015,080083080262003,340,7,0
2014-2015,080083140260001,357,1,0
2014-2015,080083140261001,335,0,2
2014-2015,080083140262002,501,5,0
2014-2015,080083990260002,168,3,0
2014-2015,080083990261001,129,1,0
2014-2015,080083990262001,70,1,0
2014-2015,080083990262002,161,4,0
2014-2015,08043001X100000,70,0,0
2014-2015,08043008Z260000,116,18,0
2014-2015,080431190220003,218,0,0
2014-2015,080431190221001,98,1,0
2014-2015,080431190222002,395,6,0
2014-2015,080431200220002,238,2,0
2014-2015,080431200221001,242,2,0
2014-2015,080431200222002,334,4,0
2014-2015,080432050260001,210,1,0
2014-2015,080432050262002,189,2,0
2014-2015,080432060260003,183,5,0
2014-2015,080432060261001,166,1,0
2014-2015,080432060262002,267,17,0
2014-2015,080432100260002,160,3,2
2014-2015,080432100261001,108,4,0
2014-2015,080432100262003,254,3,2
2014-2015,080432110260002,63,0,0
2014-2015,080432110261001,44,0,0
2014-2015,080432110262001,134,4,0
2014-2015,08089001Z100000,157,8,0
2014-2015,08089002X060000,145,1,2
2014-2015,08089004X100000,49,1,0
2014-2015,08089010X260000,140,2,0
2014-2015,080891450220001,"1,234",7,0
2014-2015,080891450221002,720,0,1
2014-2015,080891450222003,308,0,1
2014-2015,080891450222004,305,0,1
2014-2015,080891450222005,217,1,0
2014-2015,080891450222006,273,0,0
2014-2015,080891450222012,245,3,0
2014-2015,080891450222015,490,3,1
2014-2015,080891450222017,305,0,0
2014-2015,080892000260001,166,1,0
2014-2015,080892000261001,77,0,1
2014-2015,080892000262001,251,5,0
2014-2015,080892010260001,391,2,0
2014-2015,080892010262003,456,5,2
2014-2015,080892020260001,254,0,0
2014-2015,080892020261002,160,0,0
2014-2015,080892020262003,419,4,2
2014-2015,080892030260001,116,1,0
2014-2015,080892030261001,56,0,0
2014-2015,080892030262003,200,3,0
2014-2015,090100010262002,600,0,0
2014-2015,09010001X100000,299,1,0
2014-2015,09010002X100000,151,1,1
2014-2015,090100030260001,953,19,1
2014-2015,090100030261002,674,5,3
2014-2015,090100030262003,687,14,1
2014-2015,090100030262004,432,9,0
2014-2015,090100030262005,289,4,0
2014-2015,090100040260001,"1,475",7,3
2014-2015,090100040260002,"1,320",9,0
2014-2015,090100040261003,701,0,0
2014-2015,090100040261005,713,4,0
2014-2015,090100040261007,661,0,3
2014-2015,090100040262007,469,1,1
2014-2015,090100040262008,472,1,0
2014-2015,090100040262010,418,2,0
2014-2015,090100040262011,542,0,0
2014-2015,090100040262013,354,0,0
2014-2015,090100040262017,402,0,0
2014-2015,090100040262020,362,1,0
2014-2015,090100040262021,422,1,1
2014-2015,090100040262024,295,4,1
2014-2015,090100040262026,477,0,0
2014-2015,090100040262027,482,6,0
2014-2015,090100040262028,95,0,0
2014-2015,090100040263016,290,0,0
2014-2015,09010004X100000,124,0,0
2014-2015,09010006X100000,425,8,0
2014-2015,090100070260007,507,0,0
2014-2015,090100070261005,415,1,0
2014-2015,090100070262006,475,3,0
2014-2015,090100070262007,306,3,1
2014-2015,09010007X010000,30,0,0
2014-2015,090100080260001,147,0,0
2014-2015,090100080262001,306,0,0
2014-2015,09010011Z020000,37,0,1
2014-2015,09010013Z260000,543,12,0
2014-2015,09010014X060000,86,0,0
2014-2015,09010024X010000,88,8,0
2014-2015,09010028X160000,125,1,0
2014-2015,09010029X010000,150,2,0
2014-2015,09010034X260000,57,1,0
2014-2015,09010038X010000,265,2,1
2014-2015,09010043P003101,38,0,0
2014-2015,09010043P003102,45,0,1
2014-2015,09010043P003103,108,0,0
2014-2015,09010043P003104,160,0,0
2014-2015,09010043Y100000,293,3,1
2014-2015,090101160220001,"1,109",12,0
2014-2015,090101160221002,961,6,1
2014-2015,090101160222004,320,0,0
2014-2015,090101160222005,404,7,0
2014-2015,090101160222007,410,1,0
2014-2015,090101160222008,313,5,1
2014-2015,090101160222012,339,3,0
2014-2015,090101160222013,279,4,0
2014-2015,090101160223002,322,0,0
2014-2015,090101300042001,149,4,0
2014-2015,090101370021003,478,0,0
2014-2015,090101370022001,254,0,0
2014-2015,090101370022002,244,1,0
2014-2015,090101370022006,268,0,0
2014-2015,090101370022007,359,0,0
2014-2015,090101690041001,383,2,0
2014-2015,090101690042001,464,6,0
2014-2015,090101880042001,193,1,0
2014-2015,090101930170001,753,4,0
2014-2015,090101970041001,53,0,0
2014-2015,090101970042001,53,0,0
2014-2015,090101970042002,130,0,0
2014-2015,090103050160001,461,2,0
2014-2015,090270050260001,311,0,0
2014-2015,090270050261003,265,2,0
2014-2015,090270050262004,465,2,1
2014-2015,090270100260001,454,1,0
2014-2015,090270100261002,346,1,0
2014-2015,090270100262004,311,0,0
2014-2015,090270100262005,307,0,0
2014-2015,100110010260002,95,0,0
2014-2015,100110010261001,49,0,0
2014-2015,100110010262001,154,0,0
2014-2015,10011001X100000,162,3,0
2014-2015,100110030260006,819,0,1
2014-2015,100110030261005,778,2,2
2014-2015,100110030262001,310,2,0
2014-2015,100110030262003,409,1,1
2014-2015,100110030262005,174,1,0
2014-2015,10011003Z020000,55,1,0
2014-2015,100110040260002,82,0,0
2014-2015,100110040261001,34,0,0
2014-2015,100110040262001,161,0,0
2014-2015,10011004X100000,128,0,0
2014-2015,10011007X260000,216,0,0
2014-2015,100110080260006,408,1,1
2014-2015,100110080261005,284,0,0
2014-2015,100110080262001,299,2,0
2014-2015,100110080262003,285,1,0
2014-2015,100110140240001,183,0,0
2014-2015,100110140242001,188,0,0
2014-2015,100680020260001,143,0,0
2014-2015,100680020261002,119,0,0
2014-2015,100680020262003,112,0,0
2014-2015,100680020262005,147,0,0
2014-2015,10068002X100000,88,0,0
2014-2015,100680030260001,470,0,1
2014-2015,100680030261002,431,1,0
2014-2015,100680030262003,601,1,1
2014-2015,100680030262006,289,1,1
2014-2015,10068005X060000,130,2,0
2014-2015,100680120260001,422,0,0
2014-2015,100680120261002,311,0,1
2014-2015,100680120262003,227,0,0
2014-2015,100680120262004,211,0,3
2014-2015,100680120262006,217,2,1
2014-2015,100680120263001,104,0,0
2014-2015,100680220260001,321,4,0
2014-2015,100680220262003,327,0,0
2014-2015,11012002C260001,430,0,0
2014-2015,11012002C261002,209,0,0
2014-2015,11012002C262003,380,0,0
2014-2015,11012002C262005,313,0,0
2014-2015,11012003C260001,158,0,1
2014-2015,11012003C262005,234,0,0
2014-2015,11012004C260001,441,2,1
2014-2015,11012004C262003,474,0,1
2014-2015,110150010260001,827,4,0
2014-2015,110150010261002,411,4,0
2014-2015,110150010262003,565,3,0
2014-2015,110150010262004,626,5,1
2014-2015,110150010262006,210,1,1
2014-2015,110150010262007,92,3,0
2014-2015,110150020260001,"1,052",3,1
2014-2015,110150020261003,732,4,2
2014-2015,110150020262015,738,4,1
2014-2015,110150020262016,782,5,1
2014-2015,110150020263010,110,0,0
2014-2015,11015003X100000,97,0,0
2014-2015,110150050260002,87,0,0
2014-2015,110150050262001,197,0,0
2014-2015,11015022X060000,223,4,0
2014-2015,11015026X260000,39,2,0
2014-2015,110180030260001,217,0,1
2014-2015,110180030262002,236,0,2
2014-2015,110180030262005,242,1,0
2014-2015,110180770260001,289,0,0
2014-2015,110180770261001,301,0,0
2014-2015,110180770262003,404,0,0
2014-2015,110213010260001,308,2,0
2014-2015,110213010261004,309,1,0
2014-2015,110213010262002,392,3,0
2014-2015,110213020260001,198,0,0
2014-2015,110213020261001,110,0,0
2014-2015,110213020262001,379,4,3
2014-2015,110213050260001,270,0,0
2014-2015,110213050262003,444,24,1
2014-2015,110213050262004,228,7,0
2014-2015,110213050262005,297,1,0
2014-2015,110213060260001,339,2,3
2014-2015,110213060262002,428,2,1
2014-2015,110230010260001,186,0,0
2014-2015,110230010262002,223,0,0
2014-2015,11023001X100000,71,0,0
2014-2015,110230030260001,114,1,0
2014-2015,110230030262002,111,5,0
2014-2015,110230040260002,219,0,0
2014-2015,110230040261001,143,0,0
2014-2015,110230040262001,330,1,0
2014-2015,110230060260001,110,0,0
2014-2015,110230060261001,75,0,1
2014-2015,110230060262003,160,0,1
2014-2015,110230950250002,368,0,0
2014-2015,110230950251001,284,0,0
2014-2015,110230950252003,340,1,0
2014-2015,110230950252006,290,2,0
2014-2015,110230950253001,80,0,0
2014-2015,11070004Z220000,77,3,0
2014-2015,110703000260004,348,0,5
2014-2015,110703000261001,247,1,4
2014-2015,110703000262001,507,6,7
2014-2015,110703020260001,170,1,0
2014-2015,110703020261001,158,0,0
2014-2015,110703020262001,184,0,0
2014-2015,110870010260002,148,0,0
2014-2015,110870010262002,228,0,0
2014-2015,11087002X100000,139,0,0
2014-2015,11087003A260001,213,1,0
2014-2015,11087003A262001,180,1,0
2014-2015,110870040260001,380,0,0
2014-2015,110870040262002,440,1,0
2014-2015,110870040262003,318,0,0
2014-2015,110870040262006,88,1,0
2014-2015,11087004X060000,99,0,0
2014-2015,11087005A260001,111,1,0
2014-2015,11087005A262003,220,0,0
2014-2015,11087006Z250000,47,0,0
2014-2015,110870210260001,244,0,0
2014-2015,110870210261001,179,0,0
2014-2015,110870210262001,172,0,0
2014-2015,110870210262002,167,0,0
2014-2015,110870210263001,25,0,0
2014-2015,120130100260002,77,0,0
2014-2015,120130100261001,55,1,0
2014-2015,120130100262001,198,1,0
2014-2015,120130250260001,175,3,0
2014-2015,120130250262004,477,3,0
2014-2015,120130350260001,352,1,0
2014-2015,120130350261001,291,1,0
2014-2015,120130350262001,123,3,0
2014-2015,120130350262002,249,3,0
2014-2015,120130350262005,167,0,0
2014-2015,120130350262006,180,2,0
2014-2015,120170010260001,108,0,0
2014-2015,120170010262002,241,0,0
2014-2015,120170020260001,480,3,0
2014-2015,120170020261005,344,0,0
2014-2015,120170020262004,371,1,1
2014-2015,120170020262007,421,1,0
2014-2015,12017002X140000,127,1,5
2014-2015,120170030260001,116,0,0
2014-2015,120170030262002,235,0,1
2014-2015,120170040260001,193,0,0
2014-2015,120170040262002,422,4,1
2014-2015,120400010260001,442,0,0
2014-2015,120400010261003,216,0,0
2014-2015,120400010262002,581,6,1
2014-2015,120400010262011,136,0,0
2014-2015,12040001X100000,129,2,0
2014-2015,120510100260001,428,0,0
2014-2015,120510100262005,389,0,0
2014-2015,120510100262008,234,0,0
2014-2015,120510200260008,340,2,0
2014-2015,120510200261007,245,1,0
2014-2015,120510200262007,630,7,4
2014-2015,120800010260001,725,4,0
2014-2015,120800010261002,571,8,0
2014-2015,120800010262008,"1,007",8,0
2014-2015,120800010262009,150,1,0
2014-2015,12080001X100000,230,0,1
2014-2015,130140010260001,342,2,0
2014-2015,130140010261001,386,2,3
2014-2015,130140010262002,398,4,0
2014-2015,13014001Y100000,427,0,0
2014-2015,130140030260006,412,2,0
2014-2015,130140030262001,233,0,0
2014-2015,130140030262005,199,0,0
2014-2015,130140030262006,475,0,0
2014-2015,13014004X100000,278,0,0
2014-2015,13014008X060000,75,1,0
2014-2015,13014011Y060000,111,0,0
2014-2015,130140120042001,427,0,0
2014-2015,130140120042002,183,3,0
2014-2015,130140210022001,398,1,1
2014-2015,130140460022001,175,0,0
2014-2015,130140570022001,136,0,0
2014-2015,130140600022001,262,2,0
2014-2015,130140620022001,92,1,0
2014-2015,130140630022001,185,0,24
2014-2015,130140710160001,550,1,0
2014-2015,130141415022001,166,2,0
2014-2015,130141860022001,131,0,0
2014-2015,130580010032001,231,0,2
2014-2015,13058002X100000,102,0,0
2014-2015,13058004X060000,127,0,0
2014-2015,130580070042001,220,3,0
2014-2015,130580100042003,224,0,0
2014-2015,13058010X100000,54,0,0
2014-2015,130581000260002,71,0,0
2014-2015,130581000261001,33,0,0
2014-2015,130581000262001,152,0,0
2014-2015,130581110022004,455,4,0
2014-2015,130581110022005,542,2,0
2014-2015,130581330022001,296,1,0
2014-2015,130581350021001,522,0,0
2014-2015,130581350022003,175,0,0
2014-2015,130581350022006,250,0,0
2014-2015,130581350022007,148,0,0
2014-2015,130581350022008,210,0,0
2014-2015,130581350023001,35,0,0
2014-2015,130582000170001,936,1,0
2014-2015,130584010260001,201,0,0
2014-2015,130584010261001,205,2,0
2014-2015,130584010262002,289,4,0
2014-2015,130585010260001,152,0,0
2014-2015,130585010261002,64,0,1
2014-2015,130585010262002,297,1,0
2014-2015,130586000160001,743,0,0
2014-2015,130587220260001,79,0,0
2014-2015,130587220262001,228,2,1
2014-2015,13095001X060000,46,0,0
2014-2015,13095006X060000,30,0,0
2014-2015,13095008X100000,109,0,0
2014-2015,13095009X060000,122,0,0
2014-2015,130950100260001,243,0,0
2014-2015,130950100262003,293,0,0
2014-2015,130950110042001,56,0,0
2014-2015,130950150042001,133,0,0
2014-2015,130950290032001,41,0,0
2014-2015,130950490042002,544,10,0
2014-2015,130950990160001,395,3,1
2014-2015,15016003Y100000,122,0,0
2014-2015,15016004X010000,534,6,0
2014-2015,15016005Y100000,675,2,1
2014-2015,15016009Z010000,5,0,0
2014-2015,15016017Y100000,825,2,0
2014-2015,15016020Y080000,8,0,0
2014-2015,15016022P003101,35,0,0
2014-2015,15016022P003102,69,0,0
2014-2015,15016022P003103,49,0,1
2014-2015,15016022Y050000,258,0,0
2014-2015,15016023Z110000,253,10,0
2014-2015,15016024Y100000,995,0,0
2014-2015,15016031Y100000,518,1,0
2014-2015,15016038Y100000,281,2,0
2014-2015,15016043Z010000,"1,888",3,3
2014-2015,15016050Z060000,166,2,0
2014-2015,15016054X100000,433,2,2
2014-2015,15016055X160000,26,0,0
2014-2015,15016056Y100000,"1,662",6,3
2014-2015,15016060Y100000,"1,096",5,1
2014-2015,15016061Z010000,422,8,0
2014-2015,15016062X100000,181,0,0
2014-2015,15016065Y100000,668,1,0
2014-2015,15016069X160000,75,0,0
2014-2015,15016070Y100000,68,0,0
2014-2015,15016072Z010000,458,15,0
2014-2015,15016075S190000,31,0,0
2014-2015,15016077Y100000,585,2,1
2014-2015,15016079Y010000,229,0,0
2014-2015,15016080X010000,5,0,0
2014-2015,15016081Y010000,7,1,0
2014-2015,15016082Y010000,196,0,0
2014-2015,15016085Y100000,173,0,0
2014-2015,15016086Y100000,154,0,0
2014-2015,15016088Y100000,142,0,1
2014-2015,15016090X140000,97,3,0
2014-2015,15016092Y100000,"1,384",6,0
2014-2015,15016093X050000,208,5,3
2014-2015,15016100X010000,86,0,0
2014-2015,15016101X010000,13,0,0
2014-2015,15016102X010000,25,0,0
2014-2015,15016108Y100000,638,0,0
2014-2015,15016112X140000,42,0,0
2014-2015,15016113X010000,84,3,0
2014-2015,15016115X010000,201,8,0
2014-2015,15016116Z010000,338,64,2
2014-2015,15016122Y010000,53,0,0
2014-2015,15016141X020000,18,0,0
2014-2015,15016143X010000,53,0,0
2014-2015,15016175X060000,133,0,0
2014-2015,15016178X060000,34,0,0
2014-2015,15016185X060000,160,0,0
2014-2015,15016186X060000,190,0,0
2014-2015,15016187X060000,96,0,1
2014-2015,15016189X060000,86,1,0
2014-2015,15016190X060000,72,2,0
2014-2015,15016192X060000,133,1,2
2014-2015,15016194X060000,85,0,0
2014-2015,15016201X060000,58,0,0
2014-2015,15016203X060000,52,0,0
2014-2015,15016206X060000,144,5,0
2014-2015,15016210X050000,255,8,0
2014-2015,15016211X050000,541,0,1
2014-2015,15016217X260000,197,5,0
2014-2015,15016228X100000,177,0,0
2014-2015,15016231X050000,973,16,1
2014-2015,15016238Y100000,314,0,0
2014-2015,15016241X010000,219,0,0
2014-2015,15016248Y050000,10,2,0
2014-2015,15016269X160000,47,1,0
2014-2015,15016271X100000,704,3,0
2014-2015,150162990250001,"1,125",2,5
2014-2015,150162990250003,954,1,1
2014-2015,150162990250006,501,1,1
2014-2015,150162990250008,56,0,0
2014-2015,150162990250011,987,0,1
2014-2015,150162990250012,335,2,0
2014-2015,150162990250013,"1,236",0,1
2014-2015,150162990250014,551,0,2
2014-2015,150162990250015,455,0,0
