SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2015-16,4/28/2017,ALBANY,010100010000,ALBANY,010100010044,SHERIDAN PREP ACADEMY,PUBLIC,01,All Students,413,0,0,0,74,78,74,54,59,74,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010100010000,ALBANY,010100010045,MYERS MIDDLE SCHOOL,PUBLIC,01,All Students,661,0,0,0,0,0,0,0,0,0,108,0,278,263,0,0,0,0,12
2015-16,4/28/2017,ALBANY,010100010000,ALBANY,010100010046,WEST HILL MIDDLE SCHOOL,PUBLIC,01,All Students,286,0,0,0,0,0,0,0,0,0,66,0,104,116,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010201040000,BERNE KNOX,010201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HS,PUBLIC,01,All Students,383,0,0,0,0,0,0,0,0,0,0,0,57,63,59,78,60,64,2
2015-16,4/28/2017,ALBANY,010201040000,BERNE KNOX,010201040002,BERNE-KNOX-WESTERLO ELEM SCH,PUBLIC,01,All Students,402,0,0,0,53,55,55,62,62,60,54,1,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060003,ELSMERE ELEMENTARY SCHOOL,PUBLIC,01,All Students,270,0,0,0,33,46,43,50,44,43,0,11,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060004,GLENMONT ELEMENTARY SCHOOL,PUBLIC,01,All Students,348,0,0,0,57,55,55,51,72,57,0,1,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060005,HAMAGRAEL ELEMENTARY SCHOOL,PUBLIC,01,All Students,336,0,0,0,59,55,47,61,48,66,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060006,SLINGERLANDS ELEMENTARY SCHOOL,PUBLIC,01,All Students,490,0,0,0,66,70,89,80,91,94,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,PUBLIC,01,All Students,1115,0,0,0,0,0,0,0,0,0,355,2,358,393,0,0,0,0,7
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,PUBLIC,01,All Students,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,403,417,388,411,16
2015-16,4/28/2017,ALBANY,010306060000,BETHLEHEM,010306060009,EAGLE ELEMENTARY SCHOOL,PUBLIC,01,All Students,413,0,0,0,59,65,64,75,77,73,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010402060000,RAVENA COEYMANS,010402060001,RAVENA-COEYMANS-SELKIRK SR HS,PUBLIC,01,All Students,582,0,0,0,0,0,0,0,0,0,0,0,0,0,171,153,119,134,5
2015-16,4/28/2017,ALBANY,010402060000,RAVENA COEYMANS,010402060002,ALBERTUS W BECKER SCHOOL,PUBLIC,01,All Students,440,36,0,0,71,58,72,63,67,73,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010402060000,RAVENA COEYMANS,010402060003,PIETER B COEYMANS SCHOOL,PUBLIC,01,All Students,430,32,0,0,69,62,72,62,73,60,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010402060000,RAVENA COEYMANS,010402060008,RAVENA-COEYMANS-SELKIRK MID SCH,PUBLIC,01,All Students,403,0,0,0,0,0,0,0,0,0,124,0,155,124,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010500010000,COHOES,010500010005,ABRAM LANSING SCHOOL,PUBLIC,01,All Students,347,0,0,0,69,62,55,59,57,45,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010500010000,COHOES,010500010006,VAN SCHAICK ISLAND SCHOOL,PUBLIC,01,All Students,137,0,0,0,18,29,24,21,14,25,0,6,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010500010000,COHOES,010500010007,COHOES HIGH SCHOOL,PUBLIC,01,All Students,532,0,0,0,0,0,0,0,0,0,0,0,0,0,154,127,126,108,17
2015-16,4/28/2017,ALBANY,010500010000,COHOES,010500010008,COHOES MIDDLE SCHOOL,PUBLIC,01,All Students,428,0,0,0,0,0,0,0,0,0,131,3,153,135,0,0,0,0,6
2015-16,4/28/2017,ALBANY,010500010000,COHOES,010500010009,HARMONY HILL SCHOOL,PUBLIC,01,All Students,417,0,0,0,72,70,71,74,62,68,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060003,ROESSLEVILLE SCHOOL,PUBLIC,01,All Students,435,72,0,0,79,74,70,73,67,0,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060005,SADDLEWOOD ELEMENTARY SCHOOL,PUBLIC,01,All Students,390,72,0,0,65,61,65,64,63,0,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060006,SHAKER ROAD ELEMENTARY SCHOOL,PUBLIC,01,All Students,328,0,0,0,68,60,69,60,71,0,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060008,COLONIE CENTRAL HIGH SCHOOL,PUBLIC,01,All Students,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,364,440,377,402,12
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060010,FOREST PARK ELEMENTARY SCHOOL,PUBLIC,01,All Students,310,0,0,0,62,60,56,59,69,0,0,4,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060011,VEEDER ELEMENTARY SCHOOL,PUBLIC,01,All Students,429,0,0,0,86,91,80,85,87,0,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060012,SAND CREEK MIDDLE SCHOOL,PUBLIC,01,All Students,788,0,0,0,0,0,0,0,0,190,200,9,186,197,0,0,0,0,6
2015-16,4/28/2017,ALBANY,010601060000,SOUTH COLONIE,010601060013,LISHA KILL MIDDLE SCHOOL,PUBLIC,01,All Students,603,0,0,0,0,0,0,0,0,144,151,0,159,149,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010615020000,MENANDS,010615020001,MENANDS SCHOOL,PUBLIC,01,All Students,254,0,0,0,22,34,24,32,26,35,26,0,21,34,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060002,BLUE CREEK SCHOOL,PUBLIC,01,All Students,510,0,0,0,66,75,73,68,76,70,80,0,0,0,0,0,0,0,2
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060003,BOGHT HILLS SCHOOL,PUBLIC,01,All Students,537,0,0,0,64,74,80,79,76,88,76,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060004,FORTS FERRY SCHOOL,PUBLIC,01,All Students,455,0,0,0,63,70,58,61,60,74,69,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060006,LATHAM RIDGE SCHOOL,PUBLIC,01,All Students,470,0,0,0,67,75,65,67,65,62,69,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060007,LOUDONVILLE SCHOOL,PUBLIC,01,All Students,307,0,0,0,37,39,47,52,36,45,51,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060008,SOUTHGATE SCHOOL,PUBLIC,01,All Students,398,0,0,0,62,46,37,41,57,62,72,17,0,0,0,0,0,0,4
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060009,SHAKER JUNIOR HIGH SCHOOL,PUBLIC,01,All Students,861,0,0,0,0,0,0,0,0,0,0,0,436,416,0,0,0,0,9
2015-16,4/28/2017,ALBANY,010623060000,NORTH COLONIE CSD,010623060010,SHAKER HIGH SCHOOL,PUBLIC,01,All Students,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,491,508,450,492,32
2015-16,4/28/2017,ALBANY,010701030000,GREEN ISLAND,010701030001,HEATLY SCHOOL,PUBLIC,01,All Students,339,0,20,0,25,22,27,28,25,29,25,1,26,33,21,15,18,24,0
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060001,ALTAMONT ELEMENTARY SCHOOL,PUBLIC,01,All Students,283,0,0,0,48,40,28,53,49,48,0,17,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060003,GUILDERLAND ELEMENTARY SCHOOL,PUBLIC,01,All Students,518,0,0,0,71,87,91,86,98,85,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060004,WESTMERE ELEMENTARY SCHOOL,PUBLIC,01,All Students,469,0,0,0,69,86,79,81,74,80,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060005,GUILDERLAND HIGH SCHOOL,PUBLIC,01,All Students,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,364,407,408,416,21
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060007,LYNNWOOD ELEMENTARY SCHOOL,PUBLIC,01,All Students,399,0,0,0,59,72,67,67,67,66,0,1,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060008,FARNSWORTH MIDDLE SCHOOL,PUBLIC,01,All Students,1189,0,0,0,0,0,0,0,0,0,386,6,407,387,0,0,0,0,3
2015-16,4/28/2017,ALBANY,010802060000,GUILDERLAND,010802060009,PINE BUSH ELEMENTARY SCHOOL,PUBLIC,01,All Students,386,0,0,0,62,67,60,43,67,87,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,011003060000,VOORHEESVILLE,011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,PUBLIC,01,All Students,491,0,0,0,74,78,66,105,66,101,0,1,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,011003060000,VOORHEESVILLE,011003060002,CLAYTON A BOUTON HIGH SCHOOL,PUBLIC,01,All Students,403,0,0,0,0,0,0,0,0,0,0,0,0,0,100,109,97,96,1
2015-16,4/28/2017,ALBANY,011003060000,VOORHEESVILLE,011003060003,VOORHEESVILLE MIDDLE SCHOOL,PUBLIC,01,All Students,266,0,0,0,0,0,0,0,0,0,88,0,81,97,0,0,0,0,0
2015-16,4/28/2017,ALBANY,011200010000,WATERVLIET,011200010002,WATERVLIET ELEMENTARY SCHOOL,PUBLIC,01,All Students,680,0,0,0,104,96,110,83,98,80,105,4,0,0,0,0,0,0,0
2015-16,4/28/2017,ALBANY,011200010000,WATERVLIET,011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,PUBLIC,01,All Students,580,0,0,0,0,0,0,0,0,0,0,0,115,85,111,84,93,89,3
2015-16,4/28/2017,ALLEGANY,020101040000,ALFRED ALMOND,020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,PUBLIC,01,All Students,349,0,18,0,43,44,44,48,45,53,53,1,0,0,0,0,0,0,0
2015-16,4/28/2017,ALLEGANY,020101040000,ALFRED ALMOND,020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCH,PUBLIC,01,All Students,298,0,0,0,0,0,0,0,0,0,0,0,48,52,47,52,44,51,4
2015-16,4/28/2017,ALLEGANY,020601040000,ANDOVER,020601040001,ANDOVER SCHOOL,PUBLIC,01,All Students,321,15,0,0,20,32,21,17,25,23,18,1,22,28,21,29,24,25,0
2015-16,4/28/2017,ALLEGANY,020702040000,GENESEE VALLEY CSD,020702040001,GENESEE VALLEY CENTRAL SCHOOL,PUBLIC,01,All Students,554,33,0,0,40,28,35,41,33,40,28,6,52,38,39,41,39,51,10
2015-16,4/28/2017,ALLEGANY,020801040000,BELFAST,020801040001,BELFAST SCHOOL,PUBLIC,01,All Students,358,21,0,0,29,28,27,32,25,28,27,0,35,21,19,23,25,18,0
2015-16,4/28/2017,ALLEGANY,021102040000,CANASERAGA,021102040001,CANASERAGA SCHOOL,PUBLIC,01,All Students,260,0,13,0,19,22,19,15,25,15,22,3,27,17,15,20,12,16,0
2015-16,4/28/2017,ALLEGANY,021601040000,FRIENDSHIP,021601040004,FRIENDSHIP CENTRAL SCHOOL,PUBLIC,01,All Students,354,19,0,0,26,29,22,25,26,30,26,0,20,28,36,21,22,23,1
2015-16,4/28/2017,ALLEGANY,022001040000,FILLMORE,022001040001,FILLMORE CENTRAL SCHOOL,PUBLIC,01,All Students,652,36,0,0,48,50,50,43,54,50,55,3,45,49,47,44,38,35,5
2015-16,4/28/2017,ALLEGANY,022101040000,WHITESVILLE,022101040001,WHITESVILLE CENTRAL SCHOOL,PUBLIC,01,All Students,250,14,0,0,20,17,12,13,11,14,18,1,27,17,17,16,25,25,3
2015-16,4/28/2017,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040001,CUBA-RUSHFORD HIGH SCHOOL,PUBLIC,01,All Students,261,0,0,0,0,0,0,0,0,0,0,0,0,0,72,66,54,69,0
2015-16,4/28/2017,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,PUBLIC,01,All Students,359,29,1,0,48,70,60,47,56,48,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040004,CUBA-RUSHFORD MIDDLE SCHOOL,PUBLIC,01,All Students,207,0,0,0,0,0,0,0,1,0,69,0,63,74,0,0,0,0,0
2015-16,4/28/2017,ALLEGANY,022401040000,SCIO,022401040003,SCIO CENTRAL SCHOOL,PUBLIC,01,All Students,337,21,0,0,24,20,27,26,22,27,26,0,27,26,25,22,18,26,0
2015-16,4/28/2017,ALLEGANY,022601060000,WELLSVILLE,022601060002,WELLSVILLE MIDDLE SCHOOL,PUBLIC,01,All Students,270,0,0,0,0,0,0,0,0,0,96,0,90,81,0,0,0,0,3
2015-16,4/28/2017,ALLEGANY,022601060000,WELLSVILLE,022601060004,WELLSVILLE SENIOR HIGH SCHOOL,PUBLIC,01,All Students,437,0,0,0,0,0,0,0,0,0,0,0,0,0,121,104,93,106,13
2015-16,4/28/2017,ALLEGANY,022601060000,WELLSVILLE,022601060005,WELLSVILLE ELEMENTARY SCHOOL,PUBLIC,01,All Students,579,54,0,0,88,89,91,79,91,87,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,ALLEGANY,022902040000,BOLIVAR-RICHBURG,022902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,PUBLIC,01,All Students,418,0,0,0,0,0,0,0,0,0,57,0,64,63,49,61,66,58,0
2015-16,4/28/2017,ALLEGANY,022902040000,BOLIVAR-RICHBURG,022902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,PUBLIC,01,All Students,393,52,0,0,52,59,53,57,55,64,0,0,1,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030101060000,CHENANGO FORKS,030101060001,CHENANGO FORKS ELEMENTARY SCHOOL,PUBLIC,01,All Students,700,72,0,0,91,97,101,123,105,110,0,1,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030101060000,CHENANGO FORKS,030101060003,CHENANGO FORKS HIGH SCHOOL,PUBLIC,01,All Students,481,0,0,0,0,0,0,0,0,0,0,0,0,0,130,133,111,107,0
2015-16,4/28/2017,BROOME,030101060000,CHENANGO FORKS,030101060004,CHENANGO FORKS MIDDLE SCHOOL,PUBLIC,01,All Students,348,0,0,0,0,0,0,0,0,0,107,0,132,109,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010002,CALVIN COOLIDGE SCHOOL,PUBLIC,01,All Students,318,0,18,0,53,49,64,46,51,36,0,1,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010005,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUBLIC,01,All Students,541,22,17,0,89,103,82,81,77,70,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010008,THOMAS JEFFERSON SCHOOL,PUBLIC,01,All Students,311,0,0,0,49,46,50,58,48,60,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010011,MACARTHUR SCHOOL,PUBLIC,01,All Students,451,48,0,0,69,83,61,76,55,59,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010012,THEODORE ROOSEVELT SCHOOL,PUBLIC,01,All Students,442,0,18,0,76,70,77,65,59,65,0,12,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010014,WOODROW WILSON SCHOOL,PUBLIC,01,All Students,433,0,0,0,76,70,63,69,79,72,0,4,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010015,EAST MIDDLE SCHOOL,PUBLIC,01,All Students,591,0,0,0,0,0,0,0,0,0,196,1,185,195,0,0,0,0,14
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010016,WEST MIDDLE SCHOOL,PUBLIC,01,All Students,598,0,0,0,0,0,0,0,0,0,189,2,198,197,0,0,0,0,12
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010021,BINGHAMTON HIGH SCHOOL,PUBLIC,01,All Students,1643,29,0,0,0,0,0,0,0,0,0,0,0,0,436,404,371,357,46
2015-16,4/28/2017,BROOME,030200010000,BINGHAMTON,030200010022,HORACE MANN SCHOOL,PUBLIC,01,All Students,315,0,0,0,63,38,53,62,39,55,0,5,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030501040000,HARPURSVILLE,030501040001,W A OLMSTED ELEMENTARY SCHOOL,PUBLIC,01,All Students,411,0,39,0,47,46,58,51,57,51,62,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030501040000,HARPURSVILLE,030501040003,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,PUBLIC,01,All Students,391,0,0,0,0,0,0,0,0,0,0,0,60,64,81,63,65,58,0
2015-16,4/28/2017,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060001,BROOKSIDE ELEMENTARY SCHOOL,PUBLIC,01,All Students,368,0,0,0,70,69,55,55,58,52,0,9,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060004,F P DONNELLY SCHOOL,PUBLIC,01,All Students,270,0,0,0,58,45,36,42,43,46,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060005,RICHARD T STANK MIDDLE SCHOOL,PUBLIC,01,All Students,330,0,0,0,0,0,0,0,0,0,99,1,105,117,0,0,0,0,8
2015-16,4/28/2017,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060006,SUSQUEHANNA VALLEY SENIOR HIGH SCH,PUBLIC,01,All Students,539,0,0,0,0,0,0,0,0,0,0,0,0,0,126,156,127,128,2
2015-16,4/28/2017,BROOME,030701060000,CHENANGO VALLEY,030701060001,CHENANGO VALLEY HIGH SCHOOL,PUBLIC,01,All Students,534,0,0,0,0,0,0,0,0,0,0,0,0,0,147,127,143,111,6
2015-16,4/28/2017,BROOME,030701060000,CHENANGO VALLEY,030701060003,CHENANGO BRIDGE ELEMENTARY SCHOOL,PUBLIC,01,All Students,383,0,0,0,0,0,0,141,122,120,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030701060000,CHENANGO VALLEY,030701060004,PORT DICKINSON ELEMENTARY SCHOOL,PUBLIC,01,All Students,479,92,0,0,126,127,134,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,030701060000,CHENANGO VALLEY,030701060005,CHENANGO VALLEY MIDDLE SCHOOL,PUBLIC,01,All Students,361,0,0,0,0,0,0,0,0,0,118,0,129,114,0,0,0,0,0
2015-16,4/28/2017,BROOME,031101060000,MAINE ENDWELL,031101060003,HOMER BRINK SCHOOL,PUBLIC,01,All Students,653,0,0,0,135,102,109,108,105,94,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031101060000,MAINE ENDWELL,031101060004,MAINE MEMORIAL SCHOOL,PUBLIC,01,All Students,449,29,0,0,86,64,72,48,60,77,0,13,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031101060000,MAINE ENDWELL,031101060005,MAINE-ENDWELL MIDDLE SCHOOL,PUBLIC,01,All Students,545,0,0,0,0,0,0,0,0,0,186,0,186,167,0,0,0,0,6
2015-16,4/28/2017,BROOME,031101060000,MAINE ENDWELL,031101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,PUBLIC,01,All Students,749,0,0,0,0,0,0,0,0,0,0,0,0,0,179,183,183,199,5
2015-16,4/28/2017,DELAWARE,031301040000,DEPOSIT,031301040002,DEPOSIT ELEMENTARY SCHOOL,PUBLIC,01,All Students,288,24,0,0,37,38,43,41,25,34,43,3,0,0,0,0,0,0,0
2015-16,4/28/2017,DELAWARE,031301040000,DEPOSIT,031301040003,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,PUBLIC,01,All Students,251,0,0,0,0,0,0,0,0,0,0,0,43,40,42,43,40,43,0
2015-16,4/28/2017,BROOME,031401060000,WHITNEY POINT,031401060002,TIOUGHNIOGA RIVERSIDE ACADEMY,PUBLIC,01,All Students,519,0,0,0,0,0,0,0,119,107,98,3,107,78,0,0,0,0,7
2015-16,4/28/2017,BROOME,031401060000,WHITNEY POINT,031401060004,WHITNEY POINT SENIOR HIGH SCHOOL,PUBLIC,01,All Students,465,0,0,0,0,0,0,0,0,0,0,0,0,0,128,117,95,124,1
2015-16,4/28/2017,BROOME,031401060000,WHITNEY POINT,031401060005,CARYL E ADAMS PRIMARY SCHOOL,PUBLIC,01,All Students,451,0,32,0,114,98,113,92,0,0,0,2,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060001,CHARLES F JOHNSON JR ELEMENTARY SCH,PUBLIC,01,All Students,411,0,0,0,79,70,71,61,69,61,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060002,GEORGE F JOHNSON ELEMENTARY SCHOOL,PUBLIC,01,All Students,590,0,0,0,93,105,98,89,100,105,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060009,JENNIE F SNAPP MIDDLE SCHOOL,PUBLIC,01,All Students,842,0,0,0,0,0,0,0,0,0,249,1,297,290,0,0,0,0,5
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060012,UNION-ENDICOTT HIGH SCHOOL,PUBLIC,01,All Students,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,303,275,272,302,16
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060013,THOMAS J WATSON SR ELEM SCHOOL,PUBLIC,01,All Students,298,0,0,0,47,52,49,59,42,49,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031501060000,UNION-ENDICOTT,031501060014,ANN G MCGUINNESS ELEMENTARY,PUBLIC,01,All Students,398,0,0,0,59,76,58,68,71,66,0,0,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031502060000,JOHNSON CITY,031502060001,JOHNSON CITY ELEM/INTRMED SCHOOL,PUBLIC,01,All Students,578,0,0,0,0,0,0,199,194,180,0,5,0,0,0,0,0,0,0
2015-16,4/28/2017,BROOME,031502060000,JOHNSON CITY,031502060003,JOHNSON CITY ELEM/PRIMARY SCHOOL,PUBLIC,01,All Students,545,0,0,0,184,178,182,0,0,0,0,1,0,0,0,0,0,0,0
