SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010014,MONTESSORI MAGNET SCHOOL,PUBLIC,1,All Students,311,0,36,0,44,42,43,45,47,45,0,9,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010016,PINE HILLS ELEMENTARY SCHOOL,PUBLIC,1,All Students,423,0,0,0,70,77,71,56,54,44,50,0,1,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010018,DELAWARE COMMUNITY SCHOOL,PUBLIC,1,All Students,436,0,17,0,72,78,80,68,66,55,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010019,NEW SCOTLAND ELEMENTARY SCHOOL,PUBLIC,1,All Students,514,0,1,0,90,93,93,74,74,86,0,3,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010020,NORTH ALBANY ACADEMY,PUBLIC,1,All Students,363,0,0,0,50,38,40,31,22,19,40,10,38,54,0,0,0,0,21
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010023,ALBANY SCHOOL OF HUMANITIES,PUBLIC,1,All Students,490,0,18,0,64,67,66,70,60,56,74,15,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010027,EAGLE POINT ELEMENTARY SCHOOL,PUBLIC,1,All Students,315,0,0,0,47,46,48,42,52,37,43,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010028,THOMAS S O'BRIEN ACAD OF SCI & TECH,PUBLIC,1,All Students,511,0,18,0,72,78,79,77,69,70,38,10,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010029,GIFFEN MEMORIAL ELEMENTARY SCHOOL,PUBLIC,1,All Students,470,0,19,0,73,97,59,63,50,63,46,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010030,WILLIAM S HACKETT MIDDLE SCHOOL,PUBLIC,1,All Students,633,0,0,0,0,0,0,0,0,0,119,0,248,266,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010034,ALBANY HIGH SCHOOL,PUBLIC,1,All Students,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,717,554,541,530,66
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010039,ARBOR HILL ELEMENTARY SCHOOL,PUBLIC,1,All Students,389,0,17,0,76,57,50,47,55,39,40,8,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010043,P J SCHUYLER ACHIEVEMENT ACADEMY,PUBLIC,1,All Students,223,0,18,0,33,37,32,34,35,34,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010044,SHERIDAN PREP ACADEMY,PUBLIC,1,All Students,374,0,0,0,83,64,67,63,65,32,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10100010000,ALBANY,10100010045,MYERS MIDDLE SCHOOL,PUBLIC,1,All Students,675,0,0,0,0,0,0,0,0,0,118,7,270,275,0,0,0,0,5
2014-15,5/4/2017,ALBANY,10201040000,BERNE KNOX,10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HS,PUBLIC,1,All Students,419,0,0,0,0,0,0,0,0,0,0,1,70,66,72,62,69,78,1
2014-15,5/4/2017,ALBANY,10201040000,BERNE KNOX,10201040002,BERNE-KNOX-WESTERLO ELEM SCH,PUBLIC,1,All Students,401,0,0,0,55,52,59,61,61,58,54,1,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060003,ELSMERE ELEMENTARY SCHOOL,PUBLIC,1,All Students,278,0,0,0,43,41,49,43,44,47,0,11,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060004,GLENMONT ELEMENTARY SCHOOL,PUBLIC,1,All Students,336,0,0,0,46,56,52,68,54,59,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060005,HAMAGRAEL ELEMENTARY SCHOOL,PUBLIC,1,All Students,362,0,0,0,64,48,59,52,62,77,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060006,SLINGERLANDS ELEMENTARY SCHOOL,PUBLIC,1,All Students,493,0,0,0,69,86,77,89,94,78,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,PUBLIC,1,All Students,1151,0,0,0,0,0,0,0,0,0,354,1,399,392,0,0,0,0,5
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,PUBLIC,1,All Students,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,427,387,419,387,17
2014-15,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060009,EAGLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,417,0,0,0,63,58,73,75,67,81,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060001,RAVENA-COEYMANS-SELKIRK SR HS,PUBLIC,1,All Students,577,0,0,0,0,0,0,0,0,0,0,0,0,0,170,137,125,138,7
2014-15,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060002,ALBERTUS W BECKER SCHOOL,PUBLIC,1,All Students,446,36,0,0,64,69,66,69,73,68,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060003,PIETER B COEYMANS SCHOOL,PUBLIC,1,All Students,433,36,0,0,66,73,66,73,62,57,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060008,RAVENA-COEYMANS-SELKIRK MID SCH,PUBLIC,1,All Students,439,0,0,0,0,0,0,0,0,0,157,0,121,161,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10500010000,COHOES,10500010005,ABRAM LANSING SCHOOL,PUBLIC,1,All Students,356,0,0,0,65,63,64,59,52,53,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10500010000,COHOES,10500010006,VAN SCHAICK ISLAND SCHOOL,PUBLIC,1,All Students,132,0,0,0,26,24,17,16,25,16,0,8,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10500010000,COHOES,10500010007,COHOES HIGH SCHOOL,PUBLIC,1,All Students,525,0,0,0,0,0,0,0,0,0,0,0,0,0,152,130,115,113,15
2014-15,5/4/2017,ALBANY,10500010000,COHOES,10500010008,COHOES MIDDLE SCHOOL,PUBLIC,1,All Students,430,0,0,0,0,0,0,0,0,0,148,2,137,139,0,0,0,0,4
2014-15,5/4/2017,ALBANY,10500010000,COHOES,10500010009,HARMONY HILL SCHOOL,PUBLIC,1,All Students,409,0,0,0,80,70,72,56,67,64,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060003,ROESSLEVILLE SCHOOL,PUBLIC,1,All Students,411,72,0,0,68,70,69,73,59,0,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060005,SADDLEWOOD ELEMENTARY SCHOOL,PUBLIC,1,All Students,340,36,0,0,60,64,61,64,55,0,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060006,SHAKER ROAD ELEMENTARY SCHOOL,PUBLIC,1,All Students,336,0,0,0,67,74,61,73,61,0,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060008,COLONIE CENTRAL HIGH SCHOOL,PUBLIC,1,All Students,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,427,385,412,406,18
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060010,FOREST PARK ELEMENTARY SCHOOL,PUBLIC,1,All Students,304,0,0,0,57,52,60,66,61,0,0,8,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060011,VEEDER ELEMENTARY SCHOOL,PUBLIC,1,All Students,440,0,0,0,98,81,89,86,86,0,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060012,SAND CREEK MIDDLE SCHOOL,PUBLIC,1,All Students,789,0,0,0,0,0,0,0,0,204,174,6,204,199,0,0,0,0,2
2014-15,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060013,LISHA KILL MIDDLE SCHOOL,PUBLIC,1,All Students,631,0,0,0,0,0,0,0,0,149,159,0,154,169,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10615020000,MENANDS,10615020001,MENANDS SCHOOL,PUBLIC,1,All Students,257,0,0,0,28,24,29,26,38,27,21,0,32,32,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060002,BLUE CREEK SCHOOL,PUBLIC,1,All Students,482,0,0,52,5,73,63,72,65,74,75,2,0,0,0,0,0,0,1
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060003,BOGHT HILLS SCHOOL,PUBLIC,1,All Students,484,0,0,35,8,72,70,68,82,69,80,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060004,FORTS FERRY SCHOOL,PUBLIC,1,All Students,458,0,0,56,12,53,56,64,71,70,76,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060006,LATHAM RIDGE SCHOOL,PUBLIC,1,All Students,453,0,0,55,12,59,63,63,62,65,74,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060007,LOUDONVILLE SCHOOL,PUBLIC,1,All Students,296,0,0,19,0,42,50,40,49,52,44,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060008,SOUTHGATE SCHOOL,PUBLIC,1,All Students,390,0,0,30,13,40,41,55,56,69,66,16,0,0,0,0,0,0,4
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060009,SHAKER JUNIOR HIGH SCHOOL,PUBLIC,1,All Students,843,0,0,0,0,0,0,0,0,0,0,0,408,423,0,0,0,0,12
2014-15,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060010,SHAKER HIGH SCHOOL,PUBLIC,1,All Students,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,515,439,500,483,28
2014-15,5/4/2017,ALBANY,10701030000,GREEN ISLAND,10701030001,HEATLY SCHOOL,PUBLIC,1,All Students,339,0,20,0,23,26,26,30,29,20,25,0,32,25,19,21,26,17,0
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060001,ALTAMONT ELEMENTARY SCHOOL,PUBLIC,1,All Students,287,0,0,0,41,29,58,48,46,52,0,13,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060003,GUILDERLAND ELEMENTARY SCHOOL,PUBLIC,1,All Students,548,0,0,0,82,87,94,98,86,101,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060004,WESTMERE ELEMENTARY SCHOOL,PUBLIC,1,All Students,474,0,0,0,84,85,73,77,82,73,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060005,GUILDERLAND HIGH SCHOOL,PUBLIC,1,All Students,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,406,418,418,408,17
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060007,LYNNWOOD ELEMENTARY SCHOOL,PUBLIC,1,All Students,400,0,0,0,66,63,66,67,59,78,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060008,FARNSWORTH MIDDLE SCHOOL,PUBLIC,1,All Students,1145,0,0,0,0,0,0,0,0,0,404,4,377,353,0,0,0,0,7
2014-15,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060009,PINE BUSH ELEMENTARY SCHOOL,PUBLIC,1,All Students,388,0,0,0,67,60,45,61,86,69,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060001,VOORHEESVILLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,494,0,0,0,78,65,96,66,101,87,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060002,CLAYTON A BOUTON HIGH SCHOOL,PUBLIC,1,All Students,401,0,0,0,0,0,0,0,0,0,0,0,0,0,109,96,97,99,0
2014-15,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060003,VOORHEESVILLE MIDDLE SCHOOL,PUBLIC,1,All Students,273,0,0,0,0,0,0,0,0,0,82,0,96,94,0,0,0,0,1
2014-15,5/4/2017,ALBANY,11200010000,WATERVLIET,11200010002,WATERVLIET ELEMENTARY SCHOOL,PUBLIC,1,All Students,706,0,0,0,111,105,87,102,86,102,109,3,0,0,0,0,0,0,1
2014-15,5/4/2017,ALBANY,11200010000,WATERVLIET,11200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,PUBLIC,1,All Students,574,0,0,0,0,0,0,0,0,0,0,0,86,93,112,94,89,95,5
2014-15,5/4/2017,ALLEGANY,20101040000,ALFRED ALMOND,20101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,PUBLIC,1,All Students,356,0,18,0,44,49,50,45,52,53,43,1,0,0,0,0,0,0,1
2014-15,5/4/2017,ALLEGANY,20101040000,ALFRED ALMOND,20101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCH,PUBLIC,1,All Students,309,0,0,0,0,0,0,0,0,0,0,0,55,53,53,43,54,51,0
2014-15,5/4/2017,ALLEGANY,20601040000,ANDOVER,20601040001,ANDOVER SCHOOL,PUBLIC,1,All Students,331,13,0,0,31,22,18,25,23,23,20,1,26,23,29,29,23,24,1
2014-15,5/4/2017,ALLEGANY,20702040000,GENESEE VALLEY CSD,20702040001,GENESEE VALLEY CENTRAL SCHOOL,PUBLIC,1,All Students,560,32,0,0,25,34,42,33,41,27,53,6,39,41,41,45,52,42,7
2014-15,5/4/2017,ALLEGANY,20801040000,BELFAST,20801040001,BELFAST SCHOOL,PUBLIC,1,All Students,369,27,0,0,29,31,26,27,29,29,34,1,23,19,28,26,17,22,1
2014-15,5/4/2017,ALLEGANY,21102040000,CANASERAGA,21102040001,CANASERAGA SCHOOL,PUBLIC,1,All Students,237,0,17,0,23,14,15,19,12,18,18,0,16,13,22,11,18,21,0
2014-15,5/4/2017,ALLEGANY,21601040000,FRIENDSHIP,21601040004,FRIENDSHIP CENTRAL SCHOOL,PUBLIC,1,All Students,365,24,0,0,30,22,28,27,29,29,23,0,28,31,26,22,22,24,0
2014-15,5/4/2017,ALLEGANY,22001040000,FILLMORE,22001040001,FILLMORE CENTRAL SCHOOL,PUBLIC,1,All Students,671,36,0,0,49,51,43,52,57,56,48,1,54,49,45,43,36,45,6
2014-15,5/4/2017,ALLEGANY,22101040000,WHITESVILLE,22101040001,WHITESVILLE CENTRAL SCHOOL,PUBLIC,1,All Students,254,15,0,0,17,15,15,12,16,18,24,0,19,19,14,26,24,17,3
2014-15,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040001,CUBA-RUSHFORD HIGH SCHOOL,PUBLIC,1,All Students,259,1,0,0,0,0,0,0,0,0,0,0,0,0,67,59,67,65,0
2014-15,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,PUBLIC,1,All Students,393,38,0,0,69,70,48,60,43,65,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040004,CUBA-RUSHFORD MIDDLE SCHOOL,PUBLIC,1,All Students,201,0,0,0,0,0,0,0,0,0,57,0,73,71,0,0,0,0,0
2014-15,5/4/2017,ALLEGANY,22401040000,SCIO,22401040003,SCIO CENTRAL SCHOOL,PUBLIC,1,All Students,343,20,0,0,20,29,29,21,24,25,28,0,24,25,23,21,30,24,0
2014-15,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060002,WELLSVILLE MIDDLE SCHOOL,PUBLIC,1,All Students,276,0,0,0,0,0,0,0,0,0,91,0,85,98,0,0,0,0,2
2014-15,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060004,WELLSVILLE SENIOR HIGH SCHOOL,PUBLIC,1,All Students,396,0,0,0,0,0,0,0,0,0,0,0,0,0,102,89,98,97,10
2014-15,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060005,WELLSVILLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,580,55,0,0,92,90,75,94,84,90,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,ALLEGANY,22902040000,BOLIVAR-RICHBURG,22902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,PUBLIC,1,All Students,426,0,0,0,0,0,0,0,0,0,64,0,62,53,69,66,61,50,1
2014-15,5/4/2017,ALLEGANY,22902040000,BOLIVAR-RICHBURG,22902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,PUBLIC,1,All Students,398,42,0,0,60,57,57,61,65,56,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060001,CHENANGO FORKS ELEMENTARY SCHOOL,PUBLIC,1,All Students,681,55,0,0,90,101,119,98,112,106,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060003,CHENANGO FORKS HIGH SCHOOL,PUBLIC,1,All Students,468,0,0,0,0,0,0,0,0,0,0,0,0,0,141,118,104,105,0
2014-15,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060004,CHENANGO FORKS MIDDLE SCHOOL,PUBLIC,1,All Students,358,0,0,0,0,0,0,0,0,0,125,0,109,124,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010002,CALVIN COOLIDGE SCHOOL,PUBLIC,1,All Students,337,0,18,0,50,67,47,50,41,62,0,2,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010005,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUBLIC,1,All Students,526,25,18,0,99,91,79,76,66,71,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010008,THOMAS JEFFERSON SCHOOL,PUBLIC,1,All Students,331,0,0,0,50,45,63,55,66,52,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010011,MACARTHUR SCHOOL,PUBLIC,1,All Students,475,48,1,0,84,81,80,47,69,65,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010012,THEODORE ROOSEVELT SCHOOL,PUBLIC,1,All Students,451,0,18,0,75,74,75,62,73,59,0,15,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010014,WOODROW WILSON SCHOOL,PUBLIC,1,All Students,451,0,0,0,72,69,67,87,87,67,0,2,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010015,EAST MIDDLE SCHOOL,PUBLIC,1,All Students,586,0,0,0,0,0,0,0,0,0,181,1,195,194,0,0,0,0,15
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010016,WEST MIDDLE SCHOOL,PUBLIC,1,All Students,669,0,0,0,0,0,0,0,0,0,218,3,208,224,0,0,0,0,16
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010021,BINGHAMTON HIGH SCHOOL,PUBLIC,1,All Students,1608,32,0,0,0,0,0,0,0,0,0,0,0,0,435,419,355,319,48
2014-15,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010022,HORACE MANN SCHOOL,PUBLIC,1,All Students,327,0,0,0,50,50,54,59,64,45,0,5,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30501040000,HARPURSVILLE,30501040001,W A OLMSTED ELEMENTARY SCHOOL,PUBLIC,1,All Students,448,28,17,0,58,58,54,54,50,66,63,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30501040000,HARPURSVILLE,30501040003,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,PUBLIC,1,All Students,383,0,0,0,0,0,0,0,0,0,0,0,64,82,64,67,57,49,0
2014-15,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060001,BROOKSIDE ELEMENTARY SCHOOL,PUBLIC,1,All Students,369,0,0,0,85,53,54,61,49,66,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060004,F P DONNELLY SCHOOL,PUBLIC,1,All Students,280,0,0,0,59,41,45,45,45,37,0,8,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060005,RICHARD T STANK MIDDLE SCHOOL,PUBLIC,1,All Students,351,0,0,0,0,0,0,0,0,0,104,5,115,125,0,0,0,0,2
2014-15,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060006,SUSQUEHANNA VALLEY SENIOR HIGH SCH,PUBLIC,1,All Students,550,0,0,0,0,0,0,0,0,0,0,0,0,0,144,128,130,139,9
2014-15,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060001,CHENANGO VALLEY HIGH SCHOOL,PUBLIC,1,All Students,505,0,0,0,0,0,0,0,0,0,0,0,0,0,129,141,109,123,3
2014-15,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060003,CHENANGO BRIDGE ELEMENTARY SCHOOL,PUBLIC,1,All Students,361,0,0,0,0,0,0,0,122,114,125,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060004,PORT DICKINSON ELEMENTARY SCHOOL,PUBLIC,1,All Students,615,96,0,0,128,130,144,117,0,0,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060005,CHENANGO VALLEY MIDDLE SCHOOL,PUBLIC,1,All Students,261,0,0,0,0,0,0,0,0,0,0,0,114,143,0,0,0,0,4
2014-15,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060003,HOMER BRINK SCHOOL,PUBLIC,1,All Students,653,0,0,0,129,107,107,101,91,118,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060004,MAINE MEMORIAL SCHOOL,PUBLIC,1,All Students,457,30,0,0,96,67,50,59,81,65,0,9,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060005,MAINE-ENDWELL MIDDLE SCHOOL,PUBLIC,1,All Students,549,0,0,0,0,0,0,0,0,0,190,0,178,174,0,0,0,0,7
2014-15,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,PUBLIC,1,All Students,743,0,0,0,0,0,0,0,0,0,0,0,0,0,192,191,199,156,5
2014-15,5/4/2017,DELAWARE,31301040000,DEPOSIT,31301040002,DEPOSIT ELEMENTARY SCHOOL,PUBLIC,1,All Students,315,34,0,0,40,45,41,30,34,42,49,0,0,0,0,0,0,0,0
2014-15,5/4/2017,DELAWARE,31301040000,DEPOSIT,31301040003,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,PUBLIC,1,All Students,234,0,0,0,0,0,0,0,0,0,0,0,37,42,43,42,41,29,0
2014-15,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060002,TIOUGHNIOGA RIVERSIDE ACADEMY,PUBLIC,1,All Students,527,0,0,0,0,0,0,0,105,105,102,4,87,121,0,0,0,0,3
2014-15,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060004,WHITNEY POINT SENIOR HIGH SCHOOL,PUBLIC,1,All Students,436,0,0,0,0,0,0,0,0,0,0,0,0,0,120,105,123,87,1
2014-15,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060005,CARYL E ADAMS PRIMARY SCHOOL,PUBLIC,1,All Students,469,0,32,0,100,124,90,122,0,0,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060001,CHARLES F JOHNSON JR ELEMENTARY SCH,PUBLIC,1,All Students,410,0,0,0,76,81,64,71,55,62,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060002,GEORGE F JOHNSON ELEMENTARY SCHOOL,PUBLIC,1,All Students,593,0,0,0,100,100,100,106,104,83,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060009,JENNIE F SNAPP MIDDLE SCHOOL,PUBLIC,1,All Students,906,0,0,0,0,0,0,0,0,0,301,0,296,307,0,0,0,0,2
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060012,UNION-ENDICOTT HIGH SCHOOL,PUBLIC,1,All Students,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,288,284,301,280,12
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060013,THOMAS J WATSON SR ELEM SCHOOL,PUBLIC,1,All Students,294,0,0,0,49,49,59,51,48,38,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060014,ANN G MCGUINNESS ELEMENTARY,PUBLIC,1,All Students,397,0,0,0,71,57,58,70,73,68,0,0,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060001,JOHNSON CITY ELEM/INTRMED SCHOOL,PUBLIC,1,All Students,557,0,0,0,0,0,0,190,177,183,0,7,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060003,JOHNSON CITY ELEM/PRIMARY SCHOOL,PUBLIC,1,All Students,560,0,0,0,184,183,192,0,0,0,0,1,0,0,0,0,0,0,0
2014-15,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060005,JOHNSON CITY MIDDLE SCHOOL,PUBLIC,1,All Students,587,0,0,0,0,0,0,0,0,0,205,0,180,198,0,0,0,0,4
2014-15,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060006,JOHNSON CITY SENIOR HIGH SCHOOL,PUBLIC,1,All Students,772,0,0,0,0,0,0,0,0,0,0,0,0,0,207,180,197,170,18
2014-15,5/4/2017,BROOME,31601060000,VESTAL,31601060021,AFRICAN ROAD ELEMENTARY SCHOOL,PUBLIC,1,All Students,262,0,0,0,36,39,45,48,46,41,0,7,0,0,0,0,0,0,0
