SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2017-18,10/11/2018,ALBANY,010500010000,COHOES,010500010009,HARMONY HILL SCHOOL,PUBLIC,01,All Students,402,0,0,0,64,64,72,63,71,68,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060003,ROESSLEVILLE SCHOOL,PUBLIC,01,All Students,409,72,0,0,61,59,80,69,68,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060005,SADDLEWOOD ELEMENTARY SCHOOL,PUBLIC,01,All Students,391,72,0,0,57,60,70,65,67,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060006,SHAKER ROAD ELEMENTARY SCHOOL,PUBLIC,01,All Students,358,0,0,0,57,83,72,68,78,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060008,COLONIE CENTRAL HIGH SCHOOL,PUBLIC,01,All Students,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,367,366,372,404,21
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060010,FOREST PARK ELEMENTARY SCHOOL,PUBLIC,01,All Students,279,0,0,0,52,59,55,58,50,0,0,5,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060011,VEEDER ELEMENTARY SCHOOL,PUBLIC,01,All Students,422,0,0,0,70,87,88,99,78,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060012,SAND CREEK MIDDLE SCHOOL,PUBLIC,01,All Students,825,0,0,0,0,0,0,0,0,191,208,4,199,213,0,0,0,0,10
2017-18,10/11/2018,ALBANY,010601060000,SOUTH COLONIE,010601060013,LISHA KILL MIDDLE SCHOOL,PUBLIC,01,All Students,619,0,0,0,0,0,0,0,0,150,158,0,151,160,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010615020000,MENANDS,010615020001,MENANDS SCHOOL,PUBLIC,01,All Students,262,0,0,0,34,33,20,32,25,30,23,0,41,24,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060002,BLUE CREEK SCHOOL,PUBLIC,01,All Students,499,0,0,0,46,68,71,83,82,68,81,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060003,BOGHT HILLS SCHOOL,PUBLIC,01,All Students,541,0,0,0,82,68,70,86,82,77,76,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060004,FORTS FERRY SCHOOL,PUBLIC,01,All Students,511,0,0,0,84,66,69,85,74,67,66,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060006,LATHAM RIDGE SCHOOL,PUBLIC,01,All Students,514,0,0,0,67,70,80,83,70,71,73,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060007,LOUDONVILLE SCHOOL,PUBLIC,01,All Students,306,0,0,0,44,45,40,46,45,51,35,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060008,SOUTHGATE SCHOOL,PUBLIC,01,All Students,410,0,0,0,63,62,66,43,48,56,58,14,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060009,SHAKER JUNIOR HIGH SCHOOL,PUBLIC,01,All Students,894,0,0,0,0,0,0,0,0,0,0,0,444,439,0,0,0,0,11
2017-18,10/11/2018,ALBANY,010623060000,NORTH COLONIE CSD,010623060010,SHAKER HIGH SCHOOL,PUBLIC,01,All Students,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,486,486,490,505,43
2017-18,10/11/2018,ALBANY,010701030000,GREEN ISLAND,010701030001,HEATLY SCHOOL,PUBLIC,01,All Students,289,0,0,0,22,26,21,15,30,25,25,0,22,21,24,29,17,12,0
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060001,ALTAMONT ELEMENTARY SCHOOL,PUBLIC,01,All Students,294,0,0,0,49,54,47,44,32,57,0,11,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060003,GUILDERLAND ELEMENTARY SCHOOL,PUBLIC,01,All Students,535,0,0,0,98,96,78,86,89,88,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060004,WESTMERE ELEMENTARY SCHOOL,PUBLIC,01,All Students,495,0,0,0,85,79,73,98,78,82,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060005,GUILDERLAND HIGH SCHOOL,PUBLIC,01,All Students,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,412,371,357,409,17
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060007,LYNNWOOD ELEMENTARY SCHOOL,PUBLIC,01,All Students,406,0,0,0,67,61,64,71,72,71,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060008,FARNSWORTH MIDDLE SCHOOL,PUBLIC,01,All Students,1129,0,0,0,0,0,0,0,0,0,359,11,365,391,0,0,0,0,3
2017-18,10/11/2018,ALBANY,010802060000,GUILDERLAND,010802060009,PINE BUSH ELEMENTARY SCHOOL,PUBLIC,01,All Students,411,0,0,0,78,75,64,76,70,47,0,1,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,011003060000,VOORHEESVILLE,011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,PUBLIC,01,All Students,533,0,0,0,83,108,85,84,66,107,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,011003060000,VOORHEESVILLE,011003060002,CLAYTON A BOUTON HIGH SCHOOL,PUBLIC,01,All Students,379,0,0,0,0,0,0,0,0,0,0,0,0,0,79,97,99,104,0
2017-18,10/11/2018,ALBANY,011003060000,VOORHEESVILLE,011003060003,VOORHEESVILLE MIDDLE SCHOOL,PUBLIC,01,All Students,254,0,0,0,0,0,0,0,0,0,67,0,96,91,0,0,0,0,0
2017-18,10/11/2018,ALBANY,011200010000,WATERVLIET,011200010002,WATERVLIET ELEMENTARY SCHOOL,PUBLIC,01,All Students,680,0,0,0,101,109,95,93,102,87,92,1,0,0,0,0,0,0,0
2017-18,10/11/2018,ALBANY,011200010000,WATERVLIET,011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,PUBLIC,01,All Students,578,0,0,0,0,0,0,0,0,0,0,0,88,96,136,88,91,76,3
2017-18,10/11/2018,ALLEGANY,020101040000,ALFRED ALMOND,020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,PUBLIC,01,All Students,320,0,18,0,41,43,46,40,42,47,41,1,0,0,0,0,0,0,1
2017-18,10/11/2018,ALLEGANY,020101040000,ALFRED ALMOND,020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCH,PUBLIC,01,All Students,297,0,0,0,0,0,0,0,0,0,0,0,50,54,47,49,46,46,5
2017-18,10/11/2018,ALLEGANY,020601040000,ANDOVER,020601040001,ANDOVER SCHOOL,PUBLIC,01,All Students,318,16,0,0,23,17,21,30,23,16,28,2,27,21,21,27,22,24,0
2017-18,10/11/2018,ALLEGANY,020702040000,GENESEE VALLEY CSD,020702040001,GENESEE VALLEY CENTRAL SCHOOL,PUBLIC,01,All Students,511,4,33,0,35,37,34,28,33,38,30,1,35,28,52,37,37,40,9
2017-18,10/11/2018,ALLEGANY,020801040000,BELFAST,020801040001,BELFAST SCHOOL,PUBLIC,01,All Students,347,16,0,0,22,20,26,29,29,34,19,0,27,24,36,23,19,22,1
2017-18,10/11/2018,ALLEGANY,021102040000,CANASERAGA,021102040001,CANASERAGA SCHOOL,PUBLIC,01,All Students,251,0,19,0,18,15,21,16,16,15,23,4,15,18,23,18,10,20,0
2017-18,10/11/2018,ALLEGANY,021601040000,FRIENDSHIP,021601040004,FRIENDSHIP CENTRAL SCHOOL,PUBLIC,01,All Students,323,19,0,0,20,23,23,24,25,19,26,0,26,16,23,28,27,24,0
2017-18,10/11/2018,ALLEGANY,022001040000,FILLMORE,022001040001,FILLMORE CENTRAL SCHOOL,PUBLIC,01,All Students,680,59,0,0,52,55,44,49,47,42,48,7,44,50,42,48,45,45,3
2017-18,10/11/2018,ALLEGANY,022101040000,WHITESVILLE,022101040001,WHITESVILLE CENTRAL SCHOOL,PUBLIC,01,All Students,203,8,0,0,16,15,15,11,9,14,11,1,14,16,24,16,15,14,4
2017-18,10/11/2018,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040001,CUBA-RUSHFORD HIGH SCHOOL,PUBLIC,01,All Students,278,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,69,65,0
2017-18,10/11/2018,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,PUBLIC,01,All Students,392,24,0,0,54,69,57,63,70,55,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALLEGANY,022302040000,CUBA-RUSHFORD,022302040004,CUBA-RUSHFORD MIDDLE SCHOOL,PUBLIC,01,All Students,177,0,0,0,0,0,0,0,0,0,61,0,50,66,0,0,0,0,0
2017-18,10/11/2018,ALLEGANY,022401040000,SCIO,022401040003,SCIO CENTRAL SCHOOL,PUBLIC,01,All Students,353,18,0,0,20,24,27,20,27,27,21,0,28,25,30,33,30,23,0
2017-18,10/11/2018,ALLEGANY,022601060000,WELLSVILLE,022601060004,WELLSVILLE SECONDARY SCHOOL,PUBLIC,01,All Students,672,0,0,0,0,0,0,0,0,0,81,0,93,90,101,87,108,96,16
2017-18,10/11/2018,ALLEGANY,022601060000,WELLSVILLE,022601060005,WELLSVILLE ELEMENTARY SCHOOL,PUBLIC,01,All Students,549,0,47,0,77,81,79,87,85,87,0,6,0,0,0,0,0,0,0
2017-18,10/11/2018,ALLEGANY,022902040000,BOLIVAR-RICHBURG,022902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,PUBLIC,01,All Students,398,0,0,0,0,0,0,0,0,0,68,0,59,62,55,56,43,52,3
2017-18,10/11/2018,ALLEGANY,022902040000,BOLIVAR-RICHBURG,022902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,PUBLIC,01,All Students,336,0,18,0,59,57,47,52,50,53,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,ALLEGANY,022902040000,BOLIVAR-RICHBURG,022902040003,BOLIVAR-RICHBURG PRE-K PROGRAM,PUBLIC,01,All Students,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030101060000,CHENANGO FORKS,030101060001,CHENANGO FORKS ELEMENTARY SCHOOL,PUBLIC,01,All Students,689,72,0,0,80,103,95,105,111,123,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030101060000,CHENANGO FORKS,030101060003,CHENANGO FORKS HIGH SCHOOL,PUBLIC,01,All Students,500,0,0,0,0,0,0,0,0,0,0,0,0,0,130,108,127,135,0
2017-18,10/11/2018,BROOME,030101060000,CHENANGO FORKS,030101060004,CHENANGO FORKS MIDDLE SCHOOL,PUBLIC,01,All Students,351,0,0,0,0,0,0,0,0,0,118,0,124,109,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010002,CALVIN COOLIDGE SCHOOL,PUBLIC,01,All Students,340,0,19,0,51,46,50,54,73,47,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010005,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUBLIC,01,All Students,487,31,35,0,68,75,61,76,63,78,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010008,THOMAS JEFFERSON SCHOOL,PUBLIC,01,All Students,304,0,0,0,56,58,47,41,42,60,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010011,MACARTHUR SCHOOL,PUBLIC,01,All Students,489,30,0,0,91,80,81,64,69,64,0,10,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010012,THEODORE ROOSEVELT SCHOOL,PUBLIC,01,All Students,396,0,19,0,63,81,57,59,52,54,0,11,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010014,WOODROW WILSON SCHOOL,PUBLIC,01,All Students,391,0,0,0,67,61,75,57,59,71,0,1,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010015,EAST MIDDLE SCHOOL,PUBLIC,01,All Students,552,0,0,0,0,0,0,0,0,0,193,0,188,163,0,0,0,0,8
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010016,WEST MIDDLE SCHOOL,PUBLIC,01,All Students,634,28,0,0,0,0,0,0,0,0,192,1,218,188,0,0,0,0,7
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010021,BINGHAMTON HIGH SCHOOL,PUBLIC,01,All Students,1509,36,0,0,0,0,0,0,0,0,0,0,0,0,358,376,357,344,38
2017-18,10/11/2018,BROOME,030200010000,BINGHAMTON,030200010022,HORACE MANN SCHOOL,PUBLIC,01,All Students,250,0,0,0,46,39,42,37,45,41,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030501040000,HARPURSVILLE,030501040001,W A OLMSTED ELEMENTARY SCHOOL,PUBLIC,01,All Students,375,0,36,0,58,47,37,43,49,49,56,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030501040000,HARPURSVILLE,030501040003,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,PUBLIC,01,All Students,375,0,0,0,0,0,0,0,0,0,0,0,51,66,71,62,71,54,0
2017-18,10/11/2018,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060001,BROOKSIDE ELEMENTARY SCHOOL,PUBLIC,01,All Students,390,0,18,0,68,56,58,70,54,59,0,7,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060004,F P DONNELLY SCHOOL,PUBLIC,01,All Students,291,0,18,0,50,46,47,46,46,38,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060005,RICHARD T STANK MIDDLE SCHOOL,PUBLIC,01,All Students,300,0,0,0,0,0,0,0,0,0,101,3,98,94,0,0,0,0,4
2017-18,10/11/2018,BROOME,030601060000,SUSQUEHANNA VALLEY,030601060006,SUSQUEHANNA VALLEY SENIOR HIGH SCH,PUBLIC,01,All Students,473,0,0,0,0,0,0,0,0,0,0,0,0,0,108,105,103,149,8
2017-18,10/11/2018,BROOME,030701060000,CHENANGO VALLEY,030701060001,CHENANGO VALLEY HIGH SCHOOL,PUBLIC,01,All Students,498,0,0,0,0,0,0,0,0,0,0,0,0,0,128,111,136,123,0
2017-18,10/11/2018,BROOME,030701060000,CHENANGO VALLEY,030701060003,CHENANGO BRIDGE ELEMENTARY SCHOOL,PUBLIC,01,All Students,390,0,0,0,0,0,0,120,131,139,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030701060000,CHENANGO VALLEY,030701060004,PORT DICKINSON ELEMENTARY SCHOOL,PUBLIC,01,All Students,466,84,0,0,143,122,117,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,030701060000,CHENANGO VALLEY,030701060005,CHENANGO VALLEY MIDDLE SCHOOL,PUBLIC,01,All Students,349,0,0,0,0,0,0,0,0,0,118,0,116,115,0,0,0,0,0
2017-18,10/11/2018,BROOME,031101060000,MAINE ENDWELL,031101060003,HOMER BRINK SCHOOL,PUBLIC,01,All Students,742,0,0,0,170,110,104,120,117,120,0,1,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031101060000,MAINE ENDWELL,031101060004,MAINE MEMORIAL SCHOOL,PUBLIC,01,All Students,440,30,0,0,78,64,62,73,74,51,0,8,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031101060000,MAINE ENDWELL,031101060005,MAINE-ENDWELL MIDDLE SCHOOL,PUBLIC,01,All Students,553,0,0,0,0,0,0,0,0,0,172,2,178,194,0,0,0,0,7
2017-18,10/11/2018,BROOME,031101060000,MAINE ENDWELL,031101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,PUBLIC,01,All Students,742,0,0,0,0,0,0,0,0,0,0,0,0,0,191,183,170,191,7
2017-18,10/11/2018,DELAWARE,031301040000,DEPOSIT,031301040002,DEPOSIT ELEMENTARY SCHOOL,PUBLIC,01,All Students,235,15,0,0,38,32,33,37,38,38,0,4,0,0,0,0,0,0,0
2017-18,10/11/2018,DELAWARE,031301040000,DEPOSIT,031301040003,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,PUBLIC,01,All Students,272,0,0,0,0,0,0,0,0,0,27,2,36,42,46,36,40,43,0
2017-18,10/11/2018,BROOME,031401060000,WHITNEY POINT,031401060002,TIOUGHNIOGA RIVERSIDE ACADEMY,PUBLIC,01,All Students,514,0,0,0,0,0,0,0,108,79,110,4,112,99,0,0,0,0,2
2017-18,10/11/2018,BROOME,031401060000,WHITNEY POINT,031401060004,WHITNEY POINT SENIOR HIGH SCHOOL,PUBLIC,01,All Students,423,0,0,0,0,0,0,0,0,0,0,0,0,0,106,78,118,120,1
2017-18,10/11/2018,BROOME,031401060000,WHITNEY POINT,031401060005,CARYL E ADAMS PRIMARY SCHOOL,PUBLIC,01,All Students,453,0,34,0,107,99,117,96,0,0,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060001,CHARLES F JOHNSON JR ELEMENTARY SCH,PUBLIC,01,All Students,397,0,0,0,75,56,70,65,71,60,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060002,GEORGE F JOHNSON ELEMENTARY SCHOOL,PUBLIC,01,All Students,555,0,0,0,96,88,87,95,102,87,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060007,LINNAEUS W WEST SCHOOL,PUBLIC,01,All Students,57,0,0,0,4,2,4,4,5,2,0,2,0,16,13,5,0,0,0
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060009,JENNIE F SNAPP MIDDLE SCHOOL,PUBLIC,01,All Students,785,0,0,0,0,0,0,0,0,0,271,2,277,231,0,0,0,0,4
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060012,UNION-ENDICOTT HIGH SCHOOL,PUBLIC,01,All Students,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,287,302,282,263,13
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060013,THOMAS J WATSON SR ELEM SCHOOL,PUBLIC,01,All Students,297,0,0,0,52,62,38,47,53,45,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031501060000,UNION-ENDICOTT,031501060014,ANN G MCGUINNESS ELEMENTARY,PUBLIC,01,All Students,375,0,0,0,55,64,63,81,46,66,0,0,0,0,0,0,0,0,0
2017-18,10/11/2018,BROOME,031502060000,JOHNSON CITY,031502060001,JOHNSON CITY ELEM/INTRMED SCHOOL,PUBLIC,01,All Students,552,0,0,0,0,0,0,171,175,203,0,2,0,0,0,1,0,0,0
