SCHOOL YEAR,DATE OF REPORT,COUNTY,STATE DISTRICT ID,DISTRICT NAME,STATE LOCATION ID,LOCATION NAME,SCHOOL TYPE,SUBGROUP CODE,SUBGROUP NAME,Enrollment,PK (HALF DAY),PK (FULL DAY),KG (HALF DAY),KG (FULL DAY),GRADE 1,GRADE 2,GRADE 3,GRADE 4,GRADE 5,GRADE 6,UNGRADED (ELEMENTARY),GRADE 7,GRADE 8,GRADE 9,GRADE 10,GRADE 11,GRADE 12,UNGRADED (SECONDARY)
2013-14,5/4/2017,ALBANY,10100010000,ALBANY,10100010043,P J SCHUYLER ACHIEVEMENT ACADEMY,PUBLIC,1,All Students,297,0,0,0,57,51,47,44,45,48,0,5,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10100010000,ALBANY,10100010044,SHERIDAN PREP ACADEMY,PUBLIC,1,All Students,360,0,0,0,66,71,64,65,44,49,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10100010000,ALBANY,10100010045,MYERS MIDDLE SCHOOL,PUBLIC,1,All Students,670,0,0,0,0,0,0,0,0,0,110,3,289,263,0,0,0,0,5
2013-14,5/4/2017,ALBANY,10201040000,BERNE KNOX,10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HS,PUBLIC,1,All Students,428,0,0,0,0,0,0,0,0,0,0,0,68,79,71,71,78,57,4
2013-14,5/4/2017,ALBANY,10201040000,BERNE KNOX,10201040002,BERNE-KNOX-WESTERLO ELEM SCH,PUBLIC,1,All Students,427,0,0,0,59,64,58,60,57,57,71,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060003,ELSMERE ELEMENTARY SCHOOL,PUBLIC,1,All Students,289,0,0,0,44,47,45,45,50,50,0,8,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060004,GLENMONT ELEMENTARY SCHOOL,PUBLIC,1,All Students,339,0,0,0,47,53,61,54,60,64,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060005,HAMAGRAEL ELEMENTARY SCHOOL,PUBLIC,1,All Students,351,0,0,0,46,59,51,61,75,59,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060006,SLINGERLANDS ELEMENTARY SCHOOL,PUBLIC,1,All Students,495,0,0,0,77,72,82,91,80,93,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,PUBLIC,1,All Students,1202,0,0,0,0,0,0,0,0,0,389,3,386,419,0,0,0,0,5
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,PUBLIC,1,All Students,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,386,430,377,393,19
2013-14,5/4/2017,ALBANY,10306060000,BETHLEHEM,10306060009,EAGLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,421,0,0,0,54,69,75,64,80,79,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060001,RAVENA-COEYMANS-SELKIRK SR HS,PUBLIC,1,All Students,587,0,0,0,0,0,0,0,0,0,0,0,0,0,157,144,129,150,7
2013-14,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060002,ALBERTUS W BECKER SCHOOL,PUBLIC,1,All Students,470,36,0,0,79,72,73,71,71,66,0,2,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060003,PIETER B COEYMANS SCHOOL,PUBLIC,1,All Students,451,36,0,0,70,73,72,63,51,86,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10402060000,RAVENA COEYMANS,10402060008,RAVENA-COEYMANS-SELKIRK MID SCH,PUBLIC,1,All Students,436,0,0,0,0,0,0,0,0,0,120,2,160,154,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10500010000,COHOES,10500010005,ABRAM LANSING SCHOOL,PUBLIC,1,All Students,388,0,0,0,80,66,66,53,59,64,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10500010000,COHOES,10500010006,VAN SCHAICK ISLAND SCHOOL,PUBLIC,1,All Students,140,0,0,0,25,21,20,24,16,21,0,13,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10500010000,COHOES,10500010007,COHOES HIGH SCHOOL,PUBLIC,1,All Students,553,0,0,0,0,0,0,0,0,0,0,0,0,0,166,114,136,129,8
2013-14,5/4/2017,ALBANY,10500010000,COHOES,10500010008,COHOES MIDDLE SCHOOL,PUBLIC,1,All Students,424,0,0,0,0,0,0,0,0,0,145,2,136,135,0,0,0,0,6
2013-14,5/4/2017,ALBANY,10500010000,COHOES,10500010009,HARMONY HILL SCHOOL,PUBLIC,1,All Students,397,0,0,0,68,78,59,69,62,61,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060003,ROESSLEVILLE SCHOOL,PUBLIC,1,All Students,427,72,0,0,68,74,70,60,83,0,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060005,SADDLEWOOD ELEMENTARY SCHOOL,PUBLIC,1,All Students,374,72,0,0,58,59,65,59,61,0,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060006,SHAKER ROAD ELEMENTARY SCHOOL,PUBLIC,1,All Students,320,0,0,0,72,59,68,58,63,0,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060008,COLONIE CENTRAL HIGH SCHOOL,PUBLIC,1,All Students,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,386,419,413,429,18
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060010,FOREST PARK ELEMENTARY SCHOOL,PUBLIC,1,All Students,315,0,0,0,52,69,66,63,58,0,0,7,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060011,VEEDER ELEMENTARY SCHOOL,PUBLIC,1,All Students,443,0,0,0,88,88,86,85,95,0,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060012,SAND CREEK MIDDLE SCHOOL,PUBLIC,1,All Students,803,0,0,0,0,0,0,0,0,174,201,6,190,228,0,0,0,0,4
2013-14,5/4/2017,ALBANY,10601060000,SOUTH COLONIE,10601060013,LISHA KILL MIDDLE SCHOOL,PUBLIC,1,All Students,658,0,0,0,0,0,0,0,0,150,165,0,168,174,0,0,0,0,1
2013-14,5/4/2017,ALBANY,10615020000,MENANDS,10615020001,MENANDS SCHOOL,PUBLIC,1,All Students,259,0,0,0,27,34,27,37,26,23,28,0,32,25,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060002,BLUE CREEK SCHOOL,PUBLIC,1,All Students,485,0,0,46,6,63,74,64,73,72,82,5,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060003,BOGHT HILLS SCHOOL,PUBLIC,1,All Students,451,0,0,44,4,61,67,74,62,73,65,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060004,FORTS FERRY SCHOOL,PUBLIC,1,All Students,455,0,0,42,14,54,64,64,73,73,71,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060006,LATHAM RIDGE SCHOOL,PUBLIC,1,All Students,410,0,0,30,12,49,59,62,61,71,66,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060007,LOUDONVILLE SCHOOL,PUBLIC,1,All Students,292,0,0,29,0,42,38,47,50,43,43,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060008,SOUTHGATE SCHOOL,PUBLIC,1,All Students,412,0,0,27,2,45,61,59,66,73,62,17,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060009,SHAKER JUNIOR HIGH SCHOOL,PUBLIC,1,All Students,880,0,0,0,0,0,0,0,0,0,0,0,417,456,0,0,0,0,7
2013-14,5/4/2017,ALBANY,10623060000,NORTH COLONIE CSD,10623060010,SHAKER HIGH SCHOOL,PUBLIC,1,All Students,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,446,493,484,508,31
2013-14,5/4/2017,ALBANY,10701030000,GREEN ISLAND,10701030001,HEATLY SCHOOL,PUBLIC,1,All Students,318,0,0,0,32,27,31,29,23,27,31,0,24,22,23,26,17,6,0
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060001,ALTAMONT ELEMENTARY SCHOOL,PUBLIC,1,All Students,291,0,0,0,33,56,46,44,50,51,0,11,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060003,GUILDERLAND ELEMENTARY SCHOOL,PUBLIC,1,All Students,576,0,0,0,80,99,100,89,101,107,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060004,WESTMERE ELEMENTARY SCHOOL,PUBLIC,1,All Students,445,0,0,0,77,68,68,75,77,80,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060005,GUILDERLAND HIGH SCHOOL,PUBLIC,1,All Students,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,417,426,412,417,16
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060007,LYNNWOOD ELEMENTARY SCHOOL,PUBLIC,1,All Students,400,0,0,0,52,61,71,55,80,81,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060008,FARNSWORTH MIDDLE SCHOOL,PUBLIC,1,All Students,1128,0,0,0,0,0,0,0,0,0,370,1,349,399,0,0,0,0,9
2013-14,5/4/2017,ALBANY,10802060000,GUILDERLAND,10802060009,PINE BUSH ELEMENTARY SCHOOL,PUBLIC,1,All Students,397,0,0,0,58,43,59,84,68,85,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060001,VOORHEESVILLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,496,0,0,0,67,94,64,103,86,81,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060002,CLAYTON A BOUTON HIGH SCHOOL,PUBLIC,1,All Students,392,0,0,0,0,0,0,0,0,0,0,0,0,0,96,98,103,93,2
2013-14,5/4/2017,ALBANY,11003060000,VOORHEESVILLE,11003060003,VOORHEESVILLE MIDDLE SCHOOL,PUBLIC,1,All Students,290,0,0,0,0,0,0,0,0,0,93,0,95,101,0,0,0,0,1
2013-14,5/4/2017,ALBANY,11200010000,WATERVLIET,11200010002,WATERVLIET ELEMENTARY SCHOOL,PUBLIC,1,All Students,695,0,0,0,109,101,101,95,96,109,83,1,0,0,0,0,0,0,0
2013-14,5/4/2017,ALBANY,11200010000,WATERVLIET,11200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,PUBLIC,1,All Students,618,0,0,0,0,0,0,0,0,0,0,0,90,95,132,100,90,106,5
2013-14,5/4/2017,ALLEGANY,20101040000,ALFRED ALMOND,20101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,PUBLIC,1,All Students,381,0,18,0,49,57,51,53,51,45,54,3,0,0,0,0,0,0,0
2013-14,5/4/2017,ALLEGANY,20101040000,ALFRED ALMOND,20101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCH,PUBLIC,1,All Students,310,0,0,0,0,0,0,0,0,0,0,0,49,55,42,56,51,57,0
2013-14,5/4/2017,ALLEGANY,20601040000,ANDOVER,20601040001,ANDOVER SCHOOL,PUBLIC,1,All Students,334,27,1,0,21,17,24,23,22,20,26,0,25,28,29,23,24,24,0
2013-14,5/4/2017,ALLEGANY,20702040000,GENESEE VALLEY CSD,20702040001,GENESEE VALLEY CENTRAL SCHOOL,PUBLIC,1,All Students,592,23,0,0,41,45,35,43,30,52,38,8,44,44,48,56,40,41,4
2013-14,5/4/2017,ALLEGANY,20801040000,BELFAST,20801040001,BELFAST SCHOOL,PUBLIC,1,All Students,369,31,0,0,34,25,29,27,27,36,22,2,20,26,25,21,24,18,2
2013-14,5/4/2017,ALLEGANY,21102040000,CANASERAGA,21102040001,CANASERAGA SCHOOL,PUBLIC,1,All Students,235,0,18,0,15,11,20,12,19,20,17,0,15,21,13,18,19,17,0
2013-14,5/4/2017,ALLEGANY,21601040000,FRIENDSHIP,21601040004,FRIENDSHIP CENTRAL SCHOOL,PUBLIC,1,All Students,378,23,0,0,25,30,30,28,29,30,26,0,33,22,27,28,28,19,0
2013-14,5/4/2017,ALLEGANY,22001040000,FILLMORE,22001040001,FILLMORE CENTRAL SCHOOL,PUBLIC,1,All Students,696,36,0,0,48,46,53,63,55,49,56,2,50,47,39,38,46,65,3
2013-14,5/4/2017,ALLEGANY,22101040000,WHITESVILLE,22101040001,WHITESVILLE CENTRAL SCHOOL,PUBLIC,1,All Students,265,16,0,0,20,19,14,18,18,24,17,1,21,13,25,26,17,14,2
2013-14,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040001,CUBA-RUSHFORD HIGH SCHOOL,PUBLIC,1,All Students,262,0,0,0,0,0,0,0,0,0,0,0,0,0,61,65,62,74,0
2013-14,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,PUBLIC,1,All Students,398,49,0,0,62,54,61,50,62,60,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALLEGANY,22302040000,CUBA-RUSHFORD,22302040004,CUBA-RUSHFORD MIDDLE SCHOOL,PUBLIC,1,All Students,220,0,0,0,0,0,0,0,0,0,68,0,82,70,0,0,0,0,0
2013-14,5/4/2017,ALLEGANY,22401040000,SCIO,22401040003,SCIO CENTRAL SCHOOL,PUBLIC,1,All Students,362,18,0,0,25,26,25,27,30,32,26,0,27,19,23,29,25,30,0
2013-14,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060002,WELLSVILLE MIDDLE SCHOOL,PUBLIC,1,All Students,282,0,0,0,0,0,0,0,0,0,80,0,103,97,0,0,0,0,2
2013-14,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060004,WELLSVILLE SENIOR HIGH SCHOOL,PUBLIC,1,All Students,389,0,0,0,0,0,0,0,0,0,0,0,0,0,100,108,90,84,7
2013-14,5/4/2017,ALLEGANY,22601060000,WELLSVILLE,22601060005,WELLSVILLE ELEMENTARY SCHOOL,PUBLIC,1,All Students,593,56,0,0,97,79,93,88,94,86,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,ALLEGANY,22902040000,BOLIVAR-RICHBURG,22902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HS,PUBLIC,1,All Students,420,0,0,0,0,0,0,0,0,0,56,1,49,67,69,63,50,65,0
2013-14,5/4/2017,ALLEGANY,22902040000,BOLIVAR-RICHBURG,22902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,PUBLIC,1,All Students,404,49,0,0,57,59,61,60,54,59,0,0,0,2,0,0,1,1,1
2013-14,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060001,CHENANGO FORKS ELEMENTARY SCHOOL,PUBLIC,1,All Students,717,57,0,0,105,116,92,115,109,123,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060003,CHENANGO FORKS HIGH SCHOOL,PUBLIC,1,All Students,456,0,0,0,0,0,0,0,0,0,0,0,0,0,134,120,102,100,0
2013-14,5/4/2017,BROOME,30101060000,CHENANGO FORKS,30101060004,CHENANGO FORKS MIDDLE SCHOOL,PUBLIC,1,All Students,381,0,0,0,0,0,0,0,0,0,108,0,133,140,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010002,CALVIN COOLIDGE SCHOOL,PUBLIC,1,All Students,328,0,0,0,69,49,49,51,52,57,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010005,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,PUBLIC,1,All Students,543,53,0,0,91,92,81,67,85,74,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010008,THOMAS JEFFERSON SCHOOL,PUBLIC,1,All Students,325,0,0,0,50,57,55,58,54,51,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010011,MACARTHUR SCHOOL,PUBLIC,1,All Students,502,59,0,0,85,86,62,73,71,66,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010012,THEODORE ROOSEVELT SCHOOL,PUBLIC,1,All Students,466,30,0,0,79,85,64,83,59,49,0,17,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010014,WOODROW WILSON SCHOOL,PUBLIC,1,All Students,438,0,0,0,74,70,81,72,71,66,0,4,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010015,EAST MIDDLE SCHOOL,PUBLIC,1,All Students,612,0,0,0,0,0,0,0,0,0,202,3,208,183,0,0,0,0,16
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010016,WEST MIDDLE SCHOOL,PUBLIC,1,All Students,668,0,0,0,0,0,0,0,0,0,212,6,219,216,0,0,0,0,15
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010021,BINGHAMTON HIGH SCHOOL,PUBLIC,1,All Students,1583,26,0,0,0,0,0,0,0,0,0,0,0,0,458,377,333,356,33
2013-14,5/4/2017,BROOME,30200010000,BINGHAMTON,30200010022,HORACE MANN SCHOOL,PUBLIC,1,All Students,320,0,0,0,54,54,53,73,44,37,0,5,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30501040000,HARPURSVILLE,30501040001,W A OLMSTED ELEMENTARY SCHOOL,PUBLIC,1,All Students,448,39,0,0,59,54,51,52,66,60,67,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30501040000,HARPURSVILLE,30501040003,HARPURSVILLE JUNIOR-SENIOR HIGH SCH,PUBLIC,1,All Students,395,0,0,0,0,0,0,0,0,0,0,0,80,59,77,61,50,68,0
2013-14,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060001,BROOKSIDE ELEMENTARY SCHOOL,PUBLIC,1,All Students,372,0,0,0,73,60,62,52,61,61,0,3,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060004,F P DONNELLY SCHOOL,PUBLIC,1,All Students,271,0,0,0,48,43,42,44,40,43,0,11,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060005,RICHARD T STANK MIDDLE SCHOOL,PUBLIC,1,All Students,391,0,0,0,0,0,0,0,0,0,110,1,133,141,0,0,0,0,6
2013-14,5/4/2017,BROOME,30601060000,SUSQUEHANNA VALLEY,30601060006,SUSQUEHANNA VALLEY SENIOR HIGH SCH,PUBLIC,1,All Students,546,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,138,128,6
2013-14,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060001,CHENANGO VALLEY HIGH SCHOOL,PUBLIC,1,All Students,532,0,0,0,0,0,0,0,0,0,0,0,0,0,155,121,124,127,5
2013-14,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060003,CHENANGO BRIDGE ELEMENTARY SCHOOL,PUBLIC,1,All Students,357,0,0,0,0,0,0,0,121,124,112,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060004,PORT DICKINSON ELEMENTARY SCHOOL,PUBLIC,1,All Students,618,97,0,0,142,139,119,120,0,0,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,30701060000,CHENANGO VALLEY,30701060005,CHENANGO VALLEY MIDDLE SCHOOL,PUBLIC,1,All Students,285,0,0,0,0,0,0,0,0,0,0,1,150,128,0,0,0,0,6
2013-14,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060003,HOMER BRINK SCHOOL,PUBLIC,1,All Students,680,0,0,0,151,110,101,92,118,108,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060004,MAINE MEMORIAL SCHOOL,PUBLIC,1,All Students,471,30,0,0,97,48,64,79,62,82,0,9,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060005,MAINE-ENDWELL MIDDLE SCHOOL,PUBLIC,1,All Students,530,0,0,0,0,0,0,0,0,0,179,1,166,180,0,0,0,0,4
2013-14,5/4/2017,BROOME,31101060000,MAINE ENDWELL,31101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,PUBLIC,1,All Students,757,0,0,0,0,0,0,0,0,0,0,0,0,0,194,204,157,198,4
2013-14,5/4/2017,DELAWARE,31301040000,DEPOSIT,31301040002,DEPOSIT ELEMENTARY SCHOOL,PUBLIC,1,All Students,310,28,0,0,41,45,27,37,42,49,39,2,0,0,0,0,0,0,0
2013-14,5/4/2017,DELAWARE,31301040000,DEPOSIT,31301040003,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,PUBLIC,1,All Students,245,0,0,0,0,0,0,0,0,0,0,0,42,44,44,50,27,38,0
2013-14,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060002,TIOUGHNIOGA RIVERSIDE ACADEMY,PUBLIC,1,All Students,550,0,0,0,0,0,0,0,104,107,100,0,122,117,0,0,0,0,0
2013-14,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060004,WHITNEY POINT SENIOR HIGH SCHOOL,PUBLIC,1,All Students,438,0,0,0,0,0,0,0,0,0,0,0,0,0,106,129,91,112,0
2013-14,5/4/2017,BROOME,31401060000,WHITNEY POINT,31401060005,CARYL E ADAMS PRIMARY SCHOOL,PUBLIC,1,All Students,475,32,0,0,112,94,128,109,0,0,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060001,CHARLES F JOHNSON JR ELEMENTARY SCH,PUBLIC,1,All Students,409,0,0,0,72,66,82,52,70,66,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060002,GEORGE F JOHNSON ELEMENTARY SCHOOL,PUBLIC,1,All Students,611,0,0,0,92,105,98,101,94,121,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060009,JENNIE F SNAPP MIDDLE SCHOOL,PUBLIC,1,All Students,889,0,0,0,0,0,0,0,0,0,285,1,316,284,0,0,0,0,3
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060012,UNION-ENDICOTT HIGH SCHOOL,PUBLIC,1,All Students,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,292,305,283,313,9
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060013,THOMAS J WATSON SR ELEM SCHOOL,PUBLIC,1,All Students,306,0,0,0,57,63,56,44,39,47,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31501060000,UNION-ENDICOTT,31501060014,ANN G MCGUINNESS ELEMENTARY,PUBLIC,1,All Students,375,0,0,0,56,58,63,65,55,78,0,0,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060001,JOHNSON CITY ELEM/INTRMED SCHOOL,PUBLIC,1,All Students,594,0,0,0,0,0,0,196,182,211,0,5,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060003,JOHNSON CITY ELEM/PRIMARY SCHOOL,PUBLIC,1,All Students,606,0,0,0,197,210,198,0,0,0,0,1,0,0,0,0,0,0,0
2013-14,5/4/2017,BROOME,31502060000,JOHNSON CITY,31502060005,JOHNSON CITY MIDDLE SCHOOL,PUBLIC,1,All Students,605,0,0,0,0,0,0,0,0,0,182,0,198,222,0,0,0,0,3
